id,lat,lon,type,state,schools1km,hosp1km,pop1km
BKP-1626,30.861249,73.971808,FCBK,Punjab,0,0,415
BKP-1627,32.281626,74.021335,FCBK,Punjab,0,0,6040
BKP-1628,31.71405,74.015327,FCBK,Punjab,0,0,8219
BKP-1629,31.757378,74.016093,ZZ,Punjab,0,0,2601
BKP-1630,31.434914,74.019354,FCBK,Punjab,0,0,3259
BKP-1631,32.550799,74.01741,ZZ,Punjab,0,0,4950
BKP-1632,31.688517,74.021399,ZZ,Punjab,0,0,5513
BKP-1633,31.764137,74.014549,ZZ,Punjab,0,0,962
BKP-1634,31.449016,74.017118,FCBK,Punjab,0,0,501
BKP-1635,31.445746,74.015068,FCBK,Punjab,0,0,509
BKP-1636,31.970673,74.019347,ZZ,Punjab,0,0,2159
BKP-1637,31.773131,74.018655,ZZ,Punjab,0,0,877
BKP-1638,31.77545,74.019709,ZZ,Punjab,0,0,899
BKP-1639,31.011767,73.972817,FCBK,Punjab,0,0,4643
BKP-1640,30.991467,73.965614,FCBK,Punjab,0,0,1796
BKP-1641,30.984118,73.967112,FCBK,Punjab,0,0,9073
BKP-1642,31.000347,73.966445,FCBK,Punjab,0,0,3571
BKP-1643,31.203326,73.971511,FCBK,Punjab,0,0,3617
BKP-1644,31.200288,73.968059,FCBK,Punjab,0,0,2156
BKP-1645,31.200941,73.970978,FCBK,Punjab,0,0,4825
BKP-1646,31.20059,73.964635,FCBK,Punjab,0,0,2156
BKP-1647,31.200045,73.963749,FCBK,Punjab,0,0,2156
BKP-1648,31.192584,73.963099,ZZ,Punjab,0,0,3173
BKP-1649,31.191706,73.962352,ZZ,Punjab,0,0,4335
BKP-1650,31.179872,73.972359,FCBK,Punjab,0,0,4450
BKP-1651,31.175777,73.966261,FCBK,Punjab,0,0,574
BKP-1652,31.188472,73.971272,ZZ,Punjab,0,0,5275
BKP-1653,32.160995,73.968306,ZZ,Punjab,0,0,2388
BKP-1654,32.609435,73.966476,FCBK,Punjab,0,0,2257
BKP-1655,32.607012,73.9643,ZZ,Punjab,0,0,2257
BKP-1656,32.688099,73.966876,FCBK,Punjab,0,1,20030
BKP-1657,32.675456,73.970671,ZZ,Punjab,0,0,11818
BKP-1658,32.678188,73.972638,FCBK,Punjab,0,0,9387
BKP-1659,32.844083,73.971343,FCBK,Punjab,0,0,4926
BKP-1660,32.183515,73.982274,FCBK,Punjab,0,0,3821
BKP-1661,32.614952,73.976794,FCBK,Punjab,0,0,1879
BKP-1662,32.614618,73.979965,FCBK,Punjab,0,0,1590
BKP-1663,32.675314,73.975122,ZZ,Punjab,0,0,8312
BKP-1664,32.678061,73.972649,FCBK,Punjab,0,0,9387
BKP-1665,32.701226,73.973237,ZZ,Punjab,0,0,4040
BKP-1666,30.761114,73.97397,FCBK,Punjab,0,0,625
BKP-1667,30.845488,73.979795,FCBK,Punjab,0,0,3048
BKP-1668,31.677191,73.983665,FCBK,Punjab,0,0,1739
BKP-1669,31.675791,73.981001,FCBK,Punjab,0,0,1739
BKP-1670,31.671567,73.977957,FCBK,Punjab,0,0,1762
BKP-1671,31.673001,73.976552,FCBK,Punjab,0,0,2155
BKP-1672,32.470634,73.983826,FCBK,Punjab,0,0,425
BKP-1673,32.247101,73.9924,ZZ,Punjab,0,0,1856
BKP-1674,32.479937,73.987843,FCBK,Punjab,0,0,5123
BKP-1675,32.47889,73.990976,FCBK,Punjab,0,0,864
BKP-1676,32.339447,73.989509,FCBK,Punjab,0,0,492
BKP-1677,32.340372,73.986585,ZZ,Punjab,0,0,513
BKP-1678,32.239668,73.988341,ZZ,Punjab,0,0,1805
BKP-1679,32.468535,73.984403,FCBK,Punjab,0,0,433
BKP-1680,32.467418,73.985892,FCBK,Punjab,0,0,433
BKP-1681,31.741925,73.97472,FCBK,Punjab,0,0,8400
BKP-1682,31.740056,73.974666,FCBK,Punjab,0,0,8400
BKP-1683,31.735717,73.974857,ZZ,Punjab,0,0,23440
BKP-1684,31.737789,73.973988,FCBK,Punjab,0,0,7252
BKP-1685,32.733825,73.98798,FCBK,Punjab,0,0,5307
BKP-1686,32.606029,73.990601,ZZ,Punjab,0,0,1676
BKP-1687,31.69288,73.988622,FCBK,Punjab,0,0,23353
BKP-1688,31.688996,73.989102,FCBK,Punjab,0,0,14218
BKP-1689,31.690005,73.987372,FCBK,Punjab,0,0,10901
BKP-1690,31.746471,73.981556,FCBK,Punjab,0,0,1156
BKP-1691,31.793834,73.98449,FCBK,Punjab,0,0,3406
BKP-1692,31.954008,73.986405,ZZ,Punjab,0,0,2808
BKP-1693,31.97229,73.983199,ZZ,Punjab,3,0,4454
BKP-1694,31.668272,73.986207,FCBK,Punjab,0,0,3329
BKP-1695,31.67177,73.983605,ZZ,Punjab,0,0,1739
BKP-1696,31.733386,73.988189,FCBK,Punjab,0,0,19177
BKP-1697,31.737884,73.986969,ZZ,Punjab,0,0,4731
BKP-1698,31.735483,73.989928,FCBK,Punjab,0,0,4013
BKP-1699,32.166101,74.295458,ZZ,Punjab,0,0,1466
BKP-1700,32.757449,74.29838,FCBK,Punjab,0,0,1957
BKP-1701,32.270449,74.294285,FCBK,Punjab,0,0,504
BKP-1702,32.699917,74.29438,FCBK,Punjab,0,0,1024
BKP-1703,32.285102,74.311081,FCBK,Punjab,0,0,5402
BKP-1704,31.667607,74.31284,FCBK,Punjab,0,0,10946
BKP-1705,32.563319,74.315717,ZZ,Punjab,0,0,2689
BKP-1706,32.391202,74.322153,FCBK,Punjab,0,0,3321
BKP-1707,32.545587,74.317476,ZZ,Punjab,0,0,220
BKP-1708,32.552468,74.316421,ZZ,Punjab,0,0,459
BKP-1709,32.646135,74.316973,ZZ,Punjab,0,0,2697
BKP-1710,32.500335,74.316264,FCBK,Punjab,0,0,1610
BKP-1711,32.495263,74.32017,ZZ,Punjab,0,0,5352
BKP-1712,32.49501,74.316097,ZZ,Punjab,0,0,2564
BKP-1713,32.473346,74.26677,ZZ,Punjab,0,0,7320
BKP-1714,31.78944,74.27225,FCBK,Punjab,0,0,4524
BKP-1715,31.791637,74.26673,FCBK,Punjab,0,0,9350
BKP-1716,31.788731,74.267456,ZZ,Punjab,0,0,9350
BKP-1717,31.972356,74.272245,ZZ,Punjab,0,0,1142
BKP-1718,32.17122,74.261348,FCBK,Punjab,0,0,5004
BKP-1719,32.169661,74.264352,FCBK,Punjab,0,0,2585
BKP-1720,32.020525,74.266665,FCBK,Punjab,0,0,1867
BKP-1721,31.834113,74.269219,FCBK,Punjab,0,0,11922
BKP-1722,32.017116,74.267881,FCBK,Punjab,0,0,1867
BKP-1723,32.018938,74.267473,FCBK,Punjab,0,0,1867
BKP-1724,32.013276,74.266348,FCBK,Punjab,0,0,1867
BKP-1725,31.9943,74.279226,ZZ,Punjab,0,0,1820
BKP-1726,32.017307,74.274201,FCBK,Punjab,0,0,1687
BKP-1727,32.183033,74.281531,FCBK,Punjab,0,0,4125
BKP-1728,32.183272,74.278688,ZZ,Punjab,0,0,6624
BKP-1729,32.386639,74.276583,FCBK,Punjab,0,0,1545
BKP-1730,32.388009,74.273674,FCBK,Punjab,0,0,1436
BKP-1731,32.371455,74.273779,FCBK,Punjab,0,0,623
BKP-1732,32.392222,74.281171,FCBK,Punjab,0,0,6493
BKP-1733,32.394466,74.278005,FCBK,Punjab,0,0,1927
BKP-1734,32.392292,74.281338,FCBK,Punjab,0,0,6493
BKP-1735,32.259227,74.273492,FCBK,Punjab,0,0,1809
BKP-1736,32.385766,74.382511,FCBK,Punjab,0,0,5416
BKP-1737,32.383994,74.373468,FCBK,Punjab,0,0,1494
BKP-1738,32.341831,74.380516,FCBK,Punjab,0,0,7904
BKP-1739,32.282567,74.330326,FCBK,Punjab,0,0,3506
BKP-1740,32.227661,74.333418,FCBK,Punjab,0,0,1730
BKP-1741,32.111125,74.363364,ZZ,Punjab,0,0,2017
BKP-1742,32.215639,74.363216,FCBK,Punjab,0,0,4110
BKP-1743,32.213784,74.362416,FCBK,Punjab,0,0,3909
BKP-1744,32.266497,74.332716,FCBK,Punjab,0,0,6666
BKP-1745,32.267478,74.3327,FCBK,Punjab,0,0,6666
BKP-1746,32.219529,74.365473,FCBK,Punjab,0,0,3549
BKP-1747,32.30679,74.325852,FCBK,Punjab,0,0,7882
BKP-1748,32.299158,74.33244,FCBK,Punjab,0,0,786
BKP-1749,32.297519,74.329559,FCBK,Punjab,0,0,291
BKP-1750,32.276943,74.365959,FCBK,Punjab,0,0,4579
BKP-1751,32.236405,74.331546,ZZ,Punjab,0,0,1511
BKP-1752,32.236283,74.329138,FCBK,Punjab,0,0,1437
BKP-1753,32.30809,74.327705,FCBK,Punjab,0,0,7882
BKP-1754,32.307757,74.328361,FCBK,Punjab,0,0,8413
BKP-1755,32.307912,74.325722,FCBK,Punjab,0,0,7882
BKP-1756,32.574948,74.384321,ZZ,Punjab,0,0,5767
BKP-1757,32.68448,74.345829,FCBK,Punjab,0,0,1250
BKP-1758,32.137074,74.351929,ZZ,Punjab,0,0,2781
BKP-1759,32.239456,74.343052,ZZ,Punjab,0,0,2523
BKP-1760,32.203187,74.342233,FCBK,Punjab,0,0,3966
BKP-1761,32.20303,74.345628,FCBK,Punjab,0,0,4820
BKP-1762,32.204603,74.343064,FCBK,Punjab,0,0,2468
BKP-1763,32.202229,74.349442,FCBK,Punjab,0,0,5422
BKP-1764,32.203065,74.346061,FCBK,Punjab,0,0,4820
BKP-1765,32.10678,74.34725,ZZ,Punjab,0,0,4312
BKP-1766,32.106198,74.346551,ZZ,Punjab,0,0,2305
BKP-1767,32.497999,74.346466,ZZ,Punjab,0,0,3024
BKP-1768,32.496543,74.346746,ZZ,Punjab,0,0,2827
BKP-1769,32.492247,74.344169,ZZ,Punjab,0,0,6704
BKP-1770,32.465281,74.345046,FCBK,Punjab,0,0,6697
BKP-1771,32.466432,74.343632,ZZ,Punjab,0,0,6568
BKP-1772,32.466151,74.346934,ZZ,Punjab,0,0,10039
BKP-1773,32.464108,74.348465,ZZ,Punjab,0,0,9764
BKP-1774,32.465367,74.345185,FCBK,Punjab,0,0,6697
BKP-1775,32.495388,74.343432,FCBK,Punjab,0,0,5930
BKP-1776,32.484362,74.345869,FCBK,Punjab,0,0,26223
BKP-1777,32.262812,74.336077,FCBK,Punjab,0,0,4562
BKP-1778,32.115955,74.342538,ZZ,Punjab,0,0,2467
BKP-1779,32.203201,74.3419,FCBK,Punjab,0,0,3966
BKP-1780,32.203023,74.345329,FCBK,Punjab,0,0,4820
BKP-1781,32.255373,74.333617,FCBK,Punjab,0,0,3295
BKP-1782,32.231234,74.335399,FCBK,Punjab,0,0,1511
BKP-1783,32.139707,74.333734,ZZ,Punjab,0,0,244
BKP-1784,32.251581,74.334433,FCBK,Punjab,0,0,85
BKP-1785,32.25129,74.33359,ZZ,Punjab,0,0,85
BKP-1786,32.252854,74.334444,ZZ,Punjab,0,0,85
BKP-1787,32.251525,74.336809,FCBK,Punjab,0,0,95
BKP-1788,32.719252,74.348579,FCBK,Punjab,0,0,424
BKP-1789,32.695007,74.34977,FCBK,Punjab,0,0,893
BKP-1790,32.647941,74.181281,ZZ,Punjab,0,0,3474
BKP-1791,31.365791,74.173004,FCBK,Punjab,0,0,3960
BKP-1792,31.324218,74.186634,FCBK,Punjab,0,0,2473
BKP-1793,32.273473,74.192945,ZZ,Punjab,0,0,6794
BKP-1794,32.31024,74.183126,ZZ,Punjab,0,0,1326
BKP-1795,32.427119,74.18504,ZZ,Punjab,0,0,1976
BKP-1796,32.427681,74.185147,ZZ,Punjab,0,0,1976
BKP-1797,32.264155,74.184978,ZZ,Punjab,0,0,2826
BKP-1798,32.245376,74.180752,FCBK,Punjab,0,0,10922
BKP-1799,32.234205,74.188016,FCBK,Punjab,0,0,4983
BKP-1800,32.236173,74.192052,ZZ,Punjab,0,0,3079
BKP-1801,32.236182,74.189349,ZZ,Punjab,0,0,4983
BKP-1802,32.269331,74.188589,FCBK,Punjab,0,0,2401
BKP-1803,32.267166,74.185815,ZZ,Punjab,0,0,2826
BKP-1804,32.264269,74.185009,ZZ,Punjab,0,0,2826
BKP-1805,32.262651,74.184362,FCBK,Punjab,0,0,2857
BKP-1806,32.250276,74.191463,ZZ,Punjab,0,0,1332
BKP-1807,32.612803,74.183655,ZZ,Punjab,0,0,4396
BKP-1808,31.589321,74.194709,FCBK,Punjab,0,0,1938
BKP-1809,32.624846,74.186937,ZZ,Punjab,0,0,5985
BKP-1810,31.242495,74.197051,FCBK,Punjab,0,0,12223
BKP-1811,31.232632,74.199606,FCBK,Punjab,0,0,11948
BKP-1812,32.25341,74.194277,FCBK,Punjab,0,0,1287
BKP-1813,32.250318,74.202182,FCBK,Punjab,0,0,1377
BKP-1814,32.202292,74.202658,FCBK,Punjab,0,0,36072
BKP-1815,32.20539,74.198095,FCBK,Punjab,0,0,17937
BKP-1816,31.540623,74.146633,FCBK,Punjab,0,0,2384
BKP-1817,31.538736,74.151296,FCBK,Punjab,0,0,2308
BKP-1818,31.546559,74.146714,FCBK,Punjab,0,0,2469
BKP-1819,31.547202,74.147353,FCBK,Punjab,0,0,2469
BKP-1820,31.56243,74.143297,FCBK,Punjab,0,0,856
BKP-1821,31.570817,74.152067,FCBK,Punjab,0,0,1865
BKP-1822,31.571733,74.15305,FCBK,Punjab,0,0,1009
BKP-1823,32.448409,74.148513,ZZ,Punjab,0,0,6654
BKP-1824,32.430912,74.150746,ZZ,Punjab,0,0,5686
BKP-1825,32.696473,74.152118,FCBK,Punjab,0,0,3736
BKP-1826,32.684998,74.14915,FCBK,Punjab,0,0,1282
BKP-1827,32.680388,74.146328,FCBK,Punjab,0,0,884
BKP-1828,32.81436,74.154393,ZZ,Punjab,0,0,895
BKP-1829,31.547139,74.156667,FCBK,Punjab,0,0,4642
BKP-1830,31.573261,74.159424,FCBK,Punjab,0,0,759
BKP-1831,31.572017,74.159204,FCBK,Punjab,0,0,759
BKP-1832,31.571937,74.159014,ZZ,Punjab,0,0,759
BKP-1833,32.100634,74.154817,ZZ,Punjab,0,0,13062
BKP-1834,32.119651,74.154608,ZZ,Punjab,0,0,5110
BKP-1835,32.077749,74.164072,ZZ,Punjab,0,0,5052
BKP-1836,32.200297,74.15958,FCBK,Punjab,0,0,23417
BKP-1837,32.203143,74.156732,FCBK,Punjab,0,0,23417
BKP-1838,32.104557,74.156739,ZZ,Punjab,0,0,9949
BKP-1839,32.620298,74.166597,ZZ,Punjab,0,0,4640
BKP-1840,32.66943,74.172346,ZZ,Punjab,0,0,4747
BKP-1841,32.263898,74.170697,FCBK,Punjab,0,0,4060
BKP-1842,31.328226,74.156389,FCBK,Punjab,0,0,2230
BKP-1843,31.27987,74.153215,FCBK,Punjab,0,0,4497
BKP-1844,31.104948,74.165593,ZZ,Punjab,0,0,2055
BKP-1845,32.224957,74.171468,ZZ,Punjab,0,0,15889
BKP-1846,32.050624,74.164599,ZZ,Punjab,0,0,1526
BKP-1847,32.06767,74.164715,ZZ,Punjab,0,0,1129
BKP-1848,31.146248,74.16757,FCBK,Punjab,0,0,4158
BKP-1849,32.207164,74.167812,ZZ,Punjab,0,0,20132
BKP-1850,32.079084,74.161771,FCBK,Punjab,0,0,6925
BKP-1851,32.076248,74.172389,ZZ,Punjab,0,0,6140
BKP-1852,31.813253,74.239261,FCBK,Punjab,0,0,11633
BKP-1853,31.865519,74.234553,FCBK,Punjab,0,0,1139
BKP-1854,31.942907,74.237687,ZZ,Punjab,0,0,5174
BKP-1855,31.677491,74.23959,FCBK,Punjab,0,0,337
BKP-1856,31.956339,74.242481,FCBK,Punjab,0,0,6033
BKP-1857,31.954752,74.241814,ZZ,Punjab,0,0,6033
BKP-1858,31.951682,74.231954,ZZ,Punjab,0,0,6269
BKP-1859,32.031864,74.237248,ZZ,Punjab,0,0,1540
BKP-1860,32.050983,74.236324,FCBK,Punjab,0,0,4052
BKP-1861,31.999172,74.242752,ZZ,Punjab,0,0,5100
BKP-1862,31.995906,74.235457,FCBK,Punjab,0,0,6786
BKP-1863,31.992673,74.24177,FCBK,Punjab,0,0,6142
BKP-1864,31.992729,74.240603,ZZ,Punjab,0,0,6142
BKP-1865,31.99041,74.24429,FCBK,Punjab,0,0,6321
BKP-1866,31.969719,74.24928,ZZ,Punjab,0,0,3179
BKP-1867,32.033995,74.251312,FCBK,Punjab,0,0,6592
BKP-1868,31.933496,74.252173,ZZ,Punjab,0,0,1075
BKP-1869,31.990458,74.244464,FCBK,Punjab,0,0,6321
BKP-1870,31.98661,74.245483,FCBK,Punjab,0,0,4212
BKP-1871,31.775112,74.254013,FCBK,Punjab,0,0,18125
BKP-1872,31.772971,74.252584,FCBK,Punjab,0,0,12960
BKP-1873,31.997516,74.247442,FCBK,Punjab,0,0,5467
BKP-1874,31.996639,74.251037,ZZ,Punjab,0,0,2886
BKP-1875,31.999311,74.253972,FCBK,Punjab,0,0,3665
BKP-1876,31.994413,74.244637,FCBK,Punjab,0,0,3502
BKP-1877,31.997394,74.247518,FCBK,Punjab,0,0,5467
BKP-1878,31.745731,74.250996,ZZ,Punjab,0,0,9501
BKP-1879,31.746952,74.248423,FCBK,Punjab,0,0,10157
BKP-1880,31.944159,74.246082,ZZ,Punjab,0,0,629
BKP-1881,32.698632,74.255126,ZZ,Punjab,0,0,6232
BKP-1882,31.812865,74.258062,FCBK,Punjab,1,0,13288
BKP-1883,31.786327,74.262243,ZZ,Punjab,1,1,14886
BKP-1884,31.705886,74.253413,FCBK,Punjab,0,0,5324
BKP-1885,31.822651,74.256721,FCBK,Punjab,0,0,6465
BKP-1886,31.746054,74.257787,FCBK,Punjab,0,0,11826
BKP-1887,31.834086,74.256467,FCBK,Punjab,0,0,11374
BKP-1888,31.834093,74.256623,FCBK,Punjab,0,0,11374
BKP-1889,31.833051,74.255161,FCBK,Punjab,0,0,14256
BKP-1890,31.833746,74.253392,FCBK,Punjab,0,0,13608
BKP-1891,32.14452,74.255913,ZZ,Punjab,0,0,11189
BKP-1892,31.99943,74.25396,ZZ,Punjab,0,0,3665
BKP-1893,31.958346,74.26021,ZZ,Punjab,0,0,2494
BKP-1894,32.237558,74.253679,ZZ,Punjab,0,0,5389
BKP-1895,32.239825,74.254808,ZZ,Punjab,0,0,11663
BKP-1896,32.168897,74.259546,FCBK,Punjab,0,0,2683
BKP-1897,32.170543,74.256508,FCBK,Punjab,0,0,2759
BKP-1898,32.177727,74.256308,ZZ,Punjab,0,0,5044
BKP-1899,32.177141,74.256572,ZZ,Punjab,0,0,5044
BKP-1900,32.175107,74.257231,FCBK,Punjab,0,0,5044
BKP-1901,32.619839,74.211334,ZZ,Punjab,0,0,4019
BKP-1902,32.622534,74.208082,ZZ,Punjab,0,0,7942
BKP-1903,32.622806,74.209921,ZZ,Punjab,0,0,7942
BKP-1904,32.653212,74.20345,FCBK,Punjab,0,0,16263
BKP-1905,32.656062,74.200779,FCBK,Punjab,0,0,4727
BKP-1906,32.652831,74.210233,ZZ,Punjab,0,0,23163
BKP-1907,31.971422,74.20828,FCBK,Punjab,0,0,15001
BKP-1908,31.813708,74.205153,FCBK,Punjab,0,0,2458
BKP-1909,31.807358,74.211618,FCBK,Punjab,0,0,5547
BKP-1910,31.807759,74.212365,FCBK,Punjab,0,0,8036
BKP-1911,31.809574,74.212977,FCBK,Punjab,0,0,6352
BKP-1912,31.804503,74.208467,ZZ,Punjab,0,0,4369
BKP-1913,31.804588,74.208283,ZZ,Punjab,0,0,4369
BKP-1914,32.271964,74.20556,ZZ,Punjab,0,0,2745
BKP-1915,32.281251,74.206311,ZZ,Punjab,0,0,3488
BKP-1916,32.278978,74.207999,ZZ,Punjab,0,0,2532
BKP-1917,32.277587,74.210779,ZZ,Punjab,0,0,2686
BKP-1918,32.279127,74.20801,ZZ,Punjab,0,0,2545
BKP-1919,31.965467,74.209723,ZZ,Punjab,0,0,9346
BKP-1920,31.964049,74.212658,ZZ,Punjab,0,0,16289
BKP-1921,31.955034,74.209665,FCBK,Punjab,0,0,6036
BKP-1922,31.957062,74.210568,ZZ,Punjab,0,0,6036
BKP-1923,32.266494,74.217365,FCBK,Punjab,0,0,144
BKP-1924,32.37476,74.213883,FCBK,Punjab,0,0,3086
BKP-1925,32.343282,74.215988,FCBK,Punjab,1,0,4342
BKP-1926,32.279551,74.213571,FCBK,Punjab,0,0,3629
BKP-1927,32.280899,74.215076,ZZ,Punjab,0,0,3179
BKP-1928,32.27461,74.217459,FCBK,Punjab,0,0,420
BKP-1929,32.114421,74.220114,ZZ,Punjab,0,0,4299
BKP-1930,32.11313,74.218765,ZZ,Punjab,0,0,4299
BKP-1931,31.993237,74.232705,ZZ,Punjab,0,0,12466
BKP-1932,31.996016,74.235467,FCBK,Punjab,0,0,6786
BKP-1933,31.95269,74.234,ZZ,Punjab,0,0,6269
BKP-1934,32.283073,74.228587,ZZ,Punjab,0,0,4047
BKP-1935,32.185543,74.228202,ZZ,Punjab,1,0,20090
BKP-1936,32.608575,74.215168,ZZ,Punjab,0,0,6020
BKP-1937,32.106072,74.228827,FCBK,Punjab,0,0,4831
BKP-1938,32.101903,74.227205,ZZ,Punjab,0,0,6340
BKP-1939,32.405847,74.232011,FCBK,Punjab,0,0,638
BKP-1940,32.398803,74.232314,FCBK,Punjab,0,0,3807
BKP-1941,32.181556,74.222965,ZZ,Punjab,1,0,19913
BKP-1942,32.180904,74.222524,ZZ,Punjab,1,0,32360
BKP-1943,32.18279,74.2337,FCBK,Punjab,0,0,5783
BKP-1944,32.174757,74.226884,FCBK,Punjab,0,0,20991
BKP-1945,32.170702,74.225136,ZZ,Punjab,0,0,34640
BKP-1946,32.16467,74.231058,FCBK,Punjab,0,0,36724
BKP-1947,32.165184,74.225143,FCBK,Punjab,0,0,34640
BKP-1948,32.588307,74.560232,ZZ,Punjab,0,0,8630
BKP-1949,32.589349,74.563189,ZZ,Punjab,0,0,8630
BKP-1950,32.582382,74.563036,ZZ,Punjab,0,0,5401
BKP-1951,32.584155,74.563393,ZZ,Punjab,0,0,6892
BKP-1952,32.580276,74.561054,ZZ,Punjab,0,0,3333
BKP-1953,32.589312,74.563339,ZZ,Punjab,0,0,8630
BKP-1954,32.344984,74.513503,FCBK,Punjab,0,0,1056
BKP-1955,32.389123,74.521198,FCBK,Punjab,0,0,3701
BKP-1956,32.400801,74.521799,FCBK,Punjab,0,0,3450
BKP-1957,32.398838,74.518595,FCBK,Punjab,0,0,3296
BKP-1958,32.403706,74.526498,FCBK,Punjab,0,0,1709
BKP-1959,32.405077,74.529594,FCBK,Punjab,0,0,3761
BKP-1960,32.574209,74.528762,FCBK,Punjab,0,0,5052
BKP-1961,32.410463,74.526649,ZZ,Punjab,0,0,3699
BKP-1962,32.407776,74.528512,ZZ,Punjab,0,0,4037
BKP-1963,32.185233,74.422922,FCBK,Punjab,0,0,2419
BKP-1964,32.440255,74.423442,FCBK,Punjab,0,0,152
BKP-1965,32.392116,74.443287,FCBK,Punjab,0,0,5728
BKP-1966,32.392522,74.444978,FCBK,Punjab,0,0,6617
BKP-1967,32.391972,74.44701,FCBK,Punjab,0,0,5711
BKP-1968,32.715766,74.438621,FCBK,Punjab,0,0,10042
BKP-1969,32.712569,74.433183,FCBK,Punjab,0,0,1188
BKP-1970,32.627688,74.447832,FCBK,Punjab,0,0,5851
BKP-1971,32.624247,74.446802,FCBK,Punjab,0,0,7310
BKP-1972,32.346712,74.447641,FCBK,Punjab,0,0,2637
BKP-1973,32.38007,74.44299,FCBK,Punjab,0,0,2805
BKP-1974,32.315331,74.401924,FCBK,Punjab,0,0,5534
BKP-1975,32.346927,74.401397,FCBK,Punjab,0,0,5857
BKP-1976,32.55132,74.411504,FCBK,Punjab,0,0,2727
BKP-1977,32.389334,74.412339,FCBK,Punjab,0,0,13602
BKP-1978,32.593057,74.408975,ZZ,Punjab,0,0,4558
BKP-1979,32.70749,74.406887,ZZ,Punjab,0,0,1736
BKP-1980,32.391187,74.498264,FCBK,Punjab,0,0,2695
BKP-1981,32.338601,74.503265,FCBK,Punjab,0,0,2675
BKP-1982,32.382982,74.490168,FCBK,Punjab,0,0,3003
BKP-1983,32.370566,74.493288,FCBK,Punjab,0,0,2387
BKP-1984,32.369477,74.493294,ZZ,Punjab,0,0,2344
BKP-1985,32.333334,74.497901,FCBK,Punjab,0,0,3582
BKP-1986,32.332291,74.497212,ZZ,Punjab,0,0,3651
BKP-1987,32.376756,74.50094,FCBK,Punjab,0,0,3156
BKP-1988,32.378671,74.499435,FCBK,Punjab,0,0,3156
BKP-1989,32.374822,74.495701,FCBK,Punjab,0,0,3924
BKP-1990,32.376762,74.500565,FCBK,Punjab,0,0,3156
BKP-1991,32.37754,74.497309,FCBK,Punjab,0,0,3862
BKP-1992,32.440943,74.499539,ZZ,Punjab,0,0,6186
BKP-1993,32.292745,74.512568,FCBK,Punjab,0,0,6293
BKP-1994,32.447297,74.506809,FCBK,Punjab,0,0,7865
BKP-1995,32.386066,74.505156,ZZ,Punjab,0,0,2780
BKP-1996,32.381639,74.50361,ZZ,Punjab,0,0,4516
BKP-1997,32.335739,74.505598,FCBK,Punjab,0,0,3131
BKP-1998,32.335156,74.506808,FCBK,Punjab,0,0,2565
BKP-1999,32.333466,74.506705,FCBK,Punjab,0,0,2565
BKP-2000,32.327378,74.506193,FCBK,Punjab,0,0,1555
BKP-2001,32.447184,74.495564,FCBK,Punjab,0,0,4120
BKP-2002,32.446019,74.497064,ZZ,Punjab,0,0,6148
BKP-2003,32.378534,74.513387,ZZ,Punjab,0,0,5324
BKP-2004,32.318192,74.506267,FCBK,Punjab,0,0,1594
BKP-2005,32.32116,74.504246,FCBK,Punjab,0,0,1045
BKP-2006,32.32,74.506772,FCBK,Punjab,0,0,1594
BKP-2007,32.52114,74.453374,FCBK,Punjab,0,0,9974
BKP-2008,32.446642,74.458733,FCBK,Punjab,0,0,2710
BKP-2009,32.431839,74.462695,FCBK,Punjab,0,0,3539
BKP-2010,32.393979,74.456565,FCBK,Punjab,0,0,3146
BKP-2011,32.494528,74.454482,FCBK,Punjab,0,0,8180
BKP-2012,32.464372,74.462275,ZZ,Punjab,0,0,4306
BKP-2013,32.384544,74.464086,ZZ,Punjab,0,0,3237
BKP-2014,32.384436,74.461775,FCBK,Punjab,0,0,4087
BKP-2015,32.301077,74.458781,FCBK,Punjab,0,0,1578
BKP-2016,32.293797,74.454846,FCBK,Punjab,0,0,4366
BKP-2017,32.469912,74.471372,ZZ,Punjab,0,0,5478
BKP-2018,32.46806,74.47349,FCBK,Punjab,0,0,4390
BKP-2019,32.176439,74.459052,FCBK,Punjab,0,0,5838
BKP-2020,32.300252,74.481206,FCBK,Punjab,0,0,3318
BKP-2021,32.29947,74.475889,FCBK,Punjab,0,0,4319
BKP-2022,32.25592,74.479142,FCBK,Punjab,0,0,4198
BKP-2023,32.435526,75.045026,FCBK,Punjab,0,0,1796
BKP-2024,32.431025,75.045249,FCBK,Punjab,0,0,2799
BKP-2025,32.405114,75.021887,FCBK,Punjab,0,0,1725
BKP-2026,32.199925,75.006098,FCBK,Punjab,0,0,1994
BKP-2027,32.215809,75.008525,FCBK,Punjab,0,0,6311
BKP-2028,32.391871,75.009097,FCBK,Punjab,0,0,4111
BKP-2029,32.197142,75.003507,ZZ,Punjab,0,0,2340
BKP-2030,32.2988,75.047575,FCBK,Punjab,0,0,2291
BKP-2031,32.288964,75.045009,ZZ,Punjab,0,0,3680
BKP-2032,32.299954,75.052289,FCBK,Punjab,0,0,2291
BKP-2033,32.367057,75.060098,FCBK,Punjab,0,0,1481
BKP-2034,32.202345,75.108744,FCBK,Punjab,0,0,5932
BKP-2035,32.201486,75.106648,FCBK,Punjab,0,0,5932
BKP-2036,32.255544,75.270394,FCBK,Punjab,0,0,527
BKP-2037,32.25482,75.265476,FCBK,Punjab,0,0,92
