source_id,source_name,iso3_country,sector,subsector,lat,lon,geometry_ref,relationship,ultimate_parent_name,ultimate_parent_id,percent_interest_parent,company_name,company_id,percent_interest_company,interest_units,start_date,end_date,created_date,modified_date,percent_company_datasource,percent_parent_datasource
3167770,Murtala Muhammed International Airport,NGA,transportation,international-aviation,6.5773701667785645,3.321160078048706,trace_3.321160078048706_6.5773701667785645,operator,Kenya Airways,100001012229,2.6,Kenya Airways,100001012229,2.6,percent_emissions_international-flights,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.650352,2023-11-30 18:59:41.700541,,{7061}
3167770,Murtala Muhammed International Airport,NGA,transportation,international-aviation,6.5773701667785645,3.321160078048706,trace_3.321160078048706_6.5773701667785645,operator,Coyne Airways,100001012368,0.4,Coyne Airways,100001012368,0.4,percent_emissions_international-flights,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.650202,2023-11-30 18:59:41.700541,,{7061}
3167770,Murtala Muhammed International Airport,NGA,transportation,international-aviation,6.5773701667785645,3.321160078048706,trace_3.321160078048706_6.5773701667785645,operator,ASKY Airlines,100001014115,0.8999999999999999,ASKY Airlines,100001014115,0.8999999999999999,percent_emissions_international-flights,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.650049,2023-11-30 18:59:41.700541,,{7061}
3167770,Murtala Muhammed International Airport,NGA,transportation,international-aviation,6.5773701667785645,3.321160078048706,trace_3.321160078048706_6.5773701667785645,operator,Air Ghana,100001014116,0.3,Air Ghana,100001014116,0.3,percent_emissions_international-flights,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.650128,2023-11-30 18:59:41.700541,,{7061}
3167770,Murtala Muhammed International Airport,NGA,transportation,international-aviation,6.5773701667785645,3.321160078048706,trace_3.321160078048706_6.5773701667785645,operator,Allied Air Cargo,100001014119,1.3,Allied Air Cargo,100001014119,1.3,percent_emissions_international-flights,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.650146,2023-11-30 18:59:41.700541,,{7061}
3167770,Murtala Muhammed International Airport,NGA,transportation,international-aviation,6.5773701667785645,3.321160078048706,trace_3.321160078048706_6.5773701667785645,operator,Virgin Atlantic Airways,100001014152,5.8999999999999995,Virgin Atlantic Airways,100001014152,5.8999999999999995,percent_emissions_international-flights,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.650491,2023-11-30 18:59:41.700541,,{7061}
3165448,Nnamdi Azikiwe International Airport,NGA,transportation,international-aviation,9.006790161132812,7.263169765472412,trace_7.263169765472412_9.006790161132812,operator,China Southern Airlines,100001011744,0.1,China Southern Airlines,100001011744,0.1,percent_emissions_international-flights,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.433365,2023-11-30 18:59:41.700541,,{7061}
3165448,Nnamdi Azikiwe International Airport,NGA,transportation,international-aviation,9.006790161132812,7.263169765472412,trace_7.263169765472412_9.006790161132812,operator,Sichuan Airlines,100001011746,0.3,Sichuan Airlines,100001011746,0.3,percent_emissions_international-flights,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.43349,2023-11-30 18:59:41.700541,,{7061}
3165448,Nnamdi Azikiwe International Airport,NGA,transportation,international-aviation,9.006790161132812,7.263169765472412,trace_7.263169765472412_9.006790161132812,operator,Air Cote dIvoire,100001011770,1.7999999999999998,Air Cote dIvoire,100001011770,1.7999999999999998,percent_emissions_international-flights,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.43324,2023-11-30 18:59:41.700541,,{7061}
3165448,Nnamdi Azikiwe International Airport,NGA,transportation,international-aviation,9.006790161132812,7.263169765472412,trace_7.263169765472412_9.006790161132812,operator,Egyptair,100001011785,3.7,Egyptair,100001011785,3.7,percent_emissions_international-flights,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.433396,2023-11-30 18:59:41.700541,,{7061}
3165448,Nnamdi Azikiwe International Airport,NGA,transportation,international-aviation,9.006790161132812,7.263169765472412,trace_7.263169765472412_9.006790161132812,operator,British Airways,100001011801,19.6,British Airways,100001011801,19.6,percent_emissions_international-flights,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.433334,2023-11-30 18:59:41.700541,,{7061}
3165448,Nnamdi Azikiwe International Airport,NGA,transportation,international-aviation,9.006790161132812,7.263169765472412,trace_7.263169765472412_9.006790161132812,operator,Africa World Airlines,100001011810,0.8,Africa World Airlines,100001011810,0.8,percent_emissions_international-flights,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.433209,2023-11-30 18:59:41.700541,,{7061}
3165448,Nnamdi Azikiwe International Airport,NGA,transportation,international-aviation,9.006790161132812,7.263169765472412,trace_7.263169765472412_9.006790161132812,operator,Turkish Airlines,100001011846,13.7,Turkish Airlines,100001011846,13.7,percent_emissions_international-flights,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.433522,2023-11-30 18:59:41.700541,,{7061}
3165448,Nnamdi Azikiwe International Airport,NGA,transportation,international-aviation,9.006790161132812,7.263169765472412,trace_7.263169765472412_9.006790161132812,operator,Hainan Airlines,100001011864,0.1,Hainan Airlines,100001011864,0.1,percent_emissions_international-flights,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.433459,2023-11-30 18:59:41.700541,,{7061}
3165448,Nnamdi Azikiwe International Airport,NGA,transportation,international-aviation,9.006790161132812,7.263169765472412,trace_7.263169765472412_9.006790161132812,operator,Air France,100001011910,5.4,Air France,100001011910,5.4,percent_emissions_international-flights,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.433271,2023-11-30 18:59:41.700541,,{7061}
3165448,Nnamdi Azikiwe International Airport,NGA,transportation,international-aviation,9.006790161132812,7.263169765472412,trace_7.263169765472412_9.006790161132812,operator,Emirates,100001012114,9.4,Emirates,100001012114,9.4,percent_emissions_international-flights,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.433427,2023-11-30 18:59:41.700541,,{7061}
3165448,Nnamdi Azikiwe International Airport,NGA,transportation,international-aviation,9.006790161132812,7.263169765472412,trace_7.263169765472412_9.006790161132812,operator,ASKY Airlines,100001014115,3.8,ASKY Airlines,100001014115,3.8,percent_emissions_international-flights,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.433177,2023-11-30 18:59:41.700541,,{7061}
3165448,Nnamdi Azikiwe International Airport,NGA,transportation,international-aviation,9.006790161132812,7.263169765472412,trace_7.263169765472412_9.006790161132812,operator,Alexandria Airlines,100001014117,0.0,Alexandria Airlines,100001014117,0.0,percent_emissions_international-flights,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.433302,2023-11-30 18:59:41.700541,,{7061}
3168585,Port Harcourt International Airport,NGA,transportation,international-aviation,5.0154900550842285,6.94959020614624,trace_6.94959020614624_5.0154900550842285,operator,Cronosair,100001013124,2.4,Cronosair,100001013124,2.4,percent_emissions_international-flights,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.696332,2023-11-30 18:59:41.700541,,{7061}
3168585,Port Harcourt International Airport,NGA,transportation,international-aviation,5.0154900550842285,6.94959020614624,trace_6.94959020614624_5.0154900550842285,operator,Allied Air Cargo,100001014119,88.7,Allied Air Cargo,100001014119,88.7,percent_emissions_international-flights,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.696313,2023-11-30 18:59:41.700541,,{7061}
3169130,Sadiq Abubakar III International Airport,NGA,transportation,international-aviation,12.916299819946287,5.207190036773682,trace_5.207190036773682_12.916299819946287,operator,Alexandria Airlines,100001014117,100.0,Alexandria Airlines,100001014117,100.0,percent_emissions_international-flights,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.728585,2023-11-30 18:59:41.700541,,{7061}
