GID_0,COUNTRY,GID_1,NAME_1,GID_2,NAME_2,NAME_3,TYPE_3,ENGTYPE_3
IND,India,IND.34_1,Uttar Pradesh,IND.34.43_1,Kanpur Nagar,Ghatampur,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.43_1,Kanpur Nagar,Kanpur,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.44_1,Kasganj,Aliganj,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.44_1,Kasganj,Kasganj,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.45_1,Kaushambi,Allahabad,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.45_1,Kaushambi,Manjhanpur,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.45_1,Kaushambi,Sirathu,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.46_1,Kushinagar,Hata,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.46_1,Kushinagar,Padrauna,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.47_1,Lakhimpur Kheri,Lakhimpur,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.47_1,Lakhimpur Kheri,Muhamdi,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.47_1,Lakhimpur Kheri,Nighasan,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.49_1,Lucknow,Lucknow,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.49_1,Lucknow,Malihabad,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.49_1,Lucknow,Mohanlalganj,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.50_1,Maharajganj,Maharajganj,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.50_1,Maharajganj,Pharenda,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.52_1,Mainpuri,Bhongaon,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.52_1,Mainpuri,Karhal,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.52_1,Mainpuri,Mainpuri,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.53_1,Mathura,Chhata,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.53_1,Mathura,Mat,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.53_1,Mathura,Mathura,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.53_1,Mathura,Sadabad,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.54_1,Mau,Ghosi,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.54_1,Mau,Mau,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.55_1,Meerut,Mawana,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.55_1,Meerut,Meerut,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.55_1,Meerut,Sardhana,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.56_1,Mirzapur,Chunar,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.56_1,Mirzapur,Mirzapur,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.57_1,Moradabad,Bilari,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.57_1,Moradabad,Moradabad,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.57_1,Moradabad,Thakurdwara,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.58_1,Muzaffarnagar,Budhana,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.58_1,Muzaffarnagar,Jansath,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.58_1,Muzaffarnagar,Muzaffarnagar,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.59_1,Pilibhit,Bisalpur,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.59_1,Pilibhit,Pilibhit,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.59_1,Pilibhit,Puranpur,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.60_1,Pratapgarh,Bela,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.60_1,Pratapgarh,Kunda,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.60_1,Pratapgarh,Patti,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.61_1,Rae Bareli,Dalmau,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.61_1,Rae Bareli,Maharajganj,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.61_1,Rae Bareli,Rae Bareli,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.61_1,Rae Bareli,Salon,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.62_1,Rampur,Bilaspur,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.62_1,Rampur,Milak,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.62_1,Rampur,Rampur,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.62_1,Rampur,Shahabad,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.62_1,Rampur,Suar,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.63_1,Saharanpur,Deoband,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.63_1,Saharanpur,Nakur,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.63_1,Saharanpur,Saharanpur,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.64_1,Sambhal,Bilari,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.64_1,Sambhal,Gunnaur,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.64_1,Sambhal,Sambhal,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.65_1,Sant Kabir Nagar,Khalilabad,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.66_1,Sant Ravi Das Nagar,Gyanpur,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.67_1,Shahjahanpur,Jalalabad,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.67_1,Shahjahanpur,Pawayan,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.67_1,Shahjahanpur,Shahjahanpur,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.67_1,Shahjahanpur,Tilhar,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.68_1,Shamli,Budhana,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.68_1,Shamli,Kairana,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.69_1,Shravasti,Bahraich,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.70_1,Siddharth Nagar,Bansi,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.70_1,Siddharth Nagar,Domriaganj,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.70_1,Siddharth Nagar,Naugarh,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.71_1,Sitapur,Biswan,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.71_1,Sitapur,Misrikh,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.71_1,Sitapur,Sidhauli,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.71_1,Sitapur,Sitapur,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.72_1,Sonbhadra,Dudhi,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.72_1,Sonbhadra,Robertsganj,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.73_1,Sultanpur,Kadipur,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.73_1,Sultanpur,Sultanpur,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.74_1,Unnao,Hasanganj,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.74_1,Unnao,Purwa,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.74_1,Unnao,Safipur,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.74_1,Unnao,Unnao,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.75_1,Varanasi,Varanasi,Taluk,Taluk
IND,India,IND.35_1,Uttarakhand,IND.35.7_1,Hardwar,Haridwar,Taluk,Taluk
IND,India,IND.35_1,Uttarakhand,IND.35.7_1,Hardwar,Roorkee,Taluk,Taluk
IND,India,IND.35_1,Uttarakhand,IND.35.12_1,Udham Singh Nagar,Bazpur,Taluk,Taluk
IND,India,IND.35_1,Uttarakhand,IND.35.12_1,Udham Singh Nagar,Kashipur,Taluk,Taluk
IND,India,IND.35_1,Uttarakhand,IND.35.12_1,Udham Singh Nagar,Khatima,Taluk,Taluk
IND,India,IND.35_1,Uttarakhand,IND.35.12_1,Udham Singh Nagar,Kichha,Taluk,Taluk
IND,India,IND.36_1,West Bengal,IND.36.2_1,Bankura,Bankura,Taluk,Taluk
IND,India,IND.36_1,West Bengal,IND.36.2_1,Bankura,Bishnupur,Taluk,Taluk
IND,India,IND.36_1,West Bengal,IND.36.3_1,Barddhaman,Asansol,Taluk,Taluk
IND,India,IND.36_1,West Bengal,IND.36.3_1,Barddhaman,Barddhaman,Taluk,Taluk
IND,India,IND.36_1,West Bengal,IND.36.3_1,Barddhaman,Durgapur,Taluk,Taluk
IND,India,IND.36_1,West Bengal,IND.36.3_1,Barddhaman,Kalna,Taluk,Taluk
IND,India,IND.36_1,West Bengal,IND.36.3_1,Barddhaman,Katoya,Taluk,Taluk
IND,India,IND.36_1,West Bengal,IND.36.4_1,Birbhum,Bolpur,Taluk,Taluk
IND,India,IND.36_1,West Bengal,IND.36.4_1,Birbhum,Rampur Hat,Taluk,Taluk
IND,India,IND.36_1,West Bengal,IND.36.4_1,Birbhum,Siuri,Taluk,Taluk
IND,India,IND.36_1,West Bengal,IND.36.5_1,Dakshin Dinajpur,Balurghat,Taluk,Taluk
IND,India,IND.36_1,West Bengal,IND.36.7_1,Haora,Haora,Taluk,Taluk
IND,India,IND.36_1,West Bengal,IND.36.7_1,Haora,Uluberiya,Taluk,Taluk
IND,India,IND.36_1,West Bengal,IND.36.8_1,Hugli,Arambag,Taluk,Taluk
IND,India,IND.36_1,West Bengal,IND.36.8_1,Hugli,Chandannagar,Taluk,Taluk
IND,India,IND.36_1,West Bengal,IND.36.8_1,Hugli,Chunchura,Taluk,Taluk
IND,India,IND.36_1,West Bengal,IND.36.8_1,Hugli,Shrirampur,Taluk,Taluk
IND,India,IND.36_1,West Bengal,IND.36.11_1,Kolkata,Alipur,Taluk,Taluk
IND,India,IND.36_1,West Bengal,IND.36.12_1,Maldah,Maldah,Taluk,Taluk
IND,India,IND.36_1,West Bengal,IND.36.13_1,Murshidabad,Baharampur,Taluk,Taluk
IND,India,IND.36_1,West Bengal,IND.36.13_1,Murshidabad,Jangipur,Taluk,Taluk
IND,India,IND.36_1,West Bengal,IND.36.13_1,Murshidabad,Kandi,Taluk,Taluk
IND,India,IND.36_1,West Bengal,IND.36.13_1,Murshidabad,Murshidabad,Taluk,Taluk
IND,India,IND.36_1,West Bengal,IND.36.14_1,Nadia,Kalyani,Taluk,Taluk
IND,India,IND.36_1,West Bengal,IND.36.14_1,Nadia,Krishnanagar,Taluk,Taluk
IND,India,IND.36_1,West Bengal,IND.36.14_1,Nadia,Ranaghat,Taluk,Taluk
IND,India,IND.36_1,West Bengal,IND.36.15_1,North 24 Parganas,Bangaon,Taluk,Taluk
IND,India,IND.36_1,West Bengal,IND.36.15_1,North 24 Parganas,Barakpur,Taluk,Taluk
IND,India,IND.36_1,West Bengal,IND.36.15_1,North 24 Parganas,Barasat,Taluk,Taluk
IND,India,IND.36_1,West Bengal,IND.36.15_1,North 24 Parganas,Basirhat,Taluk,Taluk
IND,India,IND.36_1,West Bengal,IND.36.15_1,North 24 Parganas,n.a. ( 1220),Taluk,Taluk
IND,India,IND.36_1,West Bengal,IND.36.16_1,Pashchim Medinipur,Ghatal,Taluk,Taluk
IND,India,IND.36_1,West Bengal,IND.36.16_1,Pashchim Medinipur,Jhargram,Taluk,Taluk
IND,India,IND.36_1,West Bengal,IND.36.16_1,Pashchim Medinipur,Medinipur,Taluk,Taluk
IND,India,IND.36_1,West Bengal,IND.36.17_1,Purba Medinipur,Kanthi,Taluk,Taluk
IND,India,IND.36_1,West Bengal,IND.36.17_1,Purba Medinipur,Tamluk,Taluk,Taluk
IND,India,IND.36_1,West Bengal,IND.36.19_1,South 24 Parganas,Diamond Harbour,Taluk,Taluk
IND,India,IND.36_1,West Bengal,IND.36.19_1,South 24 Parganas,n.a. ( 1187),Taluk,Taluk
IND,India,IND.36_1,West Bengal,IND.36.19_1,South 24 Parganas,n.a. ( 1229),Taluk,Taluk
IND,India,IND.36_1,West Bengal,IND.36.20_1,Uttar Dinajpur,Islampur,Taluk,Taluk
IND,India,IND.36_1,West Bengal,IND.36.20_1,Uttar Dinajpur,Raiganj,Taluk,Taluk
