latitude,longitude,type,brickid
25.1636021978125,88.760711355,zigzag,BKB-2476
25.1623955025,88.762227105,zigzag,BKB-2477
25.1641938071875,88.762345355,zigzag,BKB-2478
24.235015866875,89.579822715,zigzag,BKB-2479
23.0320406896875,89.12461602,zigzag,BKB-2480
22.8243159984375,89.6069366,zigzag,BKB-2481
22.8240061078125,89.6082051,zigzag,BKB-2482
23.8145603728125,90.11031143,zigzag,BKB-2483
23.8158187165625,90.10985993,zigzag,BKB-2484
22.6856529309375,90.60608933,zigzag,BKB-2485
22.6880099778125,90.60582058,zigzag,BKB-2486
22.613463629375,90.615388885,zigzag,BKB-2487
23.03193272625,89.41330955,zigzag,BKB-2488
22.9155659384375,89.83040418,zigzag,BKB-2489
25.835992958125,89.182050475,zigzag,BKB-2490
24.0096635978125,90.19677958,zigzag,BKB-2491
24.011433730625,90.197795455,zigzag,BKB-2492
24.0131005665625,90.195742205,zigzag,BKB-2493
24.0116872775,90.19566158,zigzag,BKB-2494
23.826480005,88.849260925,zigzag,BKB-2495
23.50986263875,89.474025925,zigzag,BKB-2496
23.41114732,89.11822475,zigzag,BKB-2497
23.4103068590625,89.1199555,zigzag,BKB-2498
22.9332483475,89.069462865,zigzag,BKB-2499
24.9629154478125,90.221691405,zigzag,BKB-2500
23.8925413240625,90.09750555,zigzag,BKB-2501
22.816996846875,89.618643605,zigzag,BKB-2502
22.82018026875,89.61785348,zigzag,BKB-2503
23.09053003625,89.069564075,zigzag,BKB-2504
23.18904913625,90.239672305,zigzag,BKB-2505
23.9970999071875,90.080683125,zigzag,BKB-2506
23.995329774375,90.078092375,zigzag,BKB-2507
23.9993160946875,90.07758175,zigzag,BKB-2508
23.6976796678125,89.722987895,zigzag,BKB-2509
23.7922100003125,90.11391849,zigzag,BKB-2510
22.8892292040625,89.715397245,zigzag,BKB-2511
23.6320035603125,90.154964705,zigzag,BKB-2512
23.63209277125,90.151148455,zigzag,BKB-2513
23.6357598103125,90.15065933,zigzag,BKB-2514
23.633886380625,90.152363205,zigzag,BKB-2515
23.5537354821875,89.05311149,zigzag,BKB-2516
22.5602297021875,89.223244495,zigzag,BKB-2517
23.002993560625,89.77946299,zigzag,BKB-2518
22.999500248125,89.779027615,zigzag,BKB-2519
23.673470954375,90.37902902,zigzag,BKB-2520
23.0248224078125,89.80606769,zigzag,BKB-2521
23.1273528,90.183699335,zigzag,BKB-2522
22.7686440565625,89.46859403,zigzag,BKB-2523
22.4486167878125,89.2532504,zigzag,BKB-2524
22.862754445,89.052786115,zigzag,BKB-2525
23.0183732125,89.05185326,zigzag,BKB-2526
22.359375291875,89.105897655,zigzag,BKB-2527
23.377203405,89.51181854,zigzag,BKB-2528
22.6801365253125,89.78724073,zigzag,BKB-2529
22.68150286125,89.790632355,zigzag,BKB-2530
22.878118274375,89.02564246,zigzag,BKB-2531
23.857415713125,89.25511612,zigzag,BKB-2532
23.712367750625,90.089056095,zigzag,BKB-2533
22.8090235759375,89.179406555,zigzag,BKB-2534
22.46912597375,89.06893691,zigzag,BKB-2535
23.7799154334375,89.278387875,zigzag,BKB-2536
23.303515699375,90.08974692,zigzag,BKB-2537
22.7941993521875,89.480373345,zigzag,BKB-2538
22.816902310625,90.25584654,zigzag,BKB-2539
23.1966296815625,90.251556155,zigzag,BKB-2540
23.0424249421875,89.41554545,zigzag,BKB-2541
23.9221997034375,90.133539935,zigzag,BKB-2542
22.713466773125,89.587132545,zigzag,BKB-2543
23.8952830109375,90.144867785,zigzag,BKB-2544
22.7804932428125,90.122843255,zigzag,BKB-2545
23.8265011259375,88.637947645,zigzag,BKB-2546
23.274505275,89.25580286,zigzag,BKB-2547
22.934143450625,90.54219028,zigzag,BKB-2548
23.7257677925,90.211003155,zigzag,BKB-2549
22.9195163278125,89.86043532,zigzag,BKB-2550
24.5298499503125,89.50091165,zigzag,BKB-2551
22.8194772175,90.292926145,zigzag,BKB-2552
22.8204303659375,90.29017952,zigzag,BKB-2553
22.62446939125,89.27908671,zigzag,BKB-2554
23.0298227246875,89.76042441,zigzag,BKB-2555
23.7816487540625,88.69229411,zigzag,BKB-2556
23.048926380625,89.39854635,zigzag,BKB-2557
22.420831935,89.04201749,zigzag,BKB-2558
22.8143335221875,89.601492925,zigzag,BKB-2559
23.78058598625,90.254047645,zigzag,BKB-2560
23.1967030390625,90.251759415,zigzag,BKB-2561
22.804789850625,90.277788695,zigzag,BKB-2562
22.8046255146875,90.27638582,zigzag,BKB-2563
22.955118120625,89.864256305,zigzag,BKB-2564
24.0029676784375,90.078190085,zigzag,BKB-2565
23.895898076875,90.108153595,zigzag,BKB-2566
23.0397931865625,89.74208219,zigzag,BKB-2567
22.5154381896875,89.251626655,zigzag,BKB-2568
23.331180965,90.21126076,zigzag,BKB-2569
22.7195408034375,89.26209161,zigzag,BKB-2570
23.620727285625,90.407184365,zigzag,BKB-2571
23.114999308125,89.25301768,zigzag,BKB-2572
22.9448490278125,89.80001735,zigzag,BKB-2573
22.9787278575,89.193762155,zigzag,BKB-2574
23.7510622040625,90.20465309,zigzag,BKB-2575
23.8315098375,89.422731935,zigzag,BKB-2576
23.2837065340625,90.32591642,zigzag,BKB-2577
23.97843669625,90.205828625,zigzag,BKB-2578
22.8871925628125,90.437905585,zigzag,BKB-2579
23.0480283565625,88.99859593,zigzag,BKB-2580
23.398385004375,89.615458565,zigzag,BKB-2581
23.6813481084375,90.169850565,zigzag,BKB-2582
22.8324592071875,89.35154451,zigzag,BKB-2583
22.850372079375,89.310189085,zigzag,BKB-2584
22.4857888446875,89.116834765,zigzag,BKB-2585
24.187057700625,89.003641,zigzag,BKB-2586
23.9681428828125,89.407442955,zigzag,BKB-2587
24.11539510875,90.17581105,zigzag,BKB-2588
24.11721689,90.1753488,zigzag,BKB-2589
24.117338968125,90.17710105,zigzag,BKB-2590
22.9590972015625,90.56248878,zigzag,BKB-2591
24.3735770325,88.89727018,zigzag,BKB-2592
24.371050954375,88.900285555,zigzag,BKB-2593
23.6143486803125,89.30768185,zigzag,BKB-2594
22.8160774778125,89.587071595,zigzag,BKB-2595
22.818594841875,89.600443785,zigzag,BKB-2596
23.222344336875,90.339083195,zigzag,BKB-2597
23.222156524375,90.33601407,zigzag,BKB-2598
22.817159536875,89.615950895,zigzag,BKB-2599
22.8178121853125,89.617079645,zigzag,BKB-2600
22.8164035915625,89.616574395,zigzag,BKB-2601
23.1930746753125,90.380063705,zigzag,BKB-2602
24.4407439490625,89.631515705,zigzag,BKB-2603
23.53659628125,90.224952345,zigzag,BKB-2604
23.53847434625,89.230407895,zigzag,BKB-2605
22.820053711875,89.644088445,zigzag,BKB-2606
24.1031071378125,89.88753993,zigzag,BKB-2607
22.548590308125,89.151336825,zigzag,BKB-2608
22.813699928125,89.452793165,zigzag,BKB-2609
22.8140145140625,89.45403479,zigzag,BKB-2610
23.1874410846875,90.20804378,zigzag,BKB-2611
23.18744578,90.207930905,zigzag,BKB-2612
23.7923618315625,90.31596927,zigzag,BKB-2613
23.6658386328125,90.22694412,zigzag,BKB-2614
22.7931351234375,88.98786161,zigzag,BKB-2615
24.36316542,89.67150414,zigzag,BKB-2616
23.0958769540625,90.32213065,zigzag,BKB-2617
23.0052742334375,88.991501455,zigzag,BKB-2618
23.0034054990625,88.98989433,zigzag,BKB-2619
23.0057625459375,88.98991583,zigzag,BKB-2620
22.5529630553125,89.237987905,zigzag,BKB-2621
23.6803833390625,88.64930737,zigzag,BKB-2622
22.9682869440625,90.503174785,zigzag,BKB-2623
23.7566196559375,90.11584301,zigzag,BKB-2624
22.9458601459375,89.478286045,zigzag,BKB-2625
22.6300951884375,88.990768915,zigzag,BKB-2626
23.6832845028125,89.179189805,zigzag,BKB-2627
22.5533349453125,89.183726895,zigzag,BKB-2628
24.10936755875,89.88384617,zigzag,BKB-2629
24.0401261084375,89.91131644,zigzag,BKB-2630
23.163872695625,90.23609076,zigzag,BKB-2631
23.7985493528125,88.904861765,zigzag,BKB-2632
22.6567974628125,89.293766345,zigzag,BKB-2633
23.63761580875,90.441719155,zigzag,BKB-2634
23.7346642965625,89.62444416,zigzag,BKB-2635
23.78095432625,90.322029335,zigzag,BKB-2636
23.368744235,90.05859719,zigzag,BKB-2637
23.0026234834375,89.06851491,zigzag,BKB-2638
23.223579038125,89.990854235,zigzag,BKB-2639
23.2906354521875,90.26849218,zigzag,BKB-2640
23.85805461875,88.756616045,zigzag,BKB-2641
22.68425146875,89.527612095,zigzag,BKB-2642
22.8169211825,89.6367032,zigzag,BKB-2643
23.2080031953125,89.80292429,zigzag,BKB-2644
23.90732532875,90.14371221,zigzag,BKB-2645
23.9070483053125,90.14516346,zigzag,BKB-2646
23.9048508990625,90.144717335,zigzag,BKB-2647
22.9752322959375,89.79701592,zigzag,BKB-2648
23.1055138590625,89.938308875,zigzag,BKB-2649
22.681203856875,89.100161905,zigzag,BKB-2650
22.666029488125,89.01430086,zigzag,BKB-2651
23.781020871875,90.08810818,zigzag,BKB-2652
23.785284215625,90.082985805,zigzag,BKB-2653
23.7865003015625,90.088457555,zigzag,BKB-2654
24.0020569984375,89.197353275,zigzag,BKB-2655
23.1283747240625,89.268181665,zigzag,BKB-2656
23.514210220625,89.19959415,zigzag,BKB-2657
23.026605493125,89.751978095,zigzag,BKB-2658
23.0244972978125,89.751741595,zigzag,BKB-2659
23.0252861103125,89.752042595,zigzag,BKB-2660
23.85879197125,89.19394619,zigzag,BKB-2661
23.0131456178125,89.39311814,zigzag,BKB-2662
23.09117438375,89.3182237,zigzag,BKB-2663
22.7521297940625,89.05507243,zigzag,BKB-2664
23.6157410296875,90.38773182,zigzag,BKB-2665
23.616149521875,90.38673207,zigzag,BKB-2666
23.3433391628125,90.299809195,zigzag,BKB-2667
23.28874964,89.66229651,zigzag,BKB-2668
23.62448287,90.389520405,zigzag,BKB-2669
23.625825729375,90.388090655,zigzag,BKB-2670
23.098334401875,90.441821005,zigzag,BKB-2671
23.4307376378125,89.161764835,zigzag,BKB-2672
23.2513270490625,88.77702209,zigzag,BKB-2673
22.99634038125,89.80797163,zigzag,BKB-2674
23.0359826228125,89.000869385,zigzag,BKB-2675
23.03693577125,88.99685426,zigzag,BKB-2676
24.9275440109375,88.516764135,zigzag,BKB-2677
24.1396615590625,90.165918285,zigzag,BKB-2678
22.807287481875,89.354609635,zigzag,BKB-2679
22.8289555515625,89.460137625,zigzag,BKB-2680
22.829675135625,89.461812375,zigzag,BKB-2681
23.71627542875,89.32238601,zigzag,BKB-2682
23.6327188684375,90.42478937,zigzag,BKB-2683
23.6323056809375,90.42613312,zigzag,BKB-2684
23.629746735625,90.42180087,zigzag,BKB-2685
23.9211407203125,90.092115555,zigzag,BKB-2686
23.6385682296875,90.35247984,zigzag,BKB-2687
23.91393156375,90.1563622,zigzag,BKB-2688
23.9165092903125,90.1578672,zigzag,BKB-2689
23.29588779,90.270422735,zigzag,BKB-2690
23.6432562478125,89.80847169,zigzag,BKB-2691
24.9072607509375,88.925598455,zigzag,BKB-2692
23.8480431640625,88.72735751,zigzag,BKB-2693
23.11918873625,89.278306795,zigzag,BKB-2694
23.274737754375,90.171250675,zigzag,BKB-2695
23.79902675375,89.298387085,zigzag,BKB-2696
22.7729293121875,89.476222405,zigzag,BKB-2697
23.1097177803125,89.250501325,zigzag,BKB-2698
23.1091637334375,89.252930825,zigzag,BKB-2699
24.027218611875,88.94445373,zigzag,BKB-2700
24.023875549375,88.94595873,zigzag,BKB-2701
23.76816163375,90.32232681,zigzag,BKB-2702
23.7656637275,90.32501431,zigzag,BKB-2703
23.7925918496875,90.323357215,zigzag,BKB-2704
23.795150795,90.32397534,zigzag,BKB-2705
22.9905741615625,89.8054014,zigzag,BKB-2706
23.6247566871875,89.832136055,zigzag,BKB-2707
23.4736591259375,88.86448215,zigzag,BKB-2708
22.7620978821875,89.18444261,zigzag,BKB-2709
23.1590460884375,89.33913075,zigzag,BKB-2710
23.1808437259375,89.569789645,zigzag,BKB-2711
23.5381814303125,89.61528412,zigzag,BKB-2712
23.2621162071875,90.20534947,zigzag,BKB-2713
22.971682253125,90.45299258,zigzag,BKB-2714
22.970217315625,90.451385455,zigzag,BKB-2715
22.707833333125,89.11661377,zigzag,BKB-2716
24.583925844375,89.459174135,zigzag,BKB-2717
23.2452350009375,90.364842185,zigzag,BKB-2718
23.4340216803125,89.43624151,zigzag,BKB-2719
23.93702362125,90.20741442,zigzag,BKB-2720
23.3002356434375,90.395663565,zigzag,BKB-2721
23.6663648784375,90.22692394,zigzag,BKB-2722
22.8203368678125,89.344445595,zigzag,BKB-2723
22.925643249375,89.139690335,zigzag,BKB-2724
23.8679289709375,90.378111025,zigzag,BKB-2725
23.8055673521875,88.71619521,zigzag,BKB-2726
23.17744277,90.232961865,zigzag,BKB-2727
23.1745081996875,90.235434365,zigzag,BKB-2728
23.274860048125,88.967115105,zigzag,BKB-2729
23.2734984075,88.96462648,zigzag,BKB-2730
23.12690739125,89.275465225,zigzag,BKB-2731
22.8676768725,89.35595437,zigzag,BKB-2732
23.2724655946875,89.246838455,zigzag,BKB-2733
23.02975196375,89.76023512,zigzag,BKB-2734
23.766682569375,88.83155032,zigzag,BKB-2735
23.7740040778125,90.21125131,zigzag,BKB-2736
22.7233289065625,89.276689475,zigzag,BKB-2737
22.7232678675,89.278237475,zigzag,BKB-2738
23.092476135625,89.24447652,zigzag,BKB-2739
23.21430697375,90.465864845,zigzag,BKB-2740
25.1763079534375,89.752226765,zigzag,BKB-2741
25.1753219378125,89.752721265,zigzag,BKB-2742
22.746253018125,89.193183075,zigzag,BKB-2743
23.008956746875,89.761223485,zigzag,BKB-2744
23.538442004375,89.23016174,zigzag,BKB-2745
23.084839679375,89.86872833,zigzag,BKB-2746
23.19365103375,89.67285336,zigzag,BKB-2747
23.1880524425,90.242315245,zigzag,BKB-2748
25.9128140403125,88.752851235,zigzag,BKB-2749
23.8770265546875,89.175605985,zigzag,BKB-2750
23.2434429134375,90.34788906,zigzag,BKB-2751
23.3338975309375,90.150096725,zigzag,BKB-2752
23.0148444178125,88.971856215,zigzag,BKB-2753
23.518307145625,89.563061275,zigzag,BKB-2754
23.736433364375,90.183101115,zigzag,BKB-2755
23.04114139375,89.536861005,zigzag,BKB-2756
23.18413748875,90.23829403,zigzag,BKB-2757
23.1805925278125,90.237751155,zigzag,BKB-2758
23.1847197075,90.238170405,zigzag,BKB-2759
23.18195886375,90.23896053,zigzag,BKB-2760
23.1802075121875,90.236041905,zigzag,BKB-2761
22.9675209321875,89.47117292,zigzag,BKB-2762
23.121494355,89.055940445,zigzag,BKB-2763
23.0965470703125,89.08339785,zigzag,BKB-2764
23.0980611928125,90.32696504,zigzag,BKB-2765
23.944094096875,90.152946395,zigzag,BKB-2766
23.94742776875,90.15437077,zigzag,BKB-2767
23.947418378125,90.154472895,zigzag,BKB-2768
23.121937435,89.12605207,zigzag,BKB-2769
23.092599668125,90.318368235,zigzag,BKB-2770
22.900635975,88.98738481,zigzag,BKB-2771
23.6309254421875,90.429138905,zigzag,BKB-2772
23.6339210515625,90.427246905,zigzag,BKB-2773
23.747591925,90.202139275,zigzag,BKB-2774
23.3997822878125,89.108745355,zigzag,BKB-2775
23.400312858125,89.108756105,zigzag,BKB-2776
23.6006953959375,88.688554925,zigzag,BKB-2777
23.6256824765625,90.420128385,zigzag,BKB-2778
23.6247246328125,90.42162801,zigzag,BKB-2779
23.6242738828125,90.416978635,zigzag,BKB-2780
23.35402660875,90.006366865,zigzag,BKB-2781
23.606623728125,89.737516375,zigzag,BKB-2782
24.975027986875,89.369427215,zigzag,BKB-2783
24.975891924375,89.365589465,zigzag,BKB-2784
23.9246519290625,90.10642404,zigzag,BKB-2785
22.93297984375,89.81481119,zigzag,BKB-2786
23.422517790625,89.671982875,zigzag,BKB-2787
23.80826996625,90.105865585,zigzag,BKB-2788
22.964077955,88.964011955,zigzag,BKB-2789
23.0307704396875,89.60056473,zigzag,BKB-2790
23.5558460865625,88.847305355,zigzag,BKB-2791
23.0188911640625,88.89592971,zigzag,BKB-2792
23.4820429978125,90.040982555,zigzag,BKB-2793
23.881193456875,90.15225776,zigzag,BKB-2794
23.32326760125,89.23375439,zigzag,BKB-2795
25.2942986896875,89.421454165,zigzag,BKB-2796
24.7599332796875,88.68408545,zigzag,BKB-2797
23.00517906,89.79888351,zigzag,BKB-2798
24.2460554540625,90.1079883,zigzag,BKB-2799
24.2477082040625,90.107821675,zigzag,BKB-2800
22.8603835109375,89.35881492,zigzag,BKB-2801
22.9632666371875,89.00306832,zigzag,BKB-2802
22.9845063271875,89.65712983,zigzag,BKB-2803
22.9327337209375,88.996219115,zigzag,BKB-2804
23.4029687615625,89.67488959,zigzag,BKB-2805
23.9153208159375,90.16542784,zigzag,BKB-2806
23.916104933125,90.16718009,zigzag,BKB-2807
23.91896907375,90.16571809,zigzag,BKB-2808
23.9195512925,90.16778209,zigzag,BKB-2809
23.614772905,90.41852126,zigzag,BKB-2810
23.614322155,90.42086476,zigzag,BKB-2811
23.6151626159375,90.417387135,zigzag,BKB-2812
23.0871539978125,89.210623385,zigzag,BKB-2813
23.8931323434375,90.33710533,zigzag,BKB-2814
22.769024813125,88.96648097,zigzag,BKB-2815
24.1005908096875,89.58508672,zigzag,BKB-2816
23.5535964134375,89.5005175,zigzag,BKB-2817
22.84072659375,89.352878645,zigzag,BKB-2818
22.8389282890625,89.353738645,zigzag,BKB-2819
22.8425342890625,89.35330327,zigzag,BKB-2820
22.9653712453125,89.84227212,zigzag,BKB-2821
23.3704174334375,90.065477325,zigzag,BKB-2822
23.2161162725,89.20563486,zigzag,BKB-2823
23.13160474375,89.283243435,zigzag,BKB-2824
24.500779574375,89.48764858,zigzag,BKB-2825
23.6910866646875,89.69646722,zigzag,BKB-2826
22.9093046975,88.924584175,zigzag,BKB-2827
23.9290712271875,90.1773884,zigzag,BKB-2828
23.1655673878125,89.704223705,zigzag,BKB-2829
23.2121854153125,89.66718563,zigzag,BKB-2830
24.798231801875,89.3949628,zigzag,BKB-2831
23.63759432125,90.33502024,zigzag,BKB-2832
23.79190424125,90.09812048,zigzag,BKB-2833
23.535071263125,89.86666572,zigzag,BKB-2834
23.63325129625,90.41483357,zigzag,BKB-2835
23.633880468125,90.412409445,zigzag,BKB-2836
23.8942534653125,90.212931095,zigzag,BKB-2837
23.8961034184375,90.21219472,zigzag,BKB-2838
23.01554416625,89.75745418,zigzag,BKB-2839
23.3368586640625,90.1366245,zigzag,BKB-2840
23.616158419375,90.44093186,zigzag,BKB-2841
23.614993981875,90.438959235,zigzag,BKB-2842
23.617998981875,90.43796486,zigzag,BKB-2843
23.8149855109375,90.075060095,zigzag,BKB-2844
23.9328484809375,90.09104023,zigzag,BKB-2845
23.119596461875,89.29039879,zigzag,BKB-2846
23.6198877778125,90.408947805,zigzag,BKB-2847
23.58939384125,89.767832805,zigzag,BKB-2848
23.0798889034375,89.116253485,zigzag,BKB-2849
25.070446223125,90.03004518,zigzag,BKB-2850
23.47199124125,88.858137625,zigzag,BKB-2851
22.8390615478125,88.99969865,zigzag,BKB-2852
23.35696612375,88.94191232,zigzag,BKB-2853
23.413733625,89.672638385,zigzag,BKB-2854
23.4165930703125,89.672315885,zigzag,BKB-2855
23.313221895625,90.29069505,zigzag,BKB-2856
23.315719801875,90.293742675,zigzag,BKB-2857
23.8564257525,89.512320655,zigzag,BKB-2858
23.854988986875,89.511342405,zigzag,BKB-2859
25.60774956875,89.6494579,zigzag,BKB-2860
23.033447040625,89.75482599,zigzag,BKB-2861
23.032169915625,89.757282365,zigzag,BKB-2862
23.309801208125,89.300350775,zigzag,BKB-2863
23.361103723125,90.12439928,zigzag,BKB-2864
23.3598594653125,90.124544405,zigzag,BKB-2865
23.6995413465625,90.048141825,zigzag,BKB-2866
23.5471399309375,89.125631555,zigzag,BKB-2867
23.9314761421875,90.127453445,zigzag,BKB-2868
23.9323776421875,90.12599682,zigzag,BKB-2869
22.99907136125,89.79055715,zigzag,BKB-2870
23.329801355,90.160473035,zigzag,BKB-2871
22.9863317434375,89.08852649,zigzag,BKB-2872
23.04042768,89.250816455,zigzag,BKB-2873
25.133179078125,88.846031275,zigzag,BKB-2874
23.096514421875,89.689165935,zigzag,BKB-2875
23.8509804028125,89.413279625,zigzag,BKB-2876
24.6742146125,89.45188692,zigzag,BKB-2877
23.1729854003125,90.24079377,zigzag,BKB-2878
23.52462651625,89.67328482,zigzag,BKB-2879
23.092465193125,89.1590072,zigzag,BKB-2880
24.537165815625,89.541953495,zigzag,BKB-2881
22.94695246375,89.12320071,zigzag,BKB-2882
24.375008993125,88.667960955,zigzag,BKB-2883
23.519775144375,88.807187875,zigzag,BKB-2884
24.47064673625,90.08850786,zigzag,BKB-2885
23.6204382903125,88.80000498,zigzag,BKB-2886
23.9762707103125,89.279281065,zigzag,BKB-2887
23.9741390384375,89.282409315,zigzag,BKB-2888
23.97613454625,89.28109244,zigzag,BKB-2889
23.0549416840625,88.92544267,zigzag,BKB-2890
23.3422426990625,89.683481535,zigzag,BKB-2891
23.710730363125,90.09564735,zigzag,BKB-2892
22.9617608165625,89.224053595,zigzag,BKB-2893
23.781175001875,88.932438735,zigzag,BKB-2894
23.8893233740625,90.212211885,zigzag,BKB-2895
23.2210459509375,90.47122243,zigzag,BKB-2896
23.7483161115625,90.007337835,zigzag,BKB-2897
22.98405055375,89.56304911,zigzag,BKB-2898
23.4734345296875,88.8698862,zigzag,BKB-2899
23.3029767196875,89.261658075,zigzag,BKB-2900
23.6135074853125,90.421934235,zigzag,BKB-2901
24.9223389421875,88.71769355,zigzag,BKB-2902
23.3992954615625,89.06467913,zigzag,BKB-2903
23.6199989571875,90.44101203,zigzag,BKB-2904
23.62086759,90.442264405,zigzag,BKB-2905
23.6214451134375,90.44300078,zigzag,BKB-2906
23.623506355625,90.44178603,zigzag,BKB-2907
23.285311983125,89.6818178,zigzag,BKB-2908
22.9856347553125,88.888722895,zigzag,BKB-2909
23.6721452521875,89.7061963,zigzag,BKB-2910
23.884584681875,90.34151143,zigzag,BKB-2911
22.99940298125,89.08153902,zigzag,BKB-2912
23.3533056746875,89.34490986,zigzag,BKB-2913
23.2849382490625,88.75907631,zigzag,BKB-2914
23.2866755146875,88.76012981,zigzag,BKB-2915
23.9067935821875,90.1210103,zigzag,BKB-2916
23.75086930375,90.200300005,zigzag,BKB-2917
23.6191822303125,89.862931905,zigzag,BKB-2918
23.00333015,88.989871045,zigzag,BKB-2919
23.57916717875,88.977879685,zigzag,BKB-2920
23.8351001403125,89.14246466,zigzag,BKB-2921
23.631463936875,89.197411705,zigzag,BKB-2922
23.59166625875,89.375046675,zigzag,BKB-2923
23.538674411875,89.73850314,zigzag,BKB-2924
23.9907978746875,90.229219175,zigzag,BKB-2925
23.332943278125,89.21788757,zigzag,BKB-2926
23.129052375625,89.264226475,zigzag,BKB-2927
23.8026085715625,90.10458082,zigzag,BKB-2928
23.799514360625,90.10495707,zigzag,BKB-2929
23.1406492734375,89.09344933,zigzag,BKB-2930
25.3052489021875,89.364062855,zigzag,BKB-2931
23.930987875625,89.143856285,zigzag,BKB-2932
23.5013275034375,89.478173615,zigzag,BKB-2933
23.05452808,88.92544007,zigzag,BKB-2934
23.3220836971875,89.23813394,zigzag,BKB-2935
23.3233044784375,89.234000565,zigzag,BKB-2936
23.081155198125,89.157006005,zigzag,BKB-2937
23.37044077,89.142021205,zigzag,BKB-2938
23.922359418125,89.15870471,zigzag,BKB-2939
24.084757384375,90.120293525,zigzag,BKB-2940
24.741459113125,89.870858375,zigzag,BKB-2941
23.3043735084375,88.99310001,zigzag,BKB-2942
23.02484909375,89.2051995,zigzag,BKB-2943
24.1079722290625,90.18096676,zigzag,BKB-2944
24.109254049375,90.177446135,zigzag,BKB-2945
24.1110429634375,90.17747301,zigzag,BKB-2946
24.1096531509375,90.180832385,zigzag,BKB-2947
25.6283640203125,88.86562992,zigzag,BKB-2948
23.350831865,89.342371105,zigzag,BKB-2949
23.35340489625,89.34091448,zigzag,BKB-2950
23.024644164375,89.037668155,zigzag,BKB-2951
23.53235538625,89.15062129,zigzag,BKB-2952
23.779270708125,90.25220292,zigzag,BKB-2953
24.9870651553125,88.992646205,zigzag,BKB-2954
23.9088883434375,89.02813025,zigzag,BKB-2955
23.2638448478125,89.162889955,zigzag,BKB-2956
23.0809376815625,88.909805565,zigzag,BKB-2957
24.1273771,89.536465705,zigzag,BKB-2958
24.283475170625,89.03441166,zigzag,BKB-2959
23.97503638875,90.076804115,zigzag,BKB-2960
23.974613810625,90.07945399,zigzag,BKB-2961
23.6301932925,90.14967221,zigzag,BKB-2962
23.6334659253125,90.146861085,zigzag,BKB-2963
23.0393823596875,89.20927904,zigzag,BKB-2964
23.721115639375,89.64670399,zigzag,BKB-2965
23.3349045596875,89.688102145,zigzag,BKB-2966
23.44644696625,88.825989825,zigzag,BKB-2967
24.465473155,89.997084465,zigzag,BKB-2968
23.632931724375,90.370229805,zigzag,BKB-2969
23.932294239375,90.125720525,zigzag,BKB-2970
23.42504070875,88.780637545,zigzag,BKB-2971
23.94370052875,90.20746866,zigzag,BKB-2972
23.9429445834375,90.20917791,zigzag,BKB-2973
23.052835980625,89.00911913,zigzag,BKB-2974
23.4749613946875,90.005294885,zigzag,BKB-2975
23.4151760490625,88.840621345,zigzag,BKB-2976
23.41411960375,88.84165872,zigzag,BKB-2977
23.4161902365625,88.839922595,zigzag,BKB-2978
23.288838656875,89.664201405,zigzag,BKB-2979
23.6117329303125,90.42792752,zigzag,BKB-2980
23.6141275396875,90.427567395,zigzag,BKB-2981
23.614479688125,90.42878752,zigzag,BKB-2982
23.4797372584375,89.9807351,zigzag,BKB-2983
23.478436656875,89.9833796,zigzag,BKB-2984
23.4616850703125,89.672131885,zigzag,BKB-2985
23.463380078125,89.67383576,zigzag,BKB-2986
23.09190316375,89.291119155,zigzag,BKB-2987
23.1097333015625,89.25030855,zigzag,BKB-2988
24.00971602625,89.18757612,zigzag,BKB-2989
24.008579760625,89.18979062,zigzag,BKB-2990
24.1075252471875,89.466354635,zigzag,BKB-2991
23.6432076159375,89.810127395,zigzag,BKB-2992
23.311375804375,88.9751612,zigzag,BKB-2993
23.927270946875,89.15122358,zigzag,BKB-2994
25.585313855625,88.801638535,zigzag,BKB-2995
23.8347151990625,88.93836975,zigzag,BKB-2996
23.27396756125,88.96299531,zigzag,BKB-2997
24.4027236278125,88.669702765,zigzag,BKB-2998
24.3986762684375,88.66735389,zigzag,BKB-2999
23.98044022125,90.079959115,zigzag,BKB-3000
23.020097378125,88.90237583,zigzag,BKB-3001
23.0216139640625,88.89824783,zigzag,BKB-3002
23.120959804375,88.97236266,zigzag,BKB-3003
25.753750688125,88.602181835,zigzag,BKB-3004
23.9847029821875,90.18219218,zigzag,BKB-3005
24.41057094875,88.528158795,zigzag,BKB-3006
23.0870801209375,89.06839801,zigzag,BKB-3007
23.6150531275,90.410388435,zigzag,BKB-3008
23.813997308125,90.10567141,zigzag,BKB-3009
23.81426963625,90.10817616,zigzag,BKB-3010
23.8147908159375,90.105795035,zigzag,BKB-3011
23.399955445625,88.892839465,zigzag,BKB-3012
24.6630994190625,89.976611365,zigzag,BKB-3013
23.6268248046875,89.287003945,zigzag,BKB-3014
23.270467845,89.26023818,zigzag,BKB-3015
23.8768925809375,88.955915185,zigzag,BKB-3016
23.6062011840625,89.737569115,zigzag,BKB-3017
23.6355190803125,90.139464765,zigzag,BKB-3018
23.8948241346875,90.054882325,zigzag,BKB-3019
23.767818918125,90.31997652,zigzag,BKB-3020
23.7689035353125,90.317272895,zigzag,BKB-3021
23.9809674703125,90.20794826,zigzag,BKB-3022
24.974702900625,90.22943477,zigzag,BKB-3023
23.547032769375,89.210420015,zigzag,BKB-3024
