latitude,longitude,state,brickid
74.1297068528,32.1228146156,Punjab,BKP-6224
74.1326603382,32.206444482,Punjab,BKP-6225
74.1257765815,32.1726495283,Punjab,BKP-6226
74.1244407534,32.1702185971,Punjab,BKP-6227
74.1259454315,32.1701272794,Punjab,BKP-6228
74.1316721914,32.1687152401,Punjab,BKP-6229
74.1297728962,32.3436193647,Punjab,BKP-6230
74.1288360817,32.361314037,Punjab,BKP-6231
74.1308434955,32.4257614213,Punjab,BKP-6232
74.1305942131,32.4259478217,Punjab,BKP-6233
74.1283013702,32.5642798201,Punjab,BKP-6234
74.1268294554,32.5620834197,Punjab,BKP-6235
74.1196347666,31.8891595237,Punjab,BKP-6236
74.1166044497,31.7745674316,Punjab,BKP-6237
74.1196919321,31.5047295811,Punjab,BKP-6238
74.0855886173,32.5509483935,Punjab,BKP-6239
74.0893974741,32.6587552107,Punjab,BKP-6240
74.0884632262,31.7882787173,Punjab,BKP-6241
74.1373054976,31.2172486691,Punjab,BKP-6242
74.1430358797,31.2606532351,Punjab,BKP-6243
74.1415490918,31.1960582759,Punjab,BKP-6244
74.1349917471,31.3075045881,Punjab,BKP-6245
74.1385320536,31.178024562,Punjab,BKP-6246
74.1378705669,31.1781429763,Punjab,BKP-6247
74.1362171812,31.1769181113,Punjab,BKP-6248
74.1357819838,31.1769976243,Punjab,BKP-6249
74.1361130936,31.2294909083,Punjab,BKP-6250
74.1394875344,31.2895340715,Punjab,BKP-6251
74.1358493575,32.2534263714,Punjab,BKP-6252
74.1422812949,32.1917660103,Punjab,BKP-6253
74.139757029,32.1897088683,Punjab,BKP-6254
74.1331544116,32.206444482,Punjab,BKP-6255
74.0989024543,31.3237082642,Punjab,BKP-6256
74.100320988,31.3220530848,Punjab,BKP-6257
74.1009498087,31.3216039272,Punjab,BKP-6258
74.1024589784,32.910530527,Azad Kashmir,BKP-6259
74.0983992349,31.5541167971,Punjab,BKP-6260
74.0981058739,31.2671955996,Punjab,BKP-6261
74.0859554294,32.2239541441,Punjab,BKP-6262
74.0863072695,32.2223446625,Punjab,BKP-6263
74.0847352178,32.2161013713,Punjab,BKP-6264
74.098738794,32.4141914826,Punjab,BKP-6265
74.0982599961,32.2955175757,Punjab,BKP-6266
73.9394417037,32.7763626477,Punjab,BKP-6267
74.0845793337,32.1713045018,Punjab,BKP-6268
74.0880785129,32.1699162486,Punjab,BKP-6269
74.0903496883,32.1660202942,Punjab,BKP-6270
73.9420240147,32.1155868011,Punjab,BKP-6271
73.9380403319,32.1144569969,Punjab,BKP-6272
73.9355811938,32.1135923685,Punjab,BKP-6273
73.9338374997,32.1020538295,Punjab,BKP-6274
73.9331445136,32.1007576888,Punjab,BKP-6275
73.9409373987,32.0835504596,Punjab,BKP-6276
73.9410397068,31.172385916,Punjab,BKP-6277
73.9396070994,31.1429210908,Punjab,BKP-6278
73.9371869324,31.1383026934,Punjab,BKP-6279
73.9391744549,31.2284037164,Punjab,BKP-6280
73.9335306316,31.1268956653,Punjab,BKP-6281
73.9333690924,31.13780862,Punjab,BKP-6282
73.941167592,31.198102419,Punjab,BKP-6283
73.9416560509,31.197195682,Punjab,BKP-6284
73.9430020267,31.5339626659,Punjab,BKP-6285
73.9352636163,30.8249611088,Punjab,BKP-6286
73.9344320988,31.5768671253,Punjab,BKP-6287
73.9376989721,31.6657006024,Punjab,BKP-6288
74.10540146,32.1812567196,Punjab,BKP-6289
74.1048574802,32.1768449934,Punjab,BKP-6290
74.1077770048,32.1724881643,Punjab,BKP-6291
74.1032674621,32.1706196685,Punjab,BKP-6292
74.1058340772,32.1697765354,Punjab,BKP-6293
74.1129911392,32.1695100538,Punjab,BKP-6294
74.1068487457,32.2107863392,Punjab,BKP-6295
74.1124931601,32.253875529,Punjab,BKP-6296
73.9522786292,31.227909643,Punjab,BKP-6297
73.9444183704,31.9337159618,Punjab,BKP-6298
73.9463497483,32.0425468584,Punjab,BKP-6299
73.9432954763,32.0968051016,Punjab,BKP-6300
73.9450471911,32.0557520931,Punjab,BKP-6301
73.9449475953,31.9244144928,Punjab,BKP-6302
73.9446429492,31.9244633143,Punjab,BKP-6303
73.945073392,32.0560552745,Punjab,BKP-6304
73.9434751394,32.0789735432,Punjab,BKP-6305
73.9448675281,32.263397671,Punjab,BKP-6306
73.9435749522,31.4087205472,Punjab,BKP-6307
73.9488235704,31.5380149892,Punjab,BKP-6308
73.9428304661,32.623725142,Punjab,BKP-6309
73.93813658,32.3435081448,Punjab,BKP-6310
73.9394526832,32.6086252254,Punjab,BKP-6311
73.9504370828,31.668892616,Punjab,BKP-6312
73.9502279037,31.6685525395,Punjab,BKP-6313
73.9499205515,31.6686455793,Punjab,BKP-6314
73.9530036979,31.6943470212,Punjab,BKP-6315
73.9337705271,32.3452875309,Punjab,BKP-6316
73.939926794,32.7578304034,Punjab,BKP-6317
73.9350107636,32.7187155102,Punjab,BKP-6318
73.9409688397,32.8368192663,Punjab,BKP-6319
73.942026015,32.8337569568,Punjab,BKP-6320
73.9352714071,32.8462114168,Punjab,BKP-6321
73.9466876859,31.776169855,Punjab,BKP-6322
73.9451265628,31.7754063515,Punjab,BKP-6323
73.9473705611,31.7720777372,Punjab,BKP-6324
73.9054651739,31.6577647354,Punjab,BKP-6325
73.9073179492,31.7137185487,Punjab,BKP-6326
73.903545025,31.6385744752,Punjab,BKP-6327
73.9098653147,31.7911340766,Punjab,BKP-6328
73.9081585156,31.7243379186,Punjab,BKP-6329
73.954973575,31.6481864487,Punjab,BKP-6330
73.9592854884,31.6810198723,Punjab,BKP-6331
73.9619105653,31.680386061,Punjab,BKP-6332
73.9616211081,31.6803461359,Punjab,BKP-6333
73.9541107745,31.5373155407,Punjab,BKP-6334
73.953474244,31.6943705485,Punjab,BKP-6335
73.9605007093,31.6886031505,Punjab,BKP-6336
73.9619355185,31.6880716473,Punjab,BKP-6337
73.9608247638,31.1695762047,Punjab,BKP-6338
73.9576411808,31.7302768428,Punjab,BKP-6339
73.9580144393,31.1460469756,Punjab,BKP-6340
73.9575786893,31.0077431833,Punjab,BKP-6341
73.9543977696,31.0137637968,Punjab,BKP-6342
73.9584796467,31.7377484825,Punjab,BKP-6343
73.9532358964,31.1748276314,Punjab,BKP-6344
73.9629584114,31.1742624238,Punjab,BKP-6345
73.9546278084,30.9948620818,Punjab,BKP-6346
73.9624091756,31.1916422051,Punjab,BKP-6347
73.9589387702,31.1866415117,Punjab,BKP-6348
73.961934671,31.7493367497,Punjab,BKP-6349
73.9629386372,31.7496361881,Punjab,BKP-6350
73.9628733596,31.7472903875,Punjab,BKP-6351
73.9533083646,30.9920253578,Punjab,BKP-6352
73.9586891929,30.9901302338,Punjab,BKP-6353
73.9604634405,30.9870119106,Punjab,BKP-6354
73.9592333281,31.2059878523,Punjab,BKP-6355
73.9542249789,31.7587840321,Punjab,BKP-6356
73.9558269745,31.7588139759,Punjab,BKP-6357
73.9618538534,31.7515702881,Punjab,BKP-6358
73.9595841175,31.7510022748,Punjab,BKP-6359
73.9627998321,31.7505515742,Punjab,BKP-6360
73.9211969203,30.9849153587,Punjab,BKP-6361
73.9148267421,31.0102961341,Punjab,BKP-6362
73.9154982327,31.1992505782,Punjab,BKP-6363
73.9101476423,32.5908335921,Punjab,BKP-6364
73.9127527567,32.5497805836,Punjab,BKP-6365
73.9071514966,32.6020229016,Punjab,BKP-6366
73.9052069083,32.848200921,Punjab,BKP-6367
73.9105878168,32.8260304998,Punjab,BKP-6368
73.9093840743,30.6339435772,Punjab,BKP-6369
73.9091594955,30.6518200513,Punjab,BKP-6370
73.9992605185,31.1429739329,Punjab,BKP-6371
74.0028041359,31.1497585773,Punjab,BKP-6372
73.9979764561,30.8530347487,Punjab,BKP-6373
73.998636982,31.0113443228,Punjab,BKP-6374
73.9981263955,31.0140348101,Punjab,BKP-6375
73.9331060144,32.1004946108,Punjab,BKP-6376
73.9281642537,31.0936905598,Punjab,BKP-6377
73.9232572499,32.1142382137,Punjab,BKP-6378
73.9299163125,31.0596848156,Punjab,BKP-6379
73.9326704028,32.1361812549,Punjab,BKP-6380
73.9282486953,31.2235977297,Punjab,BKP-6381
73.9278294815,31.1223233756,Punjab,BKP-6382
73.9272156327,32.1096959259,Punjab,BKP-6383
73.9302070226,31.1190553902,Punjab,BKP-6384
73.9282954444,31.1186589215,Punjab,BKP-6385
73.9302892801,31.1295309089,Punjab,BKP-6386
73.9282936111,31.1467917729,Punjab,BKP-6387
73.9255137336,31.1437644504,Punjab,BKP-6388
73.9289412337,31.1416807767,Punjab,BKP-6389
73.9267440172,31.1416350976,Punjab,BKP-6390
73.925059676,32.8321659932,Punjab,BKP-6391
73.9286401041,32.9305379333,Punjab,BKP-6392
73.9312396245,32.7457227257,Punjab,BKP-6393
73.9305057125,32.8043631351,Punjab,BKP-6394
73.9259194921,32.7824814581,Punjab,BKP-6395
73.9296298551,32.9259388799,Punjab,BKP-6396
73.9319132932,32.8297775314,Punjab,BKP-6397
73.9244308553,31.5301927361,Punjab,BKP-6398
73.9154340917,31.0200816799,Punjab,BKP-6399
74.0043809156,32.7728322687,Punjab,BKP-6400
74.0115641108,32.7705748356,Punjab,BKP-6401
74.0042461683,32.7816806742,Punjab,BKP-6402
74.0057209026,32.7759950871,Punjab,BKP-6403
73.9174606879,30.9742260394,Punjab,BKP-6404
74.0124657532,32.9828583821,Azad Kashmir,BKP-6405
74.0109916995,32.9836260333,Azad Kashmir,BKP-6406
73.9991578539,32.3129140928,Punjab,BKP-6407
73.9942748687,31.9640918514,Punjab,BKP-6408
74.0026292008,32.340742617,Punjab,BKP-6409
73.9956250916,31.9251810499,Punjab,BKP-6410
74.0009641093,31.2259012667,Punjab,BKP-6411
73.9941625793,31.2141557944,Punjab,BKP-6412
73.9981543577,31.2609491508,Punjab,BKP-6413
74.0015352846,31.1976798848,Punjab,BKP-6414
74.000896288,31.1933088363,Punjab,BKP-6415
73.9982499138,31.7504621391,Punjab,BKP-6416
73.9939866592,31.6920916082,Punjab,BKP-6417
74.0008207503,31.7489514197,Punjab,BKP-6418
74.0029436112,31.748707929,Punjab,BKP-6419
74.0005630757,31.744134007,Punjab,BKP-6420
74.0009919488,31.7275685419,Punjab,BKP-6421
74.0011569619,30.641807163,Punjab,BKP-6422
74.0001947664,30.6372655471,Punjab,BKP-6423
74.021878413,30.6529204875,Punjab,BKP-6424
74.0164138489,32.1814443677,Punjab,BKP-6425
74.0226812823,30.6473340894,Punjab,BKP-6426
74.0144719907,30.6433737488,Punjab,BKP-6427
74.0217047898,32.6172290895,Punjab,BKP-6428
74.0227065474,32.6160762516,Punjab,BKP-6429
74.0158044917,32.6008797514,Punjab,BKP-6430
74.018895124,32.5999643253,Punjab,BKP-6431
74.0172839897,32.9287103867,Punjab,BKP-6432
74.0152056148,32.8146039294,Punjab,BKP-6433
74.0177658134,32.9327323892,Punjab,BKP-6434
74.0176759818,32.9826966853,Azad Kashmir,BKP-6435
74.0193024053,32.9813005143,Azad Kashmir,BKP-6436
74.0159260637,32.9840387684,Azad Kashmir,BKP-6437
74.0183622947,32.9842938899,Azad Kashmir,BKP-6438
74.0145727109,32.9830257954,Azad Kashmir,BKP-6439
74.0044441304,30.8428767403,Punjab,BKP-6440
74.0059506034,32.6447348731,Punjab,BKP-6441
74.0111525018,32.6402345162,Punjab,BKP-6442
74.00316819,30.8803963754,Punjab,BKP-6443
74.0077046822,32.5449745968,Punjab,BKP-6444
74.0041200587,31.0123554355,Punjab,BKP-6445
74.0074127297,31.1842515202,Punjab,BKP-6446
74.006902615,32.4908254348,Punjab,BKP-6447
74.0032259388,31.198245989,Punjab,BKP-6448
74.0038643843,31.1948475573,Punjab,BKP-6449
74.009445168,31.141424339,Punjab,BKP-6450
74.0074950753,31.24442795,Punjab,BKP-6451
74.0089039331,31.2386415163,Punjab,BKP-6452
74.0074599687,31.2367239745,Punjab,BKP-6453
74.0101840324,31.2305956057,Punjab,BKP-6454
74.0083615752,31.2064118354,Punjab,BKP-6455
74.0047721818,31.2026220678,Punjab,BKP-6456
74.0114430558,32.7263928235,Punjab,BKP-6457
73.972509635,32.4714451268,Punjab,BKP-6458
73.9713229132,32.1682660824,Punjab,BKP-6459
73.9651694535,32.1811160743,Punjab,BKP-6460
73.9675949048,32.1785517924,Punjab,BKP-6461
73.9693166757,32.1765942137,Punjab,BKP-6462
73.9728915099,32.5437998769,Punjab,BKP-6463
73.9676398205,31.6439643669,Punjab,BKP-6464
73.9657533584,31.6352057928,Punjab,BKP-6465
73.97231106,31.6329600046,Punjab,BKP-6466
73.9689872934,31.6193056123,Punjab,BKP-6467
73.9693604398,31.6863648483,Punjab,BKP-6468
73.9698856087,31.6863199325,Punjab,BKP-6469
73.9726461073,31.6845609341,Punjab,BKP-6470
73.9632358846,31.750585627,Punjab,BKP-6471
73.9639567279,31.6882513104,Punjab,BKP-6472
73.9697916939,30.8458275699,Punjab,BKP-6473
74.0206163603,31.0210420703,Punjab,BKP-6474
73.9718169866,31.7997048971,Punjab,BKP-6475
73.969372773,31.7398748744,Punjab,BKP-6476
73.9711432501,31.7400391865,Punjab,BKP-6477
73.9702916472,31.7360111408,Punjab,BKP-6478
74.0207033043,31.0364561981,Punjab,BKP-6479
74.0186802781,31.0342747555,Punjab,BKP-6480
74.0205955065,31.2603275958,Punjab,BKP-6481
74.0179724259,31.2593416948,Punjab,BKP-6482
74.0151886466,31.1957749091,Punjab,BKP-6483
74.0143438976,31.2121991068,Punjab,BKP-6484
73.9833372385,31.0106007593,Punjab,BKP-6485
73.9849714469,31.0575832066,Punjab,BKP-6486
74.016241244,31.208948774,Punjab,BKP-6487
74.0133263972,31.2073860366,Punjab,BKP-6488
73.987158415,32.8617493121,Punjab,BKP-6489
73.97894576,32.1254164434,Punjab,BKP-6490
73.9826866015,31.2197574318,Punjab,BKP-6491
73.979483762,31.1903957664,Punjab,BKP-6492
73.9737483644,31.2169501966,Punjab,BKP-6493
73.9816411007,31.2155108191,Punjab,BKP-6494
73.9794975823,31.2115603049,Punjab,BKP-6495
73.9786292108,31.2371572998,Punjab,BKP-6496
73.9734890121,31.1753089365,Punjab,BKP-6497
73.9785404487,31.2657030503,Punjab,BKP-6498
73.9759888684,31.2561052938,Punjab,BKP-6499
73.9756827367,31.0082973078,Punjab,BKP-6500
73.9763035724,31.2533086759,Punjab,BKP-6501
73.9804857291,31.2521882177,Punjab,BKP-6502
73.974278497,31.2004471326,Punjab,BKP-6503
73.9817475813,31.1989782764,Punjab,BKP-6504
73.9792326944,31.1944197582,Punjab,BKP-6505
74.3078940097,31.9976656448,Punjab,BKP-6506
74.3031926618,31.9907397327,Punjab,BKP-6507
74.3108470334,32.119438741,Punjab,BKP-6508
74.3104818487,32.1194875625,Punjab,BKP-6509
74.305855525,32.1368250475,Punjab,BKP-6510
74.2985791712,31.745473994,Punjab,BKP-6511
74.3093589546,32.1729373219,Punjab,BKP-6512
74.3008018599,31.7528863784,Punjab,BKP-6513
74.2997007042,31.7522140808,Punjab,BKP-6514
74.3016666418,31.991942415,Punjab,BKP-6515
73.9877526269,31.191714629,Punjab,BKP-6516
74.301094454,32.1008924361,Punjab,BKP-6517
73.9842639375,31.2354013283,Punjab,BKP-6518
73.9896701045,31.2604035035,Punjab,BKP-6519
73.9830908434,31.2596201726,Punjab,BKP-6520
74.300510549,31.9961937898,Punjab,BKP-6521
74.3021928486,31.9956752169,Punjab,BKP-6522
73.9833934338,31.1996954511,Punjab,BKP-6523
73.9905468603,30.6129679153,Punjab,BKP-6524
73.9856061262,30.6462504966,Punjab,BKP-6525
73.9860103681,30.5168930956,Punjab,BKP-6526
74.3162967126,32.1947283777,Punjab,BKP-6527
74.3154511655,31.8164490679,Punjab,BKP-6528
74.3181140736,32.2838343437,Punjab,BKP-6529
74.3163882717,32.0714576387,Punjab,BKP-6530
74.3166738076,32.0697966109,Punjab,BKP-6531
74.3051368728,32.4240164438,Punjab,BKP-6532
74.3101624477,31.8685806177,Punjab,BKP-6533
74.3115149113,31.6737435185,Punjab,BKP-6534
74.307366328,31.6693091076,Punjab,BKP-6535
74.3072029979,31.6697460155,Punjab,BKP-6536
74.3107235383,32.6644890289,Punjab,BKP-6537
74.3038850269,32.648051929,Punjab,BKP-6538
74.3050754091,32.6475976621,Punjab,BKP-6539
74.3126827211,32.4117095244,Punjab,BKP-6540
74.3063530535,32.7362397411,Punjab,BKP-6541
74.3103747419,32.7360738982,Punjab,BKP-6542
74.3117394901,32.4981527199,Punjab,BKP-6543
74.3124343634,32.4964999188,Punjab,BKP-6544
74.3126527773,32.4952777991,Punjab,BKP-6545
74.3123433576,32.485219995,Punjab,BKP-6546
74.3054206587,31.7476524085,Punjab,BKP-6547
74.3115309526,32.4779891511,Punjab,BKP-6548
74.3095703229,32.4733260266,Punjab,BKP-6549
74.3063624315,31.6800638082,Punjab,BKP-6550
74.3035586961,31.6621654595,Punjab,BKP-6551
74.312642796,31.8171495724,Punjab,BKP-6552
74.3594490148,32.1214369067,Punjab,BKP-6553
74.2879526298,32.50574464,Punjab,BKP-6554
74.2926829563,32.3909951906,Punjab,BKP-6555
74.2911006964,32.390262247,Punjab,BKP-6556
74.2912084943,32.4701314589,Punjab,BKP-6557
74.291751975,31.6655463916,Punjab,BKP-6558
74.2867490499,31.8363282198,Punjab,BKP-6559
74.2835773059,32.716957058,Punjab,BKP-6560
74.2907788001,32.7481735141,Punjab,BKP-6561
74.2854076233,32.6847664912,Punjab,BKP-6562
74.2862123641,32.6847374831,Punjab,BKP-6563
74.287372688,31.8146717194,Punjab,BKP-6564
74.2867214094,31.8137908713,Punjab,BKP-6565
74.28216745,31.8356623532,Punjab,BKP-6566
74.2754539692,31.8465857957,Punjab,BKP-6567
74.3784393999,32.6997992361,Punjab,BKP-6568
74.2740508862,31.7749472907,Punjab,BKP-6569
74.2731568486,31.8120840723,Punjab,BKP-6570
74.3712855437,32.5015206366,Punjab,BKP-6571
74.3631118954,32.4027151427,Punjab,BKP-6572
74.3695573076,32.6663819075,Punjab,BKP-6573
74.3637968608,32.4921536581,Punjab,BKP-6574
74.3673452062,32.5497356678,Punjab,BKP-6575
74.370609085,32.7255559315,Punjab,BKP-6576
74.3611489696,32.3982668779,Punjab,BKP-6577
74.3717469511,32.7189782674,Punjab,BKP-6578
74.3719781841,32.715767622,Punjab,BKP-6579
74.3721544012,32.7553504116,Punjab,BKP-6580
74.3626290509,32.4148985437,Punjab,BKP-6581
74.3704623602,32.7123037848,Punjab,BKP-6582
74.3627188825,32.3873651802,Punjab,BKP-6583
74.3555727844,32.6975579394,Punjab,BKP-6584
74.3630782086,32.2156522137,Punjab,BKP-6585
74.3624023333,32.213885527,Punjab,BKP-6586
74.3617906233,32.2111007496,Punjab,BKP-6587
74.3602141681,32.2094908277,Punjab,BKP-6588
74.3578080923,32.2787775773,Punjab,BKP-6589
74.3620002302,32.2784893678,Punjab,BKP-6590
74.3576434011,32.2359092233,Punjab,BKP-6591
74.3535336087,32.4967275801,Punjab,BKP-6592
74.3542747188,32.2085555229,Punjab,BKP-6593
74.3536617507,32.2051736301,Punjab,BKP-6594
74.3587263701,32.369892948,Punjab,BKP-6595
74.3574158279,32.3671321257,Punjab,BKP-6596
74.3586060552,32.3660010577,Punjab,BKP-6597
74.35843317,32.3620888339,Punjab,BKP-6598
74.3575984854,32.7525303432,Punjab,BKP-6599
74.3628985455,32.7114773347,Punjab,BKP-6600
74.3260090331,32.4985707538,Punjab,BKP-6601
74.3238218307,32.4977681287,Punjab,BKP-6602
74.334238545,32.6841573212,Punjab,BKP-6603
74.3371303716,32.6823853943,Punjab,BKP-6604
74.3427512139,32.6803862249,Punjab,BKP-6605
74.3418779679,32.6794932274,Punjab,BKP-6606
74.3266365519,32.5440163939,Punjab,BKP-6607
74.3268632696,31.9585757678,Punjab,BKP-6608
74.3299052218,32.6815328931,Punjab,BKP-6609
74.3312841148,32.6807956896,Punjab,BKP-6610
74.3282485288,32.6788934431,Punjab,BKP-6611
74.3800756171,32.4159508559,Punjab,BKP-6612
74.3766427694,32.4395572982,Punjab,BKP-6613
74.1782634181,31.7190217425,Punjab,BKP-6614
74.1778403128,31.6320431946,Punjab,BKP-6615
74.1743086303,31.6228946813,Punjab,BKP-6616
74.1755589763,31.5756515728,Punjab,BKP-6617
74.1748683235,31.5735193378,Punjab,BKP-6618
74.1763384236,31.7375788008,Punjab,BKP-6619
74.1751870693,31.6987227531,Punjab,BKP-6620
74.1748811566,31.6986717677,Punjab,BKP-6621
74.1801897721,31.6970205786,Punjab,BKP-6622
74.1758569128,31.6970021403,Punjab,BKP-6623
74.177928242,31.6968841203,Punjab,BKP-6624
74.1808549532,32.1785517924,Punjab,BKP-6625
74.1745218304,32.3512529058,Punjab,BKP-6626
74.1817582591,32.2438742855,Punjab,BKP-6627
74.1774862709,32.2151581403,Punjab,BKP-6628
74.180899869,32.3782023643,Punjab,BKP-6629
74.1771943184,32.2613809532,Punjab,BKP-6630
74.1799277635,32.2582676491,Punjab,BKP-6631
74.1772120483,32.2580857909,Punjab,BKP-6632
74.1813689892,32.2540136034,Punjab,BKP-6633
74.1813939424,32.2537856975,Punjab,BKP-6634
74.3345342404,32.4855454263,Punjab,BKP-6635
74.3356571345,32.4819353218,Punjab,BKP-6636
74.3366377954,32.5186938841,Punjab,BKP-6637
74.1962769129,31.9293098134,Punjab,BKP-6638
74.1942997386,31.9339180827,Punjab,BKP-6639
74.1977881963,31.9434177668,Punjab,BKP-6640
74.2007526367,31.9415313047,Punjab,BKP-6641
74.1973330499,32.0499968865,Punjab,BKP-6642
74.1950034189,32.0494189704,Punjab,BKP-6643
74.1994051638,31.855562532,Punjab,BKP-6644
74.1975187017,32.1875798611,Punjab,BKP-6645
74.1945542613,32.4534212975,Punjab,BKP-6646
74.2006628052,32.1538930379,Punjab,BKP-6647
74.1934852661,32.6543085501,Punjab,BKP-6648
74.2002136476,32.7757967091,Punjab,BKP-6649
74.1927451541,31.2185097717,Punjab,BKP-6650
74.1857788439,31.2038740947,Punjab,BKP-6651
74.1865363195,31.2248391249,Punjab,BKP-6652
74.1926998819,31.7032275095,Punjab,BKP-6653
74.1871110775,32.0337861456,Punjab,BKP-6654
74.1919760964,31.9637610148,Punjab,BKP-6655
74.1584419869,32.4433302224,Punjab,BKP-6656
74.184960254,31.9253141472,Punjab,BKP-6657
74.1897033587,31.8869137355,Punjab,BKP-6658
74.1878358086,31.903568028,Punjab,BKP-6659
74.1432604586,31.883185727,Punjab,BKP-6660
74.1501774862,32.1154825735,Punjab,BKP-6661
74.1527989336,31.8702064323,Punjab,BKP-6662
74.1520639483,31.8684982721,Punjab,BKP-6663
74.1439791108,32.0543597044,Punjab,BKP-6664
74.1437160327,31.7904090078,Punjab,BKP-6665
74.1490545921,31.6751359072,Punjab,BKP-6666
74.1464679725,31.6740896341,Punjab,BKP-6667
74.1453069331,31.0793198733,Punjab,BKP-6668
74.1440217808,31.668214388,Punjab,BKP-6669
74.1484135217,32.1803402565,Punjab,BKP-6670
74.1949077288,31.6574742476,Punjab,BKP-6671
74.1459939036,31.2875385283,Punjab,BKP-6672
74.1981962881,31.683059048,Punjab,BKP-6673
74.1983271855,31.6832656605,Punjab,BKP-6674
74.1516001243,31.1885460173,Punjab,BKP-6675
74.1519741168,31.1887880124,Punjab,BKP-6676
74.1475723719,31.1864074769,Punjab,BKP-6677
74.1439714979,31.2611130508,Punjab,BKP-6678
74.1442935211,31.2615515504,Punjab,BKP-6679
74.1431385443,31.2606339855,Punjab,BKP-6680
74.1442373764,31.3128902689,Punjab,BKP-6681
74.1493690025,31.1940858816,Punjab,BKP-6682
74.1496384971,31.1942677356,Punjab,BKP-6683
74.1521986956,31.2814192901,Punjab,BKP-6684
74.1484976367,31.2957841001,Punjab,BKP-6685
74.1452949763,31.2949805238,Punjab,BKP-6686
74.1508770833,31.2921977124,Punjab,BKP-6687
74.2392005309,32.1102349151,Punjab,BKP-6688
74.1645106057,32.3074101293,Punjab,BKP-6689
74.1722618583,32.2597287623,Punjab,BKP-6690
74.2430183709,32.1548811847,Punjab,BKP-6691
74.2333614816,32.1826840428,Punjab,BKP-6692
74.1716472215,32.2892691512,Punjab,BKP-6693
74.2397035875,32.1707184832,Punjab,BKP-6694
74.2405929196,32.1690296504,Punjab,BKP-6695
74.2412441982,32.176732704,Punjab,BKP-6696
74.2397485032,32.1738536035,Punjab,BKP-6697
74.1931169568,31.7032082599,Punjab,BKP-6698
74.1653183361,31.4165177167,Punjab,BKP-6699
74.1686037294,31.3103624097,Punjab,BKP-6700
74.1689150285,31.3575573531,Punjab,BKP-6701
74.1667272178,31.343005713,Punjab,BKP-6702
74.1716434786,31.3405845805,Punjab,BKP-6703
74.1648040553,31.6255169634,Punjab,BKP-6704
74.1633951115,31.6074401065,Punjab,BKP-6705
74.1712750623,31.5588682433,Punjab,BKP-6706
74.1635224589,31.5449151255,Punjab,BKP-6707
74.163853267,31.5686342138,Punjab,BKP-6708
74.1685255759,31.5652101888,Punjab,BKP-6709
74.1699778523,31.5633255982,Punjab,BKP-6710
74.1699302529,31.6945090085,Punjab,BKP-6711
74.1554775464,31.5606007085,Punjab,BKP-6712
74.1725275705,32.589462763,Punjab,BKP-6713
74.1561063671,31.6909013405,Punjab,BKP-6714
74.157507739,31.0999127814,Punjab,BKP-6715
74.1579046926,31.1057480865,Punjab,BKP-6716
74.1540664428,31.1113195481,Punjab,BKP-6717
74.1615396258,31.1461459152,Punjab,BKP-6718
74.1612267642,31.1464773625,Punjab,BKP-6719
74.16260037,31.1437432175,Punjab,BKP-6720
74.1623945741,31.1441417428,Punjab,BKP-6721
74.2584501441,32.3064462228,Punjab,BKP-6722
74.2630238522,32.3057981524,Punjab,BKP-6723
74.2516871134,32.1728025746,Punjab,BKP-6724
74.250491663,32.1720839224,Punjab,BKP-6725
74.2439546918,32.165830266,Punjab,BKP-6726
74.2604456874,32.3871406014,Punjab,BKP-6727
74.2615685815,32.3871095059,Punjab,BKP-6728
74.2545775749,32.3869662226,Punjab,BKP-6729
74.2510358348,32.3867438455,Punjab,BKP-6730
74.2466195583,32.3854549392,Punjab,BKP-6731
74.2519116922,32.6344917149,Punjab,BKP-6732
74.2499803143,32.7090449734,Punjab,BKP-6733
74.2165742147,31.9006579593,Punjab,BKP-6734
74.2222883707,31.9572215728,Punjab,BKP-6735
74.5435587323,32.6072098797,Punjab,BKP-6736
74.2255925032,31.9091325498,Punjab,BKP-6737
74.2260570554,31.9076142883,Punjab,BKP-6738
74.2261749593,31.9062724298,Punjab,BKP-6739
74.2263575201,31.945760631,Punjab,BKP-6740
74.2250035562,31.9448460881,Punjab,BKP-6741
74.2270804611,31.9439747223,Punjab,BKP-6742
74.2300668496,31.9392624517,Punjab,BKP-6743
74.2259054647,32.6017930386,Punjab,BKP-6744
74.226421996,32.6326676358,Punjab,BKP-6745
74.2310258618,32.7188435201,Punjab,BKP-6746
74.2325024676,32.6288267141,Punjab,BKP-6747
74.2258990482,32.6435454497,Punjab,BKP-6748
74.2318792613,32.660003869,Punjab,BKP-6749
74.2264444539,32.7308809449,Punjab,BKP-6750
74.5348510628,32.4069185096,Punjab,BKP-6751
74.5340276072,32.3993127735,Punjab,BKP-6752
74.5419917336,32.4169871267,Punjab,BKP-6753
74.5361963969,32.4167379512,Punjab,BKP-6754
74.5400463196,32.554092497,Punjab,BKP-6755
74.5404056457,32.4337631647,Punjab,BKP-6756
74.5771916566,32.5905191817,Punjab,BKP-6757
74.4321721287,32.2291314345,Punjab,BKP-6758
74.4302197901,32.2281387961,Punjab,BKP-6759
74.437073964,32.3758082694,Punjab,BKP-6760
74.4347038806,32.4063795204,Punjab,BKP-6761
74.4331468007,32.4059603066,Punjab,BKP-6762
74.4343831663,32.3949228486,Punjab,BKP-6763
