source_id,iso3_count,original_i,temporal_g,gas,emissions_,emission_1,emission_2,capacity_f,source_nam,lat,lon,other2,other3,other4,other5,other6,other2_def,other3_def,other4_def,other5_def,other6_def,geometry_r
"3143926",IND,oil-and-gas-refining,annual,co2,1237704.394,30.23010146,T of CO2 per barrel refined,0.967,IOCL Barauni Refinery,25.42778,86.06001,989.5211949,151.2468721,0.000131688,0.00689993,31387.44288,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_86.06001_25.42778
"3143926",IND,oil-and-gas-refining,annual,ch4,62.15475942,0.001518088,T of CH4 per barrel refined,0.967,IOCL Barauni Refinery,25.42778,86.06001,989.5211949,151.2468721,0.000131688,0.00689993,31387.44288,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_86.06001_25.42778
"3143926",IND,oil-and-gas-refining,annual,n2o,12.16338951,0.000297083,T of N2O per barrel refined,0.967,IOCL Barauni Refinery,25.42778,86.06001,989.5211949,151.2468721,0.000131688,0.00689993,31387.44288,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_86.06001_25.42778
"3143926",IND,oil-and-gas-refining,annual,co2e_100yr,1251508.404,0.000297083,,0.967,IOCL Barauni Refinery,25.42778,86.06001,989.5211949,151.2468721,0.000131688,0.00689993,31387.44288,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_86.06001_25.42778
"3143926",IND,oil-and-gas-refining,annual,n2o,12.67072982,0.000297083,T of N2O per barrel refined,1.007333994,IOCL Barauni Refinery,25.42778,86.06001,1030.794558,157.5554454,0.00013718,0.007187729,32696.62689,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_86.06001_25.42778
"3143926",IND,oil-and-gas-refining,annual,co2e_100yr,1303709.368,0.000297083,,1.007333994,IOCL Barauni Refinery,25.42778,86.06001,1030.794558,157.5554454,0.00013718,0.007187729,32696.62689,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_86.06001_25.42778
"3143926",IND,oil-and-gas-refining,annual,co2e_20yr,1303721.348,0.000297083,,1.007333994,IOCL Barauni Refinery,25.42778,86.06001,1030.794558,157.5554454,0.00013718,0.007187729,32696.62689,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_86.06001_25.42778
"3143926",IND,oil-and-gas-refining,annual,co2,1289329.587,30.23010146,T of CO2 per barrel refined,1.007333994,IOCL Barauni Refinery,25.42778,86.06001,1030.794558,157.5554454,0.00013718,0.007187729,32696.62689,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_86.06001_25.42778
"3143926",IND,oil-and-gas-refining,annual,ch4,64.74726169,0.001518088,T of CH4 per barrel refined,1.007333994,IOCL Barauni Refinery,25.42778,86.06001,1030.794558,157.5554454,0.00013718,0.007187729,32696.62689,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_86.06001_25.42778
"3143926",IND,oil-and-gas-refining,annual,co2e_100yr,1239138.993,0.000297083,,0.957442557,IOCL Barauni Refinery,25.42778,86.06001,979.7411619,149.7520083,0.000130386,0.006831734,31077.22191,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_86.06001_25.42778
"3143926",IND,oil-and-gas-refining,annual,co2e_20yr,1239150.38,0.000297083,,0.957442557,IOCL Barauni Refinery,25.42778,86.06001,979.7411619,149.7520083,0.000130386,0.006831734,31077.22191,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_86.06001_25.42778
"3143926",IND,oil-and-gas-refining,annual,co2,1146030.617,30.23010146,T of CO2 per barrel refined,0.895376644,IOCL Barauni Refinery,25.42778,86.06001,916.2297485,140.0443813,0.000121934,0.006388869,29062.65075,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_86.06001_25.42778
"3143926",IND,oil-and-gas-refining,annual,ch4,57.55110641,0.001518088,T of CH4 per barrel refined,0.895376644,IOCL Barauni Refinery,25.42778,86.06001,916.2297485,140.0443813,0.000121934,0.006388869,29062.65075,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_86.06001_25.42778
"3143926",IND,oil-and-gas-refining,annual,co2,1420736.171,30.23010146,T of CO2 per barrel refined,1.11,IOCL Barauni Refinery,25.42778,86.06001,1135.85163,173.6132658,0.000151161,0.007920292,36029.01923,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_86.06001_25.42778
"3143926",IND,oil-and-gas-refining,annual,ch4,71.34620781,0.001518088,T of CH4 per barrel refined,1.11,IOCL Barauni Refinery,25.42778,86.06001,1135.85163,173.6132658,0.000151161,0.007920292,36029.01923,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_86.06001_25.42778
"3143926",IND,oil-and-gas-refining,annual,n2o,13.96211205,0.000297083,T of N2O per barrel refined,1.11,IOCL Barauni Refinery,25.42778,86.06001,1135.85163,173.6132658,0.000151161,0.007920292,36029.01923,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_86.06001_25.42778
"3143926",IND,oil-and-gas-refining,annual,co2e_100yr,1436581.518,0.000297083,,1.11,IOCL Barauni Refinery,25.42778,86.06001,1135.85163,173.6132658,0.000151161,0.007920292,36029.01923,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_86.06001_25.42778
"3143926",IND,oil-and-gas-refining,annual,co2e_20yr,1436594.719,0.000297083,,1.11,IOCL Barauni Refinery,25.42778,86.06001,1135.85163,173.6132658,0.000151161,0.007920292,36029.01923,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_86.06001_25.42778
"3143926",IND,oil-and-gas-refining,annual,co2e_20yr,1158822.846,0.000297083,,0.895376644,IOCL Barauni Refinery,25.42778,86.06001,916.2297485,140.0443813,0.000121934,0.006388869,29062.65075,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_86.06001_25.42778
"3143926",IND,oil-and-gas-refining,annual,co2e_100yr,1158812.197,0.000297083,,0.895376644,IOCL Barauni Refinery,25.42778,86.06001,916.2297485,140.0443813,0.000121934,0.006388869,29062.65075,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_86.06001_25.42778
"3143926",IND,oil-and-gas-refining,annual,n2o,11.26247661,0.000297083,T of N2O per barrel refined,0.895376644,IOCL Barauni Refinery,25.42778,86.06001,916.2297485,140.0443813,0.000121934,0.006388869,29062.65075,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_86.06001_25.42778
"3143926",IND,oil-and-gas-refining,annual,co2,1225471.417,30.23010146,T of CO2 per barrel refined,0.957442557,IOCL Barauni Refinery,25.42778,86.06001,979.7411619,149.7520083,0.000130386,0.006831734,31077.22191,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_86.06001_25.42778
"3143926",IND,oil-and-gas-refining,annual,ch4,61.54044655,0.001518088,T of CH4 per barrel refined,0.957442557,IOCL Barauni Refinery,25.42778,86.06001,979.7411619,149.7520083,0.000130386,0.006831734,31077.22191,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_86.06001_25.42778
"3143926",IND,oil-and-gas-refining,annual,n2o,12.04317141,0.000297083,T of N2O per barrel refined,0.957442557,IOCL Barauni Refinery,25.42778,86.06001,979.7411619,149.7520083,0.000130386,0.006831734,31077.22191,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_86.06001_25.42778
"3143927",IND,oil-and-gas-refining,annual,co2e_20yr,1800391.002,0.000347018,,1.062,IOCL Haldia Refinery,22.04581,88.10433,1373.617925,215.609477,0.000169519,0.012594682,45598.40533,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_88.10433_22.04581
"3143927",IND,oil-and-gas-refining,annual,co2,1782243.158,39.63616118,T of CO2 per barrel refined,1.062,IOCL Haldia Refinery,22.04581,88.10433,1373.617925,215.609477,0.000169519,0.012594682,45598.40533,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_88.10433_22.04581
"3143927",IND,oil-and-gas-refining,annual,ch4,81.70896579,0.001817165,T of CH4 per barrel refined,1.062,IOCL Haldia Refinery,22.04581,88.10433,1373.617925,215.609477,0.000169519,0.012594682,45598.40533,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_88.10433_22.04581
"3143927",IND,oil-and-gas-refining,annual,n2o,15.60367023,0.000347018,T of N2O per barrel refined,1.062,IOCL Haldia Refinery,22.04581,88.10433,1373.617925,215.609477,0.000169519,0.012594682,45598.40533,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_88.10433_22.04581
"3143927",IND,oil-and-gas-refining,annual,co2e_100yr,1800217.787,0.000347018,,1.062,IOCL Haldia Refinery,22.04581,88.10433,1373.617925,215.609477,0.000169519,0.012594682,45598.40533,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_88.10433_22.04581
"3143927",IND,oil-and-gas-refining,annual,co2,1502616.665,39.63616118,T of CO2 per barrel refined,0.895376644,IOCL Haldia Refinery,22.04581,88.10433,1158.103021,181.7812523,0.000142922,0.010618629,38444.20634,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_88.10433_22.04581
"3143927",IND,oil-and-gas-refining,annual,ch4,68.88917098,0.001817165,T of CH4 per barrel refined,0.895376644,IOCL Haldia Refinery,22.04581,88.10433,1158.103021,181.7812523,0.000142922,0.010618629,38444.20634,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_88.10433_22.04581
"3143927",IND,oil-and-gas-refining,annual,n2o,13.15551967,0.000347018,T of N2O per barrel refined,0.895376644,IOCL Haldia Refinery,22.04581,88.10433,1158.103021,181.7812523,0.000142922,0.010618629,38444.20634,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_88.10433_22.04581
"3143927",IND,oil-and-gas-refining,annual,co2e_100yr,1517771.15,0.000347018,,0.895376644,IOCL Haldia Refinery,22.04581,88.10433,1158.103021,181.7812523,0.000142922,0.010618629,38444.20634,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_88.10433_22.04581
"3143927",IND,oil-and-gas-refining,annual,co2e_20yr,1517917.188,0.000347018,,0.895376644,IOCL Haldia Refinery,22.04581,88.10433,1158.103021,181.7812523,0.000142922,0.010618629,38444.20634,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_88.10433_22.04581
"3143927",IND,oil-and-gas-refining,annual,co2e_20yr,1623136.503,0.000347018,,0.957442557,IOCL Haldia Refinery,22.04581,88.10433,1238.380659,194.3820048,0.000152829,0.011354694,41109.09022,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_88.10433_22.04581
"3143927",IND,oil-and-gas-refining,annual,co2e_100yr,1622980.341,0.000347018,,0.957442557,IOCL Haldia Refinery,22.04581,88.10433,1238.380659,194.3820048,0.000152829,0.011354694,41109.09022,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_88.10433_22.04581
"3143927",IND,oil-and-gas-refining,annual,n2o,14.06743685,0.000347018,T of N2O per barrel refined,0.957442557,IOCL Haldia Refinery,22.04581,88.10433,1238.380659,194.3820048,0.000152829,0.011354694,41109.09022,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_88.10433_22.04581
"3143927",IND,oil-and-gas-refining,annual,ch4,73.66444555,0.001817165,T of CH4 per barrel refined,0.957442557,IOCL Haldia Refinery,22.04581,88.10433,1238.380659,194.3820048,0.000152829,0.011354694,41109.09022,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_88.10433_22.04581
"3143927",IND,oil-and-gas-refining,annual,co2,1606775.374,39.63616118,T of CO2 per barrel refined,0.957442557,IOCL Haldia Refinery,22.04581,88.10433,1238.380659,194.3820048,0.000152829,0.011354694,41109.09022,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_88.10433_22.04581
"3143927",IND,oil-and-gas-refining,annual,co2e_100yr,1740888.576,0.000347018,,1.027,IOCL Haldia Refinery,22.04581,88.10433,1328.348031,208.5037033,0.000163932,0.012179603,44095.63302,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_88.10433_22.04581
"3143927",IND,oil-and-gas-refining,annual,co2,1723506.331,39.63616118,T of CO2 per barrel refined,1.027,IOCL Haldia Refinery,22.04581,88.10433,1328.348031,208.5037033,0.000163932,0.012179603,44095.63302,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_88.10433_22.04581
"3143927",IND,oil-and-gas-refining,annual,ch4,79.01610911,0.001817165,T of CH4 per barrel refined,1.027,IOCL Haldia Refinery,22.04581,88.10433,1328.348031,208.5037033,0.000163932,0.012179603,44095.63302,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_88.10433_22.04581
"3143927",IND,oil-and-gas-refining,annual,n2o,15.08942498,0.000347018,T of N2O per barrel refined,1.027,IOCL Haldia Refinery,22.04581,88.10433,1328.348031,208.5037033,0.000163932,0.012179603,44095.63302,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_88.10433_22.04581
"3143927",IND,oil-and-gas-refining,annual,co2e_100yr,1740888.576,0.000347018,,1.027,IOCL Haldia Refinery,22.04581,88.10433,1328.348031,208.5037033,0.000163932,0.012179603,44095.63302,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_88.10433_22.04581
"3143927",IND,oil-and-gas-refining,annual,co2e_20yr,1741056.082,0.000347018,,1.027,IOCL Haldia Refinery,22.04581,88.10433,1328.348031,208.5037033,0.000163932,0.012179603,44095.63302,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_88.10433_22.04581
"3143927",IND,oil-and-gas-refining,annual,co2,1723506.331,39.63616118,T of CO2 per barrel refined,1.027,IOCL Haldia Refinery,22.04581,88.10433,1328.348031,208.5037033,0.000163932,0.012179603,44095.63302,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_88.10433_22.04581
"3143927",IND,oil-and-gas-refining,annual,ch4,79.01610911,0.001817165,T of CH4 per barrel refined,1.027,IOCL Haldia Refinery,22.04581,88.10433,1328.348031,208.5037033,0.000163932,0.012179603,44095.63302,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_88.10433_22.04581
"3143927",IND,oil-and-gas-refining,annual,n2o,15.08942498,0.000347018,T of N2O per barrel refined,1.027,IOCL Haldia Refinery,22.04581,88.10433,1328.348031,208.5037033,0.000163932,0.012179603,44095.63302,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_88.10433_22.04581
"3143927",IND,oil-and-gas-refining,annual,co2e_20yr,1741056.082,0.000347018,,1.027,IOCL Haldia Refinery,22.04581,88.10433,1328.348031,208.5037033,0.000163932,0.012179603,44095.63302,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_88.10433_22.04581
"3143927",IND,oil-and-gas-refining,annual,co2e_100yr,1757839.779,0.000347018,,1.037,IOCL Haldia Refinery,22.04581,88.10433,1341.282287,210.5339244,0.000165528,0.012298197,44524.99654,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_88.10433_22.04581
"3143927",IND,oil-and-gas-refining,annual,co2e_20yr,1729189.098,0.000347018,,1.02,IOCL Haldia Refinery,22.04581,88.10433,1319.294053,207.0825486,0.000162814,0.012096588,43795.07856,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_88.10433_22.04581
"3143927",IND,oil-and-gas-refining,annual,co2e_100yr,1729022.733,0.000347018,,1.02,IOCL Haldia Refinery,22.04581,88.10433,1319.294053,207.0825486,0.000162814,0.012096588,43795.07856,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_88.10433_22.04581
"3143927",IND,oil-and-gas-refining,annual,n2o,14.98657593,0.000347018,T of N2O per barrel refined,1.02,IOCL Haldia Refinery,22.04581,88.10433,1319.294053,207.0825486,0.000162814,0.012096588,43795.07856,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_88.10433_22.04581
"3143927",IND,oil-and-gas-refining,annual,ch4,78.47753777,0.001817165,T of CH4 per barrel refined,1.02,IOCL Haldia Refinery,22.04581,88.10433,1319.294053,207.0825486,0.000162814,0.012096588,43795.07856,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_88.10433_22.04581
"3143927",IND,oil-and-gas-refining,annual,co2,1711758.966,39.63616118,T of CO2 per barrel refined,1.02,IOCL Haldia Refinery,22.04581,88.10433,1319.294053,207.0825486,0.000162814,0.012096588,43795.07856,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_88.10433_22.04581
"3143927",IND,oil-and-gas-refining,annual,co2,1740288.282,39.63616118,T of CO2 per barrel refined,1.037,IOCL Haldia Refinery,22.04581,88.10433,1341.282287,210.5339244,0.000165528,0.012298197,44524.99654,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_88.10433_22.04581
"3143927",IND,oil-and-gas-refining,annual,ch4,79.78549673,0.001817165,T of CH4 per barrel refined,1.037,IOCL Haldia Refinery,22.04581,88.10433,1341.282287,210.5339244,0.000165528,0.012298197,44524.99654,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_88.10433_22.04581
"3143927",IND,oil-and-gas-refining,annual,n2o,15.2363522,0.000347018,T of N2O per barrel refined,1.037,IOCL Haldia Refinery,22.04581,88.10433,1341.282287,210.5339244,0.000165528,0.012298197,44524.99654,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_88.10433_22.04581
"3143927",IND,oil-and-gas-refining,annual,co2e_20yr,1758008.917,0.000347018,,1.037,IOCL Haldia Refinery,22.04581,88.10433,1341.282287,210.5339244,0.000165528,0.012298197,44524.99654,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_88.10433_22.04581
"3143927",IND,oil-and-gas-refining,annual,n2o,14.80047783,0.000347018,T of N2O per barrel refined,1.007333994,IOCL Haldia Refinery,22.04581,88.10433,1302.911517,204.5110694,0.000160793,0.011946376,43251.24648,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_88.10433_22.04581
"3143927",IND,oil-and-gas-refining,annual,ch4,77.50303095,0.001817165,T of CH4 per barrel refined,1.007333994,IOCL Haldia Refinery,22.04581,88.10433,1302.911517,204.5110694,0.000160793,0.011946376,43251.24648,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_88.10433_22.04581
"3143927",IND,oil-and-gas-refining,annual,co2,1690502.937,39.63616118,T of CO2 per barrel refined,1.007333994,IOCL Haldia Refinery,22.04581,88.10433,1302.911517,204.5110694,0.000160793,0.011946376,43251.24648,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_88.10433_22.04581
"3143927",IND,oil-and-gas-refining,annual,co2e_20yr,1707716.628,0.000347018,,1.007333994,IOCL Haldia Refinery,22.04581,88.10433,1302.911517,204.5110694,0.000160793,0.011946376,43251.24648,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_88.10433_22.04581
"3143927",IND,oil-and-gas-refining,annual,co2e_100yr,1707552.329,0.000347018,,1.007333994,IOCL Haldia Refinery,22.04581,88.10433,1302.911517,204.5110694,0.000160793,0.011946376,43251.24648,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_88.10433_22.04581
"3144046",PAK,oil-and-gas-refining,annual,co2e_20yr,454947.9017,0.00028477,,0.66066838,PARCO Mid Country (Kot Addu) Refinery,30.16778,70.932136,525.1580615,71.53214818,6.06e-05,0.002734572,13837.82699,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_70.932136_30.16778
"3144046",PAK,oil-and-gas-refining,annual,ch4,64.4043409,0.002836328,T of CH4 per barrel refined,0.622107969,PARCO Mid Country (Kot Addu) Refinery,30.16778,70.932136,494.5068128,67.35712008,5.71e-05,0.002574967,13030.17171,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_70.932136_30.16778
"3144046",PAK,oil-and-gas-refining,annual,n2o,6.466245159,0.00028477,T of N2O per barrel refined,0.622107969,PARCO Mid Country (Kot Addu) Refinery,30.16778,70.932136,494.5068128,67.35712008,5.71e-05,0.002574967,13030.17171,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_70.932136_30.16778
"3144046",PAK,oil-and-gas-refining,annual,co2e_100yr,428392.5738,0.00028477,,0.622107969,PARCO Mid Country (Kot Addu) Refinery,30.16778,70.932136,494.5068128,67.35712008,5.71e-05,0.002574967,13030.17171,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_70.932136_30.16778
"3144046",PAK,oil-and-gas-refining,annual,co2e_20yr,428394.5222,0.00028477,,0.622107969,PARCO Mid Country (Kot Addu) Refinery,30.16778,70.932136,494.5068128,67.35712008,5.71e-05,0.002574967,13030.17171,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_70.932136_30.16778
"3144046",PAK,oil-and-gas-refining,annual,co2e_100yr,454945.8325,0.00028477,,0.66066838,PARCO Mid Country (Kot Addu) Refinery,30.16778,70.932136,525.1580615,71.53214818,6.06e-05,0.002734572,13837.82699,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_70.932136_30.16778
"3144046",PAK,oil-and-gas-refining,annual,n2o,6.867045479,0.00028477,T of N2O per barrel refined,0.66066838,PARCO Mid Country (Kot Addu) Refinery,30.16778,70.932136,525.1580615,71.53214818,6.06e-05,0.002734572,13837.82699,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_70.932136_30.16778
"3144046",PAK,oil-and-gas-refining,annual,ch4,68.3963455,0.002836328,T of CH4 per barrel refined,0.66066838,PARCO Mid Country (Kot Addu) Refinery,30.16778,70.932136,525.1580615,71.53214818,6.06e-05,0.002734572,13837.82699,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_70.932136_30.16778
"3144046",PAK,oil-and-gas-refining,annual,co2,441948.3651,18.3271589,T of CO2 per barrel refined,0.66066838,PARCO Mid Country (Kot Addu) Refinery,30.16778,70.932136,525.1580615,71.53214818,6.06e-05,0.002734572,13837.82699,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_70.932136_30.16778
"3144046",PAK,oil-and-gas-refining,annual,co2,416153.7134,18.3271589,T of CO2 per barrel refined,0.622107969,PARCO Mid Country (Kot Addu) Refinery,30.16778,70.932136,494.5068128,67.35712008,5.71e-05,0.002574967,13030.17171,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_70.932136_30.16778
"3144046",PAK,oil-and-gas-refining,annual,co2,458750.2679,18.3271589,T of CO2 per barrel refined,0.685785536,PARCO Mid Country (Kot Addu) Refinery,30.16778,70.932136,545.1234135,74.2516428,6.29e-05,0.002838535,14363.91067,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_70.932136_30.16778
"3144046",PAK,oil-and-gas-refining,annual,co2e_20yr,448202.5045,0.00028477,,0.650872818,PARCO Mid Country (Kot Addu) Refinery,30.16778,70.932136,517.3716761,70.47155917,5.97e-05,0.002694028,13632.65703,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_70.932136_30.16778
"3144046",PAK,oil-and-gas-refining,annual,co2e_100yr,448200.4661,0.00028477,,0.650872818,PARCO Mid Country (Kot Addu) Refinery,30.16778,70.932136,517.3716761,70.47155917,5.97e-05,0.002694028,13632.65703,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_70.932136_30.16778
"3144046",PAK,oil-and-gas-refining,annual,n2o,6.765229538,0.00028477,T of N2O per barrel refined,0.650872818,PARCO Mid Country (Kot Addu) Refinery,30.16778,70.932136,517.3716761,70.47155917,5.97e-05,0.002694028,13632.65703,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_70.932136_30.16778
"3144046",PAK,oil-and-gas-refining,annual,ch4,67.38225023,0.002836328,T of CH4 per barrel refined,0.650872818,PARCO Mid Country (Kot Addu) Refinery,30.16778,70.932136,517.3716761,70.47155917,5.97e-05,0.002694028,13632.65703,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_70.932136_30.16778
"3144046",PAK,oil-and-gas-refining,annual,co2,435395.7088,18.3271589,T of CO2 per barrel refined,0.650872818,PARCO Mid Country (Kot Addu) Refinery,30.16778,70.932136,517.3716761,70.47155917,5.97e-05,0.002694028,13632.65703,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_70.932136_30.16778
"3144046",PAK,oil-and-gas-refining,annual,ch4,70.99662381,0.002836328,T of CH4 per barrel refined,0.685785536,PARCO Mid Country (Kot Addu) Refinery,30.16778,70.932136,545.1234135,74.2516428,6.29e-05,0.002838535,14363.91067,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_70.932136_30.16778
"3144046",PAK,oil-and-gas-refining,annual,n2o,7.128115413,0.00028477,T of N2O per barrel refined,0.685785536,PARCO Mid Country (Kot Addu) Refinery,30.16778,70.932136,545.1234135,74.2516428,6.29e-05,0.002838535,14363.91067,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_70.932136_30.16778
"3144046",PAK,oil-and-gas-refining,annual,co2e_100yr,472241.8704,0.00028477,,0.685785536,PARCO Mid Country (Kot Addu) Refinery,30.16778,70.932136,545.1234135,74.2516428,6.29e-05,0.002838535,14363.91067,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_70.932136_30.16778
"3144046",PAK,oil-and-gas-refining,annual,co2e_20yr,472244.0182,0.00028477,,0.685785536,PARCO Mid Country (Kot Addu) Refinery,30.16778,70.932136,545.1234135,74.2516428,6.29e-05,0.002838535,14363.91067,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_70.932136_30.16778
"3144046",PAK,oil-and-gas-refining,annual,co2,390622.6568,18.3271589,T of CO2 per barrel refined,0.583941606,PARCO Mid Country (Kot Addu) Refinery,30.16778,70.932136,464.1687885,63.2247565,5.36e-05,0.002416993,12230.76985,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_70.932136_30.16778
"3144046",PAK,oil-and-gas-refining,annual,co2,390622.6568,18.3271589,T of CO2 per barrel refined,0.583941606,PARCO Mid Country (Kot Addu) Refinery,30.16778,70.932136,464.1687885,63.2247565,5.36e-05,0.002416993,12230.76985,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_70.932136_30.16778
"3144046",PAK,oil-and-gas-refining,annual,ch4,60.4531305,0.002836328,T of CH4 per barrel refined,0.583941606,PARCO Mid Country (Kot Addu) Refinery,30.16778,70.932136,464.1687885,63.2247565,5.36e-05,0.002416993,12230.76985,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_70.932136_30.16778
"3144046",PAK,oil-and-gas-refining,annual,n2o,6.069540609,0.00028477,T of N2O per barrel refined,0.583941606,PARCO Mid Country (Kot Addu) Refinery,30.16778,70.932136,464.1687885,63.2247565,5.36e-05,0.002416993,12230.76985,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_70.932136_30.16778
"3144046",PAK,oil-and-gas-refining,annual,co2e_100yr,402110.6623,0.00028477,,0.583941606,PARCO Mid Country (Kot Addu) Refinery,30.16778,70.932136,464.1687885,63.2247565,5.36e-05,0.002416993,12230.76985,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_70.932136_30.16778
