id,lat,lon,type,fuel,state,country,status,capacity_tonnes,emfpm10,pm10_t_yr,emfpm25,pm25_t_yr,emfso2,so2_t_yr,emfnox,Nox_t_yr
BKB-2708,23.47365913,88.86448215,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2709,22.76209788,89.18444261,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2710,23.15904609,89.33913075,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2711,23.18084373,89.56978965,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2712,23.53818143,89.61528412,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2713,23.26211621,90.20534947,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2714,22.97168225,90.45299258,ZZ,biomass,Barisal,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2715,22.97021732,90.45138545,ZZ,biomass,Barisal,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2716,22.70783333,89.11661377,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2717,24.58392584,89.45917413,ZZ,biomass,Rajshahi,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2718,23.245235,90.36484219,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2719,23.43402168,89.43624151,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2720,23.93702362,90.20741442,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2721,23.30023564,90.39566357,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2722,23.66636488,90.22692394,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2723,22.82033687,89.34444559,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2724,22.92564325,89.13969033,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2725,23.86792897,90.37811102,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2726,23.80556735,88.71619521,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2727,23.17744277,90.23296186,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2728,23.1745082,90.23543437,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2729,23.27486005,88.96711511,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2730,23.27349841,88.96462648,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2731,23.12690739,89.27546523,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2732,22.86767687,89.35595437,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2733,23.27246559,89.24683846,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2734,23.02975196,89.76023512,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2735,23.76668257,88.83155032,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2736,23.77400408,90.21125131,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2737,22.72332891,89.27668947,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2738,22.72326787,89.27823747,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2739,23.09247614,89.24447652,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2740,23.21430697,90.46586484,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2741,25.17630795,89.75222677,ZZ,biomass,Mymensingh,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2742,25.17532194,89.75272127,ZZ,biomass,Mymensingh,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2743,22.74625302,89.19318307,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2744,23.00895675,89.76122349,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2745,23.538442,89.23016174,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2746,23.08483968,89.86872833,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2747,23.19365103,89.67285336,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2748,23.18805244,90.24231525,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2749,25.91281404,88.75285123,ZZ,biomass,Rangpur,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2750,23.87702655,89.17560599,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2751,23.24344291,90.34788906,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2752,23.33389753,90.15009672,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2753,23.01484442,88.97185622,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2754,23.51830715,89.56306127,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2755,23.73643336,90.18310111,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2756,23.04114139,89.53686101,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2757,23.18413749,90.23829403,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2758,23.18059253,90.23775115,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2759,23.18471971,90.23817041,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2760,23.18195886,90.23896053,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2761,23.18020751,90.2360419,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2762,22.96752093,89.47117292,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2763,23.12149435,89.05594045,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2764,23.09654707,89.08339785,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2765,23.09806119,90.32696504,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2766,23.9440941,90.1529464,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2767,23.94742777,90.15437077,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2768,23.94741838,90.15447289,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2769,23.12193744,89.12605207,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2770,23.09259967,90.31836823,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2771,22.90063598,88.98738481,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2772,23.63092544,90.42913891,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2773,23.63392105,90.42724691,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2774,23.74759192,90.20213927,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2775,23.39978229,89.10874535,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2776,23.40031286,89.1087561,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2777,23.6006954,88.68855493,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2778,23.62568248,90.42012838,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2779,23.62472463,90.42162801,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2780,23.62427388,90.41697864,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2781,23.35402661,90.00636687,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2782,23.60662373,89.73751637,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2783,24.97502799,89.36942722,ZZ,biomass,Rajshahi,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2784,24.97589192,89.36558946,ZZ,biomass,Rajshahi,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2785,23.92465193,90.10642404,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2786,22.93297984,89.81481119,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2787,23.42251779,89.67198287,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2788,23.80826997,90.10586559,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2789,22.96407796,88.96401196,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2790,23.03077044,89.60056473,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2791,23.55584609,88.84730536,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2792,23.01889116,88.89592971,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2793,23.482043,90.04098255,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2794,23.88119346,90.15225776,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2795,23.3232676,89.23375439,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2796,25.29429869,89.42145417,ZZ,biomass,Rangpur,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2797,24.75993328,88.68408545,ZZ,biomass,Rajshahi,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2798,23.00517906,89.79888351,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2799,24.24605545,90.1079883,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2800,24.2477082,90.10782167,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2801,22.86038351,89.35881492,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2802,22.96326664,89.00306832,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2803,22.98450633,89.65712983,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2804,22.93273372,88.99621912,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2805,23.40296876,89.67488959,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2806,23.91532082,90.16542784,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2807,23.91610493,90.16718009,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2808,23.91896907,90.16571809,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2809,23.91955129,90.16778209,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2810,23.6147729,90.41852126,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2811,23.61432216,90.42086476,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2812,23.61516262,90.41738713,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2813,23.087154,89.21062339,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2814,23.89313234,90.33710533,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2815,22.76902481,88.96648097,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2816,24.10059081,89.58508672,ZZ,biomass,Rajshahi,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2817,23.55359641,89.5005175,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2818,22.84072659,89.35287865,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2819,22.83892829,89.35373865,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2820,22.84253429,89.35330327,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2821,22.96537125,89.84227212,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2822,23.37041743,90.06547733,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2823,23.21611627,89.20563486,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2824,23.13160474,89.28324344,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2825,24.50077957,89.48764858,ZZ,biomass,Rajshahi,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2826,23.69108666,89.69646722,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2827,22.9093047,88.92458418,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2828,23.92907123,90.1773884,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2829,23.16556739,89.70422371,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2830,23.21218542,89.66718563,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2831,24.7982318,89.3949628,ZZ,biomass,Rajshahi,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2832,23.63759432,90.33502024,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2833,23.79190424,90.09812048,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2834,23.53507126,89.86666572,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2835,23.6332513,90.41483357,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2836,23.63388047,90.41240944,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2837,23.89425347,90.2129311,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2838,23.89610342,90.21219472,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2839,23.01554417,89.75745418,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2840,23.33685866,90.1366245,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2841,23.61615842,90.44093186,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2842,23.61499398,90.43895923,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2843,23.61799898,90.43796486,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2844,23.81498551,90.07506009,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2845,23.93284848,90.09104023,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2846,23.11959646,89.29039879,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2847,23.61988778,90.4089478,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2848,23.58939384,89.7678328,ZZ,biomass,Dhaka,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2849,23.0798889,89.11625349,ZZ,biomass,Khulna,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
BKB-2850,25.07044622,90.03004518,ZZ,biomass,Mymensingh,Bangladesh,operating,"8,886.81",0.00056055,4.981501346,0.000303,2.69270343,0.0023925,21.26169293,0.00054,4.7988774
