brickid,state,latitude,longitude
BKP-10958,Punjab,71.62726763,32.60718732
BKP-10959,Punjab,71.90750663,32.33205435
BKP-10960,Punjab,71.89989006,32.30144376
BKP-10961,Punjab,71.89776127,32.29967523
BKP-10962,Punjab,71.90594893,32.30729384
BKP-10963,Punjab,71.90720983,32.30876762
BKP-10964,Punjab,71.90775022,32.30837461
BKP-10965,Punjab,71.90937137,32.30991389
BKP-10966,Punjab,71.60170781,32.59025524
BKP-10967,Punjab,71.92640989,32.17463944
BKP-10968,Punjab,71.72594734,32.03258151
BKP-10969,Punjab,71.7044793,32.04271783
BKP-10970,Punjab,73.57666599,32.62743677
BKP-10971,Punjab,73.58026856,32.62534072
BKP-10972,Punjab,73.57972271,32.62760052
BKP-10973,Punjab,73.57947162,32.62817911
BKP-10974,Punjab,73.52029464,32.60001903
BKP-10975,Punjab,73.52042564,32.59301858
BKP-10976,Punjab,73.54294034,32.47062672
BKP-10977,Punjab,73.42312623,32.44393086
BKP-10978,Punjab,73.46630794,32.58310469
BKP-10979,Punjab,73.46668457,32.58251517
BKP-10980,Punjab,73.46891162,32.58452934
BKP-10981,Punjab,73.47172817,32.58539723
BKP-10982,Punjab,73.52562344,32.5102509
BKP-10983,Punjab,73.08600347,32.52657709
BKP-10984,Punjab,72.26456349,32.07674395
BKP-10985,Punjab,72.2634479,32.07711198
BKP-10986,Punjab,72.27061297,32.07794004
BKP-10987,Punjab,72.25906606,32.10378834
BKP-10988,Punjab,72.26371242,32.09473712
BKP-10989,Punjab,72.26427597,32.09484063
BKP-10990,Punjab,72.26564458,32.09272446
BKP-10991,Punjab,72.2697274,32.08984923
BKP-10992,Punjab,72.26690968,32.09144786
BKP-10993,Punjab,72.26752498,32.0871954
BKP-10994,Punjab,72.35324125,32.30737455
BKP-10995,Punjab,72.96905743,32.49797625
BKP-10996,Punjab,72.33142978,31.82678702
BKP-10997,Punjab,73.04887566,32.40444702
BKP-10998,Punjab,73.05327476,31.64379222
BKP-10999,Punjab,72.3914571,31.90784663
BKP-11000,Punjab,72.72718696,31.99069468
BKP-11001,Punjab,72.87832724,31.99193948
BKP-11002,Punjab,72.90625935,31.96231242
BKP-11003,Punjab,72.90650734,31.96170431
BKP-11004,Punjab,72.91111777,31.95980881
BKP-11005,Punjab,72.89207011,31.87527713
BKP-11006,Punjab,72.44797903,32.08453833
BKP-11007,Punjab,72.37554056,32.10923366
BKP-11008,Punjab,72.26059472,32.11288232
BKP-11009,Punjab,72.37775736,32.11706254
BKP-11010,Punjab,72.48154587,32.05788821
BKP-11011,Punjab,72.67387055,32.00744522
BKP-11012,Punjab,72.67267481,31.99979208
BKP-11013,Punjab,72.46947112,32.25321881
BKP-11014,Punjab,72.84022273,32.13369306
BKP-11015,Punjab,73.04283765,32.20181294
BKP-11016,Punjab,72.90277135,32.23929171
BKP-11017,Punjab,72.48524234,32.25227155
BKP-11018,Punjab,72.44653568,32.27859698
BKP-11019,Punjab,72.44895286,32.27723391
BKP-11020,Punjab,72.44927999,32.27829711
BKP-11021,Punjab,72.45038862,32.27946935
BKP-11022,Punjab,72.44893468,32.28001458
BKP-11023,Punjab,72.83373829,32.32334079
BKP-11024,Punjab,73.20301894,32.23915216
BKP-11025,Punjab,72.85211231,32.18091829
BKP-11026,Punjab,73.32159879,32.20117748
BKP-11027,Punjab,72.79017531,32.04273329
BKP-11028,Punjab,72.79677024,32.03726163
BKP-11029,Punjab,72.82480506,32.42696013
BKP-11030,Punjab,72.32540172,31.95932094
BKP-11031,Punjab,73.7851236,32.91977634
BKP-11032,Punjab,73.61358064,33.06249844
BKP-11033,Punjab,73.35884343,32.42607237
BKP-11034,Punjab,72.88600181,32.86490549
BKP-11035,Punjab,72.8896729,32.86179246
BKP-11036,Punjab,72.87691483,32.93644146
BKP-11037,Punjab,72.88008166,32.93916453
BKP-11038,Punjab,72.87888485,32.94025376
BKP-11039,Punjab,72.87689466,32.942486
BKP-11040,Punjab,72.87990684,32.94233808
BKP-11041,Punjab,72.88114399,32.94263392
BKP-11042,Punjab,72.63937713,32.70804677
BKP-11043,Punjab,72.647441,32.69846336
BKP-11044,Punjab,72.64456329,32.6984544
BKP-11045,Punjab,72.65008562,32.69931502
BKP-11046,Punjab,72.64993322,32.69505225
BKP-11047,Punjab,72.64657141,32.69548256
BKP-11048,Punjab,73.2502159,32.56403576
BKP-11049,Punjab,73.4673052,32.56203287
BKP-11050,Punjab,73.52500582,32.49611747
BKP-11051,Punjab,73.34937686,32.66726402
BKP-11052,Punjab,73.23680651,32.65686482
BKP-11053,Punjab,72.92585844,32.95210518
BKP-11054,Punjab,72.92914156,32.95417705
BKP-11055,Punjab,72.93055468,32.9540708
BKP-11056,Punjab,72.93075656,32.95260455
BKP-11057,Punjab,72.93035281,32.95094705
BKP-11058,Punjab,72.92931156,32.95080893
BKP-11059,Punjab,72.92876968,32.94949143
BKP-11060,Punjab,72.93174999,32.9483094
BKP-11061,Punjab,72.93112312,32.94742753
BKP-11062,Punjab,72.92674297,32.95835001
BKP-11063,Punjab,72.92663672,32.95608689
BKP-11064,Punjab,72.92877234,32.95709626
BKP-11065,Punjab,72.92790109,32.96011376
BKP-11066,Punjab,73.11403882,33.05525649
BKP-11067,Punjab,73.17854309,33.08723237
BKP-11068,Punjab,73.18364308,33.08723237
BKP-11069,Punjab,73.18283558,33.08453097
BKP-11070,Punjab,73.18089652,33.08305675
BKP-11071,Punjab,73.18322339,33.08279113
BKP-11072,Punjab,73.22139099,33.34670638
BKP-11073,Punjab,73.22423317,33.37096853
BKP-11074,Punjab,73.22621738,33.369489
BKP-11075,Punjab,73.22618551,33.3714015
BKP-11076,Punjab,73.21219241,33.38049648
BKP-11077,Punjab,72.93606329,33.33902762
BKP-11078,Punjab,72.9335133,33.34021762
BKP-11079,Punjab,74.07489274,32.89326565
BKP-11080,Punjab,74.07546255,32.89225195
BKP-11081,Punjab,74.37287941,32.75527389
BKP-11082,Punjab,74.36965711,32.66427997
BKP-11083,Punjab,74.2010202,32.65619834
BKP-11084,Punjab,74.05647007,32.606939
BKP-11085,Punjab,73.94127323,32.62531016
BKP-11086,Punjab,73.61281979,32.51700146
BKP-11087,Punjab,73.61900694,32.5094683
BKP-11088,Punjab,73.56954892,32.44412125
BKP-11089,Punjab,73.57099846,32.44101508
BKP-11090,Punjab,73.93763864,32.45328526
BKP-11091,Punjab,73.9839308,32.47692198
BKP-11092,Punjab,74.38315199,32.55994278
BKP-11093,Punjab,74.31154924,32.47751461
BKP-11094,Punjab,74.31503038,32.46903282
BKP-11095,Punjab,74.28835932,32.47505766
BKP-11096,Punjab,74.26316298,32.47478902
BKP-11097,Punjab,74.20977468,32.62661625
BKP-11098,Punjab,74.07630811,32.63816626
BKP-11099,Punjab,74.09094068,32.63267275
BKP-11100,Punjab,74.10283436,32.55854658
BKP-11101,Punjab,74.05321806,32.5230615
BKP-11102,Punjab,74.05604981,32.52727293
BKP-11103,Punjab,73.82863819,32.75843605
BKP-11104,Punjab,73.79944572,32.77462056
BKP-11105,Punjab,73.89855489,31.19638341
BKP-11106,Punjab,73.90247551,31.19583357
BKP-11107,Punjab,73.89709661,31.19497294
BKP-11108,Punjab,73.90185395,31.19763848
BKP-11109,Punjab,73.84887779,31.1759167
BKP-11110,Punjab,73.85846418,31.17632311
BKP-11111,Punjab,73.85667121,31.17938311
BKP-11112,Punjab,74.25864871,32.69885468
BKP-11113,Punjab,73.94475644,32.84317049
BKP-11114,Punjab,73.68984042,32.54246661
BKP-11115,Punjab,74.16773474,32.07657186
BKP-11116,Punjab,74.43767361,32.13433314
BKP-11117,Punjab,74.5357338,32.30002749
BKP-11118,Punjab,74.53442332,32.30283565
BKP-11119,Punjab,74.53297669,32.30564382
BKP-11120,Punjab,74.52812623,32.31201749
BKP-11121,Punjab,74.52396717,32.311575
BKP-11122,Punjab,74.54594742,32.3174849
BKP-11123,Punjab,74.54735151,32.31827629
BKP-11124,Punjab,74.57460345,32.28005337
BKP-11125,Punjab,74.58208337,32.28260625
BKP-11126,Punjab,74.57746267,32.28449537
BKP-11127,Punjab,74.5756246,32.28385716
BKP-11128,Punjab,74.5722548,32.28444432
BKP-11129,Punjab,74.57082519,32.2858484
BKP-11130,Punjab,74.56880842,32.28783964
BKP-11131,Punjab,74.57179528,32.29039252
BKP-11132,Punjab,74.56459618,32.29496216
BKP-11133,Punjab,74.57679254,32.29860001
BKP-11134,Punjab,74.56522801,32.30342494
BKP-11135,Punjab,74.58090267,32.30048914
BKP-11136,Punjab,74.58238333,32.30339941
BKP-11137,Punjab,74.64472454,32.35685662
BKP-11138,Punjab,74.62968811,32.36436207
BKP-11139,Punjab,74.59710066,32.34487725
BKP-11140,Punjab,74.56508122,32.35498664
BKP-11141,Punjab,74.58664025,32.36859984
BKP-11142,Punjab,74.51826788,32.34344764
BKP-11143,Punjab,74.55589406,32.41813519
BKP-11144,Punjab,74.67689396,32.41960309
BKP-11145,Punjab,74.66141077,32.42617675
BKP-11146,Punjab,74.60499861,32.45826
BKP-11147,Punjab,74.56291447,32.58605054
BKP-11148,Punjab,74.56730542,32.59041596
BKP-11149,Punjab,74.56331974,32.5936613
BKP-11150,Punjab,74.56321762,32.59220616
BKP-11151,Punjab,74.57937094,32.58906613
BKP-11152,Punjab,74.581643,32.58969158
BKP-11153,Punjab,74.62598325,32.59425165
BKP-11154,Punjab,74.08581484,32.90028712
BKP-11155,Punjab,74.33976527,32.68134857
BKP-11156,Punjab,74.33976527,32.68223888
BKP-11157,Punjab,74.34665325,32.49589676
BKP-11158,Punjab,74.33605204,32.48707259
BKP-11159,Punjab,74.34092005,32.46157655
BKP-11160,Punjab,74.32682938,32.38990079
BKP-11161,Punjab,74.10198172,32.17371815
BKP-11162,Punjab,74.10194582,32.17305759
BKP-11163,Punjab,74.13559471,32.16412931
BKP-11164,Punjab,74.20923979,32.28328376
BKP-11165,Punjab,74.16658274,32.26581222
BKP-11166,Punjab,74.23067197,32.16804606
BKP-11167,Punjab,74.3712712,32.71201931
BKP-11168,Punjab,74.05342943,32.59722149
BKP-11169,Punjab,74.0388582,32.55604994
BKP-11170,Punjab,74.06083601,32.532019
BKP-11171,Punjab,74.03002124,32.37047851
BKP-11172,Punjab,73.91955629,32.34052333
BKP-11173,Punjab,74.2472945,32.16946488
BKP-11174,Punjab,74.24302766,32.16632513
BKP-11175,Punjab,74.23957164,32.17337806
BKP-11176,Punjab,74.24018119,32.168667
BKP-11177,Punjab,74.11624164,32.17025988
BKP-11178,Punjab,74.01992153,32.18747674
BKP-11179,Punjab,73.96154866,32.18945489
BKP-11180,Punjab,74.12602317,32.68575682
BKP-11181,Punjab,71.35950519,29.24856253
BKP-11182,Punjab,71.14147598,29.34768455
BKP-11183,Punjab,71.14246506,29.34773055
BKP-11184,Punjab,71.1423213,29.34655746
BKP-11185,Punjab,71.14976239,29.34928318
BKP-11186,Punjab,71.14509302,29.35372253
BKP-11187,Punjab,71.15341968,29.35968575
BKP-11188,Punjab,71.16355773,29.35348388
BKP-11189,Punjab,71.1739833,29.35761271
BKP-11190,Punjab,71.17789074,29.37342359
BKP-11191,Punjab,71.18167166,29.36797791
BKP-11192,Punjab,70.84832428,29.52613409
BKP-11193,Punjab,70.8475911,29.52608234
BKP-11194,Punjab,70.84692692,29.52885981
BKP-11195,Punjab,70.84776649,29.52829052
BKP-11196,Punjab,70.84753072,29.52671202
BKP-11197,Punjab,70.83669255,29.5260004
BKP-11198,Punjab,70.92407286,29.59385001
BKP-11199,Punjab,70.97226455,29.59105529
BKP-11200,Punjab,70.9682536,29.59127524
BKP-11201,Punjab,70.93345113,29.81579743
BKP-11202,Punjab,70.93389104,29.81607345
BKP-11203,Punjab,70.90534291,29.79398596
BKP-11204,Punjab,70.97239609,29.88611974
BKP-11205,Punjab,70.95302281,29.89300303
BKP-11206,Punjab,70.95308031,29.89231298
BKP-11207,Punjab,70.97422473,29.9109387
BKP-11208,Punjab,70.97475377,29.9102659
BKP-11209,Punjab,70.98061924,29.94098483
BKP-11210,Punjab,70.98723226,31.31992622
BKP-11211,Punjab,70.98850347,31.31701505
BKP-11212,Punjab,70.99694586,31.31843182
BKP-11213,Punjab,71.0019094,31.31848034
BKP-11214,Punjab,71.00024033,31.31994563
BKP-11215,Punjab,70.9853958,31.31849005
BKP-11216,Punjab,70.97546144,31.31978552
BKP-11217,Punjab,70.96546522,31.307726
BKP-11218,Punjab,70.965538,31.28105243
BKP-11219,Punjab,70.96860928,31.28287191
BKP-11220,Punjab,70.9658746,31.24934981
BKP-11221,Punjab,70.96530692,31.2487603
BKP-11222,Punjab,70.96259954,31.24454639
BKP-11223,Punjab,70.9248326,31.20429586
BKP-11224,Punjab,70.94293278,31.06683598
BKP-11225,Punjab,70.95365861,31.04764684
BKP-11226,Punjab,70.94377884,31.03473217
BKP-11227,Punjab,70.94365875,31.03366231
BKP-11228,Punjab,70.93810752,31.01930389
BKP-11229,Punjab,70.93841319,31.02054841
BKP-11230,Punjab,70.93588048,30.98650686
BKP-11231,Punjab,70.93702675,30.89500704
BKP-11232,Punjab,70.94438473,30.86711169
BKP-11233,Punjab,70.93404098,30.74712427
BKP-11234,Punjab,70.93620252,30.74096715
BKP-11235,Punjab,70.93692304,30.72222833
BKP-11236,Punjab,70.9365082,30.71259964
BKP-11237,Punjab,70.94552554,30.71126778
BKP-11238,Punjab,70.93535101,30.70934641
BKP-11239,Punjab,70.94002343,30.71543803
BKP-11240,Punjab,70.93685754,30.71781791
BKP-11241,Punjab,70.93750709,30.7191334
BKP-11242,Punjab,70.93975597,30.68437951
BKP-11243,Punjab,70.94620784,30.68256731
BKP-11244,Punjab,70.94717945,30.67743092
BKP-11245,Punjab,70.94253977,30.64439099
BKP-11246,Punjab,70.93505079,30.6435613
BKP-11247,Punjab,70.93671016,30.64425998
BKP-11248,Punjab,70.9474087,30.64456566
BKP-11249,Punjab,70.94546004,30.62305941
BKP-11250,Punjab,70.93912825,30.57941918
BKP-11251,Punjab,70.94063478,30.56098058
BKP-11252,Punjab,70.94083128,30.55934304
BKP-11253,Punjab,70.94521987,30.54137932
BKP-11254,Punjab,70.94648622,30.54129199
BKP-11255,Punjab,70.94810192,30.53901036
BKP-11256,Punjab,70.94493603,30.53630297
BKP-11257,Punjab,70.94325483,30.49043571
BKP-11258,Punjab,70.95685726,30.48879817
BKP-11259,Punjab,70.95650792,30.48755365
BKP-11260,Punjab,70.94345133,30.49250991
BKP-11261,Punjab,70.94364784,30.4918549
BKP-11262,Punjab,70.93923742,30.49189857
BKP-11263,Punjab,70.94262165,30.49392911
BKP-11264,Punjab,70.95631142,30.4952173
BKP-11265,Punjab,70.93729421,30.50605776
BKP-11266,Punjab,70.94046011,30.4685037
BKP-11267,Punjab,70.93305846,30.47109646
BKP-11268,Punjab,70.94875694,30.46004312
BKP-11269,Punjab,70.94190114,30.4573794
BKP-11270,Punjab,70.94270898,30.45305631
BKP-11271,Punjab,70.94583121,30.45390783
BKP-11272,Punjab,70.94880788,30.45817269
BKP-11273,Punjab,70.94070028,30.44921357
BKP-11274,Punjab,70.93518725,30.44835114
BKP-11275,Punjab,70.95027802,30.43591318
BKP-11276,Punjab,70.9522285,30.43911546
BKP-11277,Punjab,70.95398976,30.43261628
BKP-11278,Punjab,70.94695929,30.4258842
BKP-11279,Punjab,70.94055472,30.41503646
BKP-11280,Punjab,70.93944848,30.41340621
BKP-11281,Punjab,70.97943336,30.40692158
BKP-11282,Punjab,70.68500879,30.14680876
BKP-11283,Khyber-Pakhtunkhwa,70.68871766,31.32936096
BKP-11284,Punjab,70.72082403,31.10559798
BKP-11285,Punjab,70.71488588,31.10750465
BKP-11286,Punjab,71.39884739,32.17305599
BKP-11287,Punjab,71.40697181,29.04734461
BKP-11288,Punjab,71.55333114,29.14314034
BKP-11289,Punjab,71.27201615,29.17245235
BKP-11290,Punjab,71.27517912,29.16617488
BKP-11291,Punjab,71.2747792,29.16815022
BKP-11292,Punjab,71.27686361,29.16736251
BKP-11293,Punjab,71.29538698,29.16884402
BKP-11294,Punjab,71.37118314,29.17881768
BKP-11295,Punjab,71.37330996,29.17853895
BKP-11296,Punjab,71.37848463,29.17696352
BKP-11297,Punjab,71.37769692,29.18238056
BKP-11298,Punjab,71.37947836,29.18268353
BKP-11299,Punjab,71.37231623,29.18823993
BKP-11300,Punjab,71.38842799,29.18609493
BKP-11301,Punjab,71.39238776,29.19477795
BKP-11302,Punjab,71.3904609,29.19483854
BKP-11303,Punjab,71.3857225,29.19482642
BKP-11304,Punjab,71.3962627,29.20355792
BKP-11305,Punjab,71.39095776,29.20801153
BKP-11306,Punjab,71.38600123,29.20799941
BKP-11307,Punjab,71.38903089,29.20922339
BKP-11308,Punjab,71.38746759,29.2118289
BKP-11309,Punjab,71.38887335,29.21236213
BKP-11310,Punjab,71.39304217,29.21333768
BKP-11311,Punjab,71.39306641,29.21463437
BKP-11312,Punjab,71.40006493,29.21450107
BKP-11313,Punjab,71.39777451,29.21503429
BKP-11314,Punjab,71.39721705,29.21515548
BKP-11315,Punjab,71.41568589,29.22443837
BKP-11316,Punjab,71.41672809,29.22277811
BKP-11317,Punjab,71.4196699,29.22763164
BKP-11318,Punjab,71.42667448,29.22432324
BKP-11319,Punjab,71.42821355,29.22615316
BKP-11320,Punjab,71.41731888,29.23207918
BKP-11321,Punjab,71.4123169,29.23539364
BKP-11322,Punjab,71.41344393,29.23797491
BKP-11323,Punjab,71.40560922,29.23796279
BKP-11324,Punjab,71.40850558,29.23724779
BKP-11325,Punjab,71.4087116,29.23858085
BKP-11326,Punjab,71.39841377,29.2385354
BKP-11327,Punjab,71.39584461,29.23757803
BKP-11328,Punjab,71.40322185,29.24535215
BKP-11329,Punjab,71.40437312,29.24767893
BKP-11330,Punjab,71.43779335,29.2413742
BKP-11331,Punjab,71.4546807,29.29335113
BKP-11332,Punjab,71.45548054,29.29401766
BKP-11333,Punjab,71.45899495,29.29251494
BKP-11334,Punjab,71.52022448,29.27604568
BKP-11335,Punjab,71.51901261,29.27615475
BKP-11336,Punjab,71.52297541,29.2774878
BKP-11337,Punjab,71.52716241,29.27614263
BKP-11338,Punjab,71.52157571,29.28584968
BKP-11339,Punjab,71.51937011,29.31354688
BKP-11340,Punjab,71.51681307,29.31354688
BKP-11341,Punjab,71.52151511,29.31563431
BKP-11342,Punjab,71.50009841,29.33746608
BKP-11343,Punjab,71.49597807,29.34125013
BKP-11344,Punjab,71.50965397,29.34287706
BKP-11345,Punjab,74.23840664,31.67264813
BKP-11346,Punjab,74.01918917,31.17988146
BKP-11347,Punjab,74.10223531,31.14950149
BKP-11348,Punjab,73.89877362,31.19770952
BKP-11349,Punjab,73.24579751,31.45443272
BKP-11350,Punjab,73.07391894,31.62868239
BKP-11351,Punjab,73.30843293,31.48607126
BKP-11352,Punjab,73.30813804,31.48534414
BKP-11353,Punjab,73.68586455,31.30679892
BKP-11354,Punjab,74.06850921,31.45139069
BKP-11355,Punjab,73.63049338,31.59132081
BKP-11356,Punjab,73.63058225,31.59063409
BKP-11357,Punjab,73.6493177,31.59384149
BKP-11358,Punjab,73.65083657,31.58954341
BKP-11359,Punjab,73.6704284,31.58695001
BKP-11360,Punjab,74.15793381,31.57472229
BKP-11361,Punjab,74.15863669,31.57331652
BKP-11362,Punjab,74.15932342,31.57208042
BKP-11363,Punjab,74.0676498,31.677129
BKP-11364,Punjab,74.05879106,31.70647636
BKP-11365,Punjab,74.03851654,31.7082275
BKP-11366,Punjab,74.03681185,31.70968174
BKP-11367,Punjab,74.03611704,31.70912428
BKP-11368,Punjab,74.03525258,31.70522208
BKP-11369,Punjab,74.04108569,31.71006146
BKP-11370,Punjab,74.04186129,31.71089361
BKP-11371,Punjab,74.04233796,31.70981909
BKP-11372,Punjab,74.04284694,31.71192773
BKP-11373,Punjab,74.03758744,31.71232361
BKP-11374,Punjab,74.03673913,31.71235593
BKP-11375,Punjab,74.0338347,31.71199641
BKP-11376,Punjab,74.01379851,31.7610588
BKP-11377,Punjab,74.018444,31.76890765
BKP-11378,Punjab,74.01926807,31.77063658
BKP-11379,Punjab,74.01772496,31.77056387
BKP-11380,Punjab,74.01816931,31.77116172
BKP-11381,Punjab,74.01858942,31.77223624
BKP-11382,Punjab,74.01893682,31.77318958
BKP-11383,Punjab,73.97609467,31.8018152
BKP-11384,Punjab,73.95429657,31.7616277
BKP-11385,Punjab,73.95380643,31.76149305
BKP-11386,Punjab,73.95255148,31.73881096
BKP-11387,Punjab,73.95815299,31.73691506
BKP-11388,Punjab,73.95949951,31.73606406
BKP-11389,Punjab,73.96122036,31.73503802
BKP-11390,Punjab,73.97465861,31.74194565
BKP-11391,Punjab,73.97520799,31.74362611
BKP-11392,Punjab,73.97868739,31.74203183
BKP-11393,Punjab,73.96811992,31.73975891
BKP-11394,Punjab,73.96721506,31.74117006
BKP-11395,Punjab,73.96729046,31.7430121
BKP-11396,Punjab,73.96569618,31.74320599
BKP-11397,Punjab,73.96555615,31.74371229
BKP-11398,Punjab,73.96457588,31.74523116
BKP-11399,Punjab,73.77600819,31.76311022
BKP-11400,Punjab,73.59417443,31.84253861
BKP-11401,Punjab,73.58626499,31.84410326
BKP-11402,Punjab,73.29192698,31.89742716
BKP-11403,Punjab,73.81874377,31.81863493
BKP-11404,Punjab,74.03167417,31.64162922
BKP-11405,Punjab,74.2523951,31.93927973
BKP-11406,Punjab,74.25242914,31.94052238
BKP-11407,Punjab,74.2192052,31.90840916
BKP-11408,Punjab,74.2464542,31.99864194
BKP-11409,Punjab,73.96004159,31.96458625
BKP-11410,Punjab,73.88647137,32.15618604
BKP-11411,Punjab,73.88710689,32.15710148
BKP-11412,Punjab,73.93889734,32.13942441
BKP-11413,Punjab,73.98005809,32.12891577
BKP-11414,Punjab,73.98110971,32.12740264
BKP-11415,Punjab,73.39742215,31.74800951
BKP-11416,Punjab,72.95117117,31.47017537
BKP-11417,Punjab,72.25867677,31.56690749
BKP-11418,Punjab,72.25835901,31.56621146
BKP-11419,Punjab,72.65423053,31.5449724
BKP-11420,Punjab,72.04664318,31.2544091
BKP-11421,Punjab,71.98897614,31.0272457
BKP-11422,Punjab,72.24739312,30.85197109
BKP-11423,Punjab,72.3643349,31.28808031
BKP-11424,Punjab,72.37268734,31.28721951
BKP-11425,Punjab,72.3692576,31.28631836
BKP-11426,Punjab,72.31414962,31.3145087
BKP-11427,Punjab,72.26244263,31.58006868
BKP-11428,Punjab,72.55305807,31.50865222
BKP-11429,Punjab,72.35093908,31.31109278
BKP-11430,Punjab,72.35220637,31.31098518
BKP-11431,Punjab,72.3530313,31.3109254
BKP-11432,Punjab,72.35246939,31.31019611
BKP-11433,Punjab,72.34721194,31.31053087
BKP-11434,Punjab,72.34610008,31.30929945
BKP-11435,Punjab,72.34508385,31.31042327
BKP-11436,Punjab,72.34433065,31.31115256
BKP-11437,Punjab,72.34487164,31.31586603
BKP-11438,Punjab,72.3438883,31.28144601
BKP-11439,Punjab,72.35602318,31.27965268
BKP-11440,Punjab,72.35526849,31.27141232
BKP-11441,Punjab,72.35415961,31.3100646
BKP-11442,Punjab,72.37698474,31.03779594
BKP-11443,Punjab,72.39503762,31.03644098
BKP-11444,Punjab,72.51193099,30.91519579
BKP-11445,Punjab,72.36690223,31.28587753
BKP-11446,Punjab,72.33982956,31.2779975
BKP-11447,Punjab,71.53384502,29.92020469
BKP-11448,Punjab,73.12553749,31.48013126
BKP-11449,Punjab,73.12570221,31.48139058
BKP-11450,Punjab,73.60833237,31.2359691
BKP-11451,Punjab,73.83484747,31.17483109
BKP-11452,Punjab,72.94880417,31.31424782
BKP-11453,Punjab,73.17632952,31.33367293
BKP-11454,Punjab,73.17779607,31.33172418
BKP-11455,Punjab,73.17511802,31.32979535
BKP-11456,Punjab,73.4026653,31.23600342
BKP-11457,Punjab,73.43480181,31.29852827
BKP-11458,Punjab,73.12163953,31.35644891
BKP-11459,Punjab,72.67679591,30.88688078
BKP-11460,Punjab,72.83655509,30.61481149
BKP-11461,Punjab,73.06699427,30.54091263
BKP-11462,Punjab,73.24839977,30.44495416
BKP-11463,Punjab,73.4669271,30.43529999
BKP-11464,Punjab,73.46718687,30.43378857
BKP-11465,Punjab,73.19361089,30.53771268
BKP-11466,Punjab,73.19339363,30.5395925
BKP-11467,Punjab,73.09566633,30.61363857
BKP-11468,Punjab,73.09752411,30.61567269
BKP-11469,Punjab,73.0996464,30.61513739
BKP-11470,Punjab,72.78112989,30.90703826
BKP-11471,Punjab,73.3254235,30.90704835
BKP-11472,Punjab,73.32562253,30.90607308
BKP-11473,Punjab,73.31497751,30.90014517
BKP-11474,Punjab,73.72890682,31.01766004
BKP-11475,Punjab,73.87964164,31.02714956
BKP-11476,Punjab,73.88404693,31.06369559
BKP-11477,Punjab,72.57030165,30.74988037
BKP-11478,Punjab,73.59151968,30.97861192
BKP-11479,Punjab,73.42913499,31.31670664
BKP-11480,Punjab,73.65638587,30.88155631
BKP-11481,Punjab,73.44130687,30.75321107
BKP-11482,Punjab,73.24127082,30.78716781
BKP-11483,Punjab,73.16922631,30.81239726
BKP-11484,Punjab,73.02846424,30.66147492
BKP-11485,Punjab,73.33825355,30.94389602
BKP-11486,Punjab,73.60344391,30.62209124
BKP-11487,Punjab,73.59756625,30.60956141
BKP-11488,Punjab,73.53501933,30.52012667
BKP-11489,Punjab,73.51331328,30.50008759
BKP-11490,Punjab,73.52360999,30.48991276
BKP-11491,Punjab,73.53013635,30.49205152
BKP-11492,Punjab,73.51374575,30.4866771
BKP-11493,Punjab,73.5119451,30.48809245
BKP-11494,Punjab,73.48804721,30.45886339
BKP-11495,Punjab,73.10878499,31.04239288
BKP-11496,Punjab,73.11163929,31.0405765
BKP-11497,Punjab,73.54285293,31.02112978
BKP-11498,Punjab,73.53186557,31.01513287
BKP-11499,Punjab,73.53169783,31.01364412
BKP-11500,Punjab,73.71342599,30.43626641
BKP-11501,Punjab,73.6546765,30.4542921
BKP-11502,Punjab,73.61966305,30.46404233
BKP-11503,Punjab,73.61808344,30.46634883
BKP-11504,Punjab,73.58747332,30.47654988
BKP-11505,Punjab,74.06871257,31.03416328
BKP-11506,Punjab,73.91415224,30.96711212
BKP-11507,Punjab,73.92019109,30.97182299
BKP-11508,Punjab,73.68984459,30.69057611
BKP-11509,Punjab,73.70226478,30.69581117
BKP-11510,Punjab,73.76324738,30.7281337
BKP-11511,Punjab,73.65036797,30.54803582
BKP-11512,Punjab,73.81335271,30.58995918
BKP-11513,Punjab,73.88678695,30.80530669
BKP-11514,Punjab,73.88827803,30.80588448
BKP-11515,Punjab,74.03647838,30.86921475
BKP-11516,Punjab,74.2174544,30.94657355
BKP-11517,Punjab,74.22148651,30.95132324
BKP-11518,Punjab,74.22241844,30.95215576
BKP-11519,Punjab,74.22876793,30.95242912
BKP-11520,Punjab,74.24352024,30.95667247
BKP-11521,Punjab,74.24769214,30.96138488
BKP-11522,Punjab,74.24982624,30.96492929
BKP-11523,Punjab,74.26461273,30.9816666
BKP-11524,Punjab,74.28457759,30.98093659
BKP-11525,Punjab,74.28784242,30.98077506
BKP-11526,Punjab,74.28791698,30.98255192
BKP-11527,Punjab,74.23110084,30.87781949
BKP-11528,Punjab,74.2307902,30.87831652
BKP-11529,Punjab,74.23167241,30.88011823
BKP-11530,Punjab,74.23241795,30.8859241
BKP-11531,Punjab,74.22488803,30.8898009
BKP-11532,Punjab,74.15497529,30.91844195
BKP-11533,Punjab,74.15037781,30.91394387
BKP-11534,Punjab,74.14282303,30.91409298
BKP-11535,Punjab,74.1592,30.92028715
BKP-11536,Punjab,74.15261442,30.92513936
BKP-11537,Punjab,74.16746924,30.9261334
BKP-11538,Punjab,74.12698658,30.7439552
BKP-11539,Punjab,74.13104354,30.73177188
