id,iso3_count,original_i,temporal_g,gas,emissions_,emission_1,emission_2,capacity,capacity_u,activity,activity_u,source_nam,source_typ,lat,lon,other1,other2,other4,other5,other6,other7,other8,other9,other10,other1_def,other2_def,other4_def,other5_def,other6_def,other7_def,other8_def,other9_def,other10_de
359,IND,solid-waste-disposal,annual,n2o,0,0,,2451.52,m2,4843.24,T of waste,"Uttarpara Kotrung, Serampur Uttarpara, Hugli",Dumpsites,22.66676764,88.33539588,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
360,IND,solid-waste-disposal,annual,co2e_100yr,6922.54,0,,2451.52,m2,4843.24,T of waste,"Uttarpara Kotrung, Serampur Uttarpara, Hugli",Dumpsites,22.66676764,88.33539588,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
361,IND,solid-waste-disposal,annual,co2e_20yr,20767.61,0,,2451.52,m2,4843.24,T of waste,"Uttarpara Kotrung, Serampur Uttarpara, Hugli",Dumpsites,22.66676764,88.33539588,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
362,IND,solid-waste-disposal,annual,co2,0,0,,2395.25,m2,4462.04,T of waste,"Huda, Sector 21, Gurgaon",Dumpsites,28.51334106,77.07111936,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
363,IND,solid-waste-disposal,annual,ch4,216.78,0.048583,T of CO2 per T of waste,2395.25,m2,4462.04,T of waste,"Huda, Sector 21, Gurgaon",Dumpsites,28.51334106,77.07111936,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
364,IND,solid-waste-disposal,annual,n2o,0,0,,2395.25,m2,4462.04,T of waste,"Huda, Sector 21, Gurgaon",Dumpsites,28.51334106,77.07111936,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
365,IND,solid-waste-disposal,annual,co2e_100yr,6069.85,0,,2395.25,m2,4462.04,T of waste,"Huda, Sector 21, Gurgaon",Dumpsites,28.51334106,77.07111936,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
366,IND,solid-waste-disposal,annual,co2e_20yr,18209.55,0,,2395.25,m2,4462.04,T of waste,"Huda, Sector 21, Gurgaon",Dumpsites,28.51334106,77.07111936,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
367,IND,solid-waste-disposal,annual,co2,0,0,,2395.25,m2,4462.04,T of waste,"Huda, Sector 21, Gurgaon",Dumpsites,28.51334106,77.07111936,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
368,IND,solid-waste-disposal,annual,ch4,216.78,0.048583,T of CO2 per T of waste,2395.25,m2,4462.04,T of waste,"Huda, Sector 21, Gurgaon",Dumpsites,28.51334106,77.07111936,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
369,IND,solid-waste-disposal,annual,n2o,0,0,,2395.25,m2,4462.04,T of waste,"Huda, Sector 21, Gurgaon",Dumpsites,28.51334106,77.07111936,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
370,IND,solid-waste-disposal,annual,co2e_100yr,6069.85,0,,2395.25,m2,4462.04,T of waste,"Huda, Sector 21, Gurgaon",Dumpsites,28.51334106,77.07111936,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
371,IND,solid-waste-disposal,annual,co2e_20yr,18209.55,0,,2395.25,m2,4462.04,T of waste,"Huda, Sector 21, Gurgaon",Dumpsites,28.51334106,77.07111936,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
372,IND,solid-waste-disposal,annual,co2,0,0,,2294.27,m2,4392.05,T of waste,"Maheshtala, Thakurpukur Maheshtala, South 24 Parganas",Dumpsites,22.49296663,88.20559455,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
373,IND,solid-waste-disposal,annual,ch4,229.38,0.052227,T of CO2 per T of waste,2294.27,m2,4392.05,T of waste,"Maheshtala, Thakurpukur Maheshtala, South 24 Parganas",Dumpsites,22.49296663,88.20559455,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
374,IND,solid-waste-disposal,annual,n2o,0,0,,2294.27,m2,4392.05,T of waste,"Maheshtala, Thakurpukur Maheshtala, South 24 Parganas",Dumpsites,22.49296663,88.20559455,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
375,IND,solid-waste-disposal,annual,co2e_100yr,6422.75,0,,2294.27,m2,4392.05,T of waste,"Maheshtala, Thakurpukur Maheshtala, South 24 Parganas",Dumpsites,22.49296663,88.20559455,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
376,IND,solid-waste-disposal,annual,co2e_20yr,19268.25,0,,2294.27,m2,4392.05,T of waste,"Maheshtala, Thakurpukur Maheshtala, South 24 Parganas",Dumpsites,22.49296663,88.20559455,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
377,IND,solid-waste-disposal,annual,co2,0,0,,2294.27,m2,4392.05,T of waste,"Maheshtala, Thakurpukur Maheshtala, South 24 Parganas",Dumpsites,22.49296663,88.20559455,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
378,IND,solid-waste-disposal,annual,ch4,229.38,0.052227,T of CO2 per T of waste,2294.27,m2,4392.05,T of waste,"Maheshtala, Thakurpukur Maheshtala, South 24 Parganas",Dumpsites,22.49296663,88.20559455,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
379,IND,solid-waste-disposal,annual,n2o,0,0,,2294.27,m2,4392.05,T of waste,"Maheshtala, Thakurpukur Maheshtala, South 24 Parganas",Dumpsites,22.49296663,88.20559455,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
380,IND,solid-waste-disposal,annual,co2e_100yr,6422.75,0,,2294.27,m2,4392.05,T of waste,"Maheshtala, Thakurpukur Maheshtala, South 24 Parganas",Dumpsites,22.49296663,88.20559455,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
381,IND,solid-waste-disposal,annual,co2e_20yr,19268.25,0,,2294.27,m2,4392.05,T of waste,"Maheshtala, Thakurpukur Maheshtala, South 24 Parganas",Dumpsites,22.49296663,88.20559455,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
382,IND,solid-waste-disposal,annual,co2,0,0,,2284.79,m2,4875.82,T of waste,"Sonipat, Haryana, 131001",Dumpsites,29.03573952,77.05928298,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
383,IND,solid-waste-disposal,annual,ch4,228.53,0.04687,T of CO2 per T of waste,2284.79,m2,4875.82,T of waste,"Sonipat, Haryana, 131001",Dumpsites,29.03573952,77.05928298,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
384,IND,solid-waste-disposal,annual,n2o,0,0,,2284.79,m2,4875.82,T of waste,"Sonipat, Haryana, 131001",Dumpsites,29.03573952,77.05928298,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
385,IND,solid-waste-disposal,annual,co2e_100yr,6398.79,0,,2284.79,m2,4875.82,T of waste,"Sonipat, Haryana, 131001",Dumpsites,29.03573952,77.05928298,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
386,IND,solid-waste-disposal,annual,co2e_20yr,19196.37,0,,2284.79,m2,4875.82,T of waste,"Sonipat, Haryana, 131001",Dumpsites,29.03573952,77.05928298,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
387,IND,solid-waste-disposal,annual,co2,0,0,,2284.79,m2,4875.82,T of waste,"Sonipat, Haryana, 131001",Dumpsites,29.03573952,77.05928298,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
388,IND,solid-waste-disposal,annual,ch4,228.53,0.04687,T of CO2 per T of waste,2284.79,m2,4875.82,T of waste,"Sonipat, Haryana, 131001",Dumpsites,29.03573952,77.05928298,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
389,IND,solid-waste-disposal,annual,n2o,0,0,,2284.79,m2,4875.82,T of waste,"Sonipat, Haryana, 131001",Dumpsites,29.03573952,77.05928298,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
390,IND,solid-waste-disposal,annual,co2e_100yr,6398.79,0,,2284.79,m2,4875.82,T of waste,"Sonipat, Haryana, 131001",Dumpsites,29.03573952,77.05928298,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
391,IND,solid-waste-disposal,annual,co2e_20yr,19196.37,0,,2284.79,m2,4875.82,T of waste,"Sonipat, Haryana, 131001",Dumpsites,29.03573952,77.05928298,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
392,IND,solid-waste-disposal,annual,co2,0,0,,2187.08,m2,4791.99,T of waste,"Krishnanagar City, Krishnanagar, Krishnagar-I",Dumpsites,23.4052008,88.51160004,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
393,IND,solid-waste-disposal,annual,ch4,206.11,0.043011,T of CO2 per T of waste,2187.08,m2,4791.99,T of waste,"Krishnanagar City, Krishnanagar, Krishnagar-I",Dumpsites,23.4052008,88.51160004,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
394,IND,solid-waste-disposal,annual,n2o,0,0,,2187.08,m2,4791.99,T of waste,"Krishnanagar City, Krishnanagar, Krishnagar-I",Dumpsites,23.4052008,88.51160004,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
395,IND,solid-waste-disposal,annual,co2e_100yr,5771.06,0,,2187.08,m2,4791.99,T of waste,"Krishnanagar City, Krishnanagar, Krishnagar-I",Dumpsites,23.4052008,88.51160004,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
396,IND,solid-waste-disposal,annual,co2e_20yr,17313.18,0,,2187.08,m2,4791.99,T of waste,"Krishnanagar City, Krishnanagar, Krishnagar-I",Dumpsites,23.4052008,88.51160004,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
397,IND,solid-waste-disposal,annual,co2,0,0,,2187.08,m2,4791.99,T of waste,"Krishnanagar City, Krishnanagar, Krishnagar-I",Dumpsites,23.4052008,88.51160004,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
398,IND,solid-waste-disposal,annual,ch4,206.11,0.043011,T of CO2 per T of waste,2187.08,m2,4791.99,T of waste,"Krishnanagar City, Krishnanagar, Krishnagar-I",Dumpsites,23.4052008,88.51160004,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
399,IND,solid-waste-disposal,annual,n2o,0,0,,2187.08,m2,4791.99,T of waste,"Krishnanagar City, Krishnanagar, Krishnagar-I",Dumpsites,23.4052008,88.51160004,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
400,IND,solid-waste-disposal,annual,co2e_100yr,5771.06,0,,2187.08,m2,4791.99,T of waste,"Krishnanagar City, Krishnanagar, Krishnagar-I",Dumpsites,23.4052008,88.51160004,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
401,IND,solid-waste-disposal,annual,co2e_20yr,17313.18,0,,2187.08,m2,4791.99,T of waste,"Krishnanagar City, Krishnanagar, Krishnagar-I",Dumpsites,23.4052008,88.51160004,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
402,IND,solid-waste-disposal,annual,ch4,180.86,0.046379,T of CO2 per T of waste,2085.05,m2,3899.69,T of waste,"Mandi Dabwali, Dabwali, Sirsa",Dumpsites,29.95810865,74.69024591,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
403,IND,solid-waste-disposal,annual,n2o,0,0,,2085.05,m2,3899.69,T of waste,"Mandi Dabwali, Dabwali, Sirsa",Dumpsites,29.95810865,74.69024591,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
404,IND,solid-waste-disposal,annual,co2e_100yr,5064.16,0,,2085.05,m2,3899.69,T of waste,"Mandi Dabwali, Dabwali, Sirsa",Dumpsites,29.95810865,74.69024591,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
405,IND,solid-waste-disposal,annual,co2e_20yr,15192.48,0,,2085.05,m2,3899.69,T of waste,"Mandi Dabwali, Dabwali, Sirsa",Dumpsites,29.95810865,74.69024591,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
406,IND,solid-waste-disposal,annual,co2,0,0,,2085.05,m2,3899.69,T of waste,"Mandi Dabwali, Dabwali, Sirsa",Dumpsites,29.95810865,74.69024591,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
407,IND,solid-waste-disposal,annual,ch4,180.86,0.046379,T of CO2 per T of waste,2085.05,m2,3899.69,T of waste,"Mandi Dabwali, Dabwali, Sirsa",Dumpsites,29.95810865,74.69024591,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
408,IND,solid-waste-disposal,annual,n2o,0,0,,2085.05,m2,3899.69,T of waste,"Mandi Dabwali, Dabwali, Sirsa",Dumpsites,29.95810865,74.69024591,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
409,IND,solid-waste-disposal,annual,co2e_100yr,5064.16,0,,2085.05,m2,3899.69,T of waste,"Mandi Dabwali, Dabwali, Sirsa",Dumpsites,29.95810865,74.69024591,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
410,IND,solid-waste-disposal,annual,co2e_20yr,15192.48,0,,2085.05,m2,3899.69,T of waste,"Mandi Dabwali, Dabwali, Sirsa",Dumpsites,29.95810865,74.69024591,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
411,IND,solid-waste-disposal,annual,co2,0,0,,2080.96,m2,3881.1,T of waste,"Odr32, Giddarbaha, Gidderbaha Tahsil",Dumpsites,30.20093596,74.67135303,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
412,IND,solid-waste-disposal,annual,ch4,196.2,0.050553,T of CO2 per T of waste,2080.96,m2,3881.1,T of waste,"Odr32, Giddarbaha, Gidderbaha Tahsil",Dumpsites,30.20093596,74.67135303,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
413,IND,solid-waste-disposal,annual,n2o,0,0,,2080.96,m2,3881.1,T of waste,"Odr32, Giddarbaha, Gidderbaha Tahsil",Dumpsites,30.20093596,74.67135303,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
414,IND,solid-waste-disposal,annual,co2e_100yr,5493.66,0,,2080.96,m2,3881.1,T of waste,"Odr32, Giddarbaha, Gidderbaha Tahsil",Dumpsites,30.20093596,74.67135303,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
415,IND,solid-waste-disposal,annual,co2e_20yr,16480.99,0,,2080.96,m2,3881.1,T of waste,"Odr32, Giddarbaha, Gidderbaha Tahsil",Dumpsites,30.20093596,74.67135303,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
416,IND,solid-waste-disposal,annual,co2,0,0,,2080.96,m2,3881.1,T of waste,"Odr32, Giddarbaha, Gidderbaha Tahsil",Dumpsites,30.20093596,74.67135303,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
417,IND,solid-waste-disposal,annual,ch4,196.2,0.050553,T of CO2 per T of waste,2080.96,m2,3881.1,T of waste,"Odr32, Giddarbaha, Gidderbaha Tahsil",Dumpsites,30.20093596,74.67135303,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
418,IND,solid-waste-disposal,annual,n2o,0,0,,2080.96,m2,3881.1,T of waste,"Odr32, Giddarbaha, Gidderbaha Tahsil",Dumpsites,30.20093596,74.67135303,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
419,IND,solid-waste-disposal,annual,co2e_100yr,5493.66,0,,2080.96,m2,3881.1,T of waste,"Odr32, Giddarbaha, Gidderbaha Tahsil",Dumpsites,30.20093596,74.67135303,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
420,IND,solid-waste-disposal,annual,co2e_20yr,16480.99,0,,2080.96,m2,3881.1,T of waste,"Odr32, Giddarbaha, Gidderbaha Tahsil",Dumpsites,30.20093596,74.67135303,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
421,IND,solid-waste-disposal,annual,co2,0,0,,2015.54,m2,4288.77,T of waste,"Punjabi Bagh Tehsil, West Delhi, Delhi",Dumpsites,28.67499067,77.13314799,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
422,IND,solid-waste-disposal,annual,ch4,213.2,0.049711,T of CO2 per T of waste,2015.54,m2,4288.77,T of waste,"Punjabi Bagh Tehsil, West Delhi, Delhi",Dumpsites,28.67499067,77.13314799,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
423,IND,solid-waste-disposal,annual,n2o,0,0,,2015.54,m2,4288.77,T of waste,"Punjabi Bagh Tehsil, West Delhi, Delhi",Dumpsites,28.67499067,77.13314799,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
424,IND,solid-waste-disposal,annual,co2e_100yr,5969.52,0,,2015.54,m2,4288.77,T of waste,"Punjabi Bagh Tehsil, West Delhi, Delhi",Dumpsites,28.67499067,77.13314799,Global Plastic Watch,,modeled,2021,Active,,,0,0,metadata_source,landfill_area_source,emissions_estimation_method,metadata_reported_year,operating_status,landfill_gas_collection_system_present,landfill_cover_type,original_reported_annual_incoming_waste,original_reported_waste_in_place
