VALUE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MAJORITY_COUNT,MAJORITY_PERCENT,MINORITY,MINORITY_COUNT,MINORITY_PERCENT,MEDIAN,PCT90
430,26.000000000000000,0.001805555555556,2942,92484,89542,12362.653846153842096,17141.907155233311641,321429.000000000000000,26,2942,1,3.8462000,2942,1,3.8462000,6677,17741
431,229.000000000000000,0.015902777777778,0,7172,7172,1099.471615720523687,873.865325592528279,251779.000000000000000,192,0,5,2.1833999,1,1,0.4367000,951,1804
432,247.000000000000000,0.017152777777778,0,4817,4817,806.914979757084780,629.915582078136595,199308.000000000000000,221,469,3,1.2146000,4,1,0.4049000,724,1384
433,628.000000000000000,0.043611111111111,0,5509,5509,609.108280254778037,788.473960082142639,382520.000000000000000,371,0,17,2.7070000,1,1,0.1592000,383,1098
434,12.000000000000000,0.000833333333333,396,8016,7620,3410.916666666666970,2005.458528547080505,40931.000000000000000,12,396,1,8.3332996,396,1,8.3332996,2456,5490
435,204.000000000000000,0.014166666666667,11,3659,3648,943.504901960784196,620.019737964983506,192475.000000000000000,181,547,3,1.4706000,11,1,0.4902000,821,1610
436,382.000000000000000,0.026527777777778,0,11156,11156,990.371727748691228,1175.161694583064900,378322.000000000000000,304,0,28,7.3298001,3,1,0.2618000,676,2279
437,251.000000000000000,0.017430555555555,10,2885,2875,920.155378486055952,478.114336207363806,230959.000000000000000,192,777,6,2.3903999,10,1,0.3984000,828,1599
438,15.000000000000000,0.001041666666667,0,16457,16457,6669.199999999998909,4898.942323944356758,100038.000000000000000,15,0,1,6.6666999,0,1,6.6666999,5187,14519
439,9.000000000000000,0.000625000000000,1228,10718,9490,3430.000000000000000,2786.036850677559414,30870.000000000000000,9,1228,1,11.1111002,1228,1,11.1111002,2254,4759
440,383.000000000000000,0.026597222222222,13,3909,3896,573.274151436031389,553.278668623963654,219564.000000000000000,278,79,6,1.5666000,13,1,0.2611000,465,1107
441,209.000000000000000,0.014513888888889,0,7573,7573,1935.406698564593626,1510.274908323352292,404500.000000000000000,190,0,10,4.7846999,2,1,0.4785000,1703,3966
442,306.000000000000000,0.021250000000000,0,6993,6993,590.869281045751222,1074.985202468822081,180806.000000000000000,201,0,34,11.1111002,12,1,0.3268000,79,1685
443,127.000000000000000,0.008819444444444,49,5747,5698,1324.874015748030615,851.588779103445631,168259.000000000000000,119,860,3,2.3622000,49,1,0.7874000,1103,2118
444,482.000000000000000,0.033472222222222,0,14540,14540,649.858921161825833,1237.692122147261898,313232.000000000000000,308,0,49,10.1660004,9,1,0.2075000,178,1733
445,338.000000000000000,0.023472222222222,18,12919,12901,1068.789940828402905,994.267650090837606,361251.000000000000000,276,1266,7,2.0710001,18,1,0.2959000,974,1581
446,414.000000000000000,0.028750000000000,0,15182,15182,1519.277777777776464,1578.170892162343989,628981.000000000000000,370,0,13,3.1401000,3,1,0.2415000,1070,3293
447,402.000000000000000,0.027916666666666,0,32290,32290,1569.440298507463694,3576.968381000107456,630915.000000000000000,287,0,39,9.7014999,9,1,0.2488000,775,2871
448,388.000000000000000,0.026944444444444,4,7311,7307,595.180412371134025,657.277196327546676,230930.000000000000000,305,36,6,1.5464000,7,1,0.2577000,489,1156
449,531.000000000000000,0.036875000000000,15,7981,7966,1155.630885122408927,744.092735717415394,613640.000000000000000,448,1159,5,0.9416000,15,1,0.1883000,1013,1852
450,453.000000000000000,0.031458333333333,42,5687,5645,673.125827814568538,593.236630189968423,304926.000000000000000,318,566,15,3.3113000,42,1,0.2208000,566,1054
451,276.000000000000000,0.019166666666667,29,8491,8462,730.166666666667084,774.139368639326221,201526.000000000000000,211,535,7,2.5362000,29,1,0.3623000,602,1180
452,539.000000000000000,0.037430555555555,41,11797,11756,686.667903525046654,805.322242230195570,370114.000000000000000,371,697,12,2.2263000,41,1,0.1855000,542,1272
453,296.000000000000000,0.020555555555555,32,9071,9039,627.121621621621898,736.856667691684834,185628.000000000000000,229,472,6,2.0270000,32,1,0.3378000,476,890
454,406.000000000000000,0.028194444444444,109,5047,4938,840.012315270936597,625.951738288239085,341045.000000000000000,268,899,17,4.1872001,109,1,0.2463000,733,1592
455,466.000000000000000,0.032361111111111,36,24273,24237,1166.444206008583478,2609.649472889137996,543563.000000000000000,355,461,11,2.3605001,36,1,0.2146000,576,1565
456,298.000000000000000,0.020694444444444,39,5694,5655,682.859060402684236,611.347318546846395,203492.000000000000000,239,618,8,2.6846001,39,1,0.3356000,587,1086
457,195.000000000000000,0.013541666666667,65,5878,5813,701.405128205128449,615.807125127922404,136774.000000000000000,169,638,4,2.0513000,65,1,0.5128000,610,1140
458,132.000000000000000,0.009166666666667,83,4935,4852,790.280303030302662,661.422105567421681,104317.000000000000000,116,825,3,2.2727001,83,1,0.7576000,667,1248
459,263.000000000000000,0.018263888888889,100,2277,2177,657.844106463878234,346.539111681989368,173013.000000000000000,192,646,12,4.5626998,100,1,0.3802000,613,1050
460,228.000000000000000,0.015833333333333,55,4484,4429,816.714912280701583,500.651752715320299,186211.000000000000000,182,587,5,2.1930001,172,1,0.4386000,719,1432
461,405.000000000000000,0.028125000000000,23,3332,3309,653.782716049382543,380.790480218087680,264782.000000000000000,299,669,9,2.2221999,23,1,0.2469000,611,1096
462,511.000000000000000,0.035486111111111,50,16847,16797,811.074363992172721,1277.597420410002997,414459.000000000000000,370,631,7,1.3699000,50,1,0.1957000,623,1247
463,408.000000000000000,0.028333333333333,0,3212,3212,449.906862745097840,660.891974614433821,183562.000000000000000,240,0,25,6.1275001,12,1,0.2451000,94,1337
464,414.000000000000000,0.028750000000000,0,37965,37965,1222.567632850239079,2133.454930641370083,506143.000000000000000,295,0,14,3.3815999,4,1,0.2415000,983,2374
465,601.000000000000000,0.041736111111111,27,4025,3998,986.252911813644232,558.172442115438457,592738.000000000000000,367,1609,22,3.6605999,27,1,0.1664000,828,1635
466,246.000000000000000,0.017083333333333,29,14649,14620,1152.512195121952573,1091.950204840531342,283518.000000000000000,158,2185,9,3.6585000,29,1,0.4065000,972,2049
467,302.000000000000000,0.020972222222222,41,4989,4948,1084.824503311257558,637.858030091262208,327617.000000000000000,193,1326,21,6.9535999,41,1,0.3311000,1047,1538
468,288.000000000000000,0.020000000000000,0,3192,3192,1065.357638888888914,756.138398935290866,306823.000000000000000,242,1091,7,2.4305999,3,1,0.3472000,1037,2181
469,532.000000000000000,0.036944444444444,0,3858,3858,969.922932330828758,786.288753231960300,515999.000000000000000,327,377,16,3.0074999,5,1,0.1880000,852,2237
470,298.000000000000000,0.020694444444444,0,9130,9130,830.130872483221196,870.895342528304923,247379.000000000000000,227,0,24,8.0537004,19,1,0.3356000,692,1415
471,154.000000000000000,0.010694444444444,0,2998,2998,579.753246753246572,568.351664409906220,89282.000000000000000,131,0,15,9.7403002,4,1,0.6494000,449,1400
472,303.000000000000000,0.021041666666666,0,5719,5719,468.858085808580768,725.763380731528287,142064.000000000000000,188,0,36,11.8811998,12,1,0.3300000,93,1359
473,350.000000000000000,0.024305555555555,0,14613,14613,1025.468571428570613,1428.612810840627844,358914.000000000000000,279,0,25,7.1429000,3,1,0.2857000,813,1830
474,530.000000000000000,0.036805555555555,0,11497,11497,830.171698113207640,869.896440784516358,439991.000000000000000,411,0,7,1.3207999,1,1,0.1887000,665,1408
475,210.000000000000000,0.014583333333333,0,3858,3858,845.695238095238551,502.613031567162864,177596.000000000000000,185,0,5,2.3810000,12,1,0.4762000,780,1497
476,213.000000000000000,0.014791666666667,6,4794,4788,983.535211267605519,707.703901459111876,209493.000000000000000,173,1393,5,2.3474000,6,1,0.4695000,774,2003
477,261.000000000000000,0.018125000000000,0,2468,2468,858.095785440613327,481.341160367810119,223963.000000000000000,221,1461,5,1.9157000,0,1,0.3831000,770,1486
478,600.000000000000000,0.041666666666666,0,12874,12874,756.600000000000591,924.988535064084090,453960.000000000000000,363,0,44,7.3333001,9,1,0.1667000,626,1699
479,249.000000000000000,0.017291666666667,21,7639,7618,1106.570281124499843,760.051697195632187,275536.000000000000000,192,766,13,5.2209001,21,1,0.4016000,969,1811
480,373.000000000000000,0.025902777777778,0,12195,12195,708.394101876675336,1270.116444670138890,264231.000000000000000,204,0,51,13.6729002,2,1,0.2681000,351,1303
481,322.000000000000000,0.022361111111111,0,9775,9775,889.509316770186047,966.746548824846059,286422.000000000000000,243,565,16,4.9689002,1,1,0.3106000,660,1628
482,347.000000000000000,0.024097222222222,1,14166,14165,1061.472622478385574,1607.781011951467917,368331.000000000000000,267,652,8,2.3055000,4,1,0.2882000,735,1714
483,328.000000000000000,0.022777777777778,0,15602,15602,697.756097560975945,1285.050357853308924,228864.000000000000000,218,0,61,18.5976009,29,1,0.3049000,375,1055
484,429.000000000000000,0.029791666666666,0,4689,4689,759.512820512821008,864.110862776859108,325831.000000000000000,267,0,35,8.1584997,1,1,0.2331000,509,1311
485,324.000000000000000,0.022500000000000,0,6687,6687,866.666666666666970,764.959455877108894,280800.000000000000000,275,505,4,1.2345999,24,1,0.3086000,673,1639
486,401.000000000000000,0.027847222222222,1,12900,12899,970.588528678303646,1203.547452986007784,389206.000000000000000,278,647,17,4.2393999,1,1,0.2494000,718,1526
487,262.000000000000000,0.018194444444444,60,2407,2347,885.618320610687533,550.762981648577693,232032.000000000000000,149,1795,8,3.0534000,60,1,0.3817000,798,1706
488,490.000000000000000,0.034027777777778,31,24400,24369,1026.955102040815973,1646.716953369578050,503208.000000000000000,313,877,12,2.4489999,31,1,0.2041000,748,2022
489,153.000000000000000,0.010625000000000,83,16699,16616,1946.947712418299943,3384.878817867057478,297883.000000000000000,128,241,3,1.9608001,83,1,0.6536000,1013,2732
490,268.000000000000000,0.018611111111111,32,2743,2711,567.578358208955251,400.536307233476521,152111.000000000000000,225,393,4,1.4924999,32,1,0.3731000,496,1076
491,398.000000000000000,0.027638888888889,31,3071,3040,690.133165829145923,467.851316259940006,274673.000000000000000,314,345,5,1.2563000,31,1,0.2513000,560,1180
492,410.000000000000000,0.028472222222222,2,4093,4091,701.721951219511539,522.407345740847745,287706.000000000000000,331,401,4,0.9756000,2,1,0.2439000,574,1222
493,450.000000000000000,0.031250000000000,0,7701,7701,685.395555555555802,645.264689171318309,308428.000000000000000,315,0,9,2.0000000,42,1,0.2222000,528,1239
494,244.000000000000000,0.016944444444444,0,6698,6698,567.840163934426073,609.786023900380428,138553.000000000000000,196,0,6,2.4590001,35,1,0.4098000,406,1068
495,378.000000000000000,0.026250000000000,81,15880,15799,843.574074074074360,1200.478655006738563,318871.000000000000000,247,911,15,3.9683001,81,1,0.2646000,684,1290
496,348.000000000000000,0.024166666666666,4,8344,8340,1142.043103448275815,911.241032552013735,397431.000000000000000,269,2055,6,1.7241000,5,1,0.2874000,1037,2183
497,188.000000000000000,0.013055555555555,8,14276,14268,1395.898936170212892,1514.639689405461922,262429.000000000000000,149,2103,9,4.7872000,8,1,0.5319000,1074,2241
498,672.000000000000000,0.046666666666666,106,7963,7857,873.712797619047933,501.885966300667292,587135.000000000000000,361,935,47,6.9940000,106,1,0.1488000,845,1402
499,340.000000000000000,0.023611111111111,83,5915,5832,1033.220588235294599,605.511005524605480,351295.000000000000000,218,1696,11,3.2353001,83,1,0.2941000,936,1696
500,527.000000000000000,0.036597222222222,0,3651,3651,825.544592030360036,447.799114417425812,435062.000000000000000,286,871,32,6.0721002,0,1,0.1898000,824,1310
501,411.000000000000000,0.028541666666666,91,33553,33462,1993.350364963502670,4541.836916708295576,819267.000000000000000,295,795,17,4.1363001,91,1,0.2433000,923,2626
502,175.000000000000000,0.012152777777778,137,2360,2223,924.920000000000528,556.612626929306089,161861.000000000000000,107,454,8,4.5714002,144,1,0.5714000,802,1572
503,362.000000000000000,0.025138888888889,14,10015,10001,621.964088397790078,879.693973868545754,225151.000000000000000,250,40,8,2.2098999,14,1,0.2762000,410,1245
504,256.000000000000000,0.017777777777778,17,4894,4877,662.296875000000000,875.626515517737403,169548.000000000000000,209,79,5,1.9531000,17,1,0.3906000,349,1541
505,442.000000000000000,0.030694444444444,0,5055,5055,601.192307692307963,658.971289094093208,265727.000000000000000,318,178,7,1.5836999,0,1,0.2262000,437,1169
506,372.000000000000000,0.025833333333333,6,4655,4649,680.448924731183411,886.729583874474656,253127.000000000000000,290,234,8,2.1505001,6,1,0.2688000,420,1537
507,904.000000000000000,0.062777777777777,0,8982,8982,751.327433628317522,847.382010138168994,679200.000000000000000,585,151,12,1.3274000,0,1,0.1106000,520,1680
527,245.000000000000000,0.017013888888889,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,245,100.0000000,0,245,100.0000000,0,0
