GID_3,GID_0,COUNTRY,GID_1,NAME_1,NL_NAME_1,GID_2,NAME_2,NL_NAME_2,NAME_3,VARNAME_3,NL_NAME_3,TYPE_3,ENGTYPE_3,CC_3,HASC_3,OBJECTID,Join_Count,TARGET_FID,id,lat,lon,type,state,schools1km,hosp1km,pop1km,Shape_Length,Shape_Area
IND.15.7.1_1,IND,India,IND.15_1,Jharkhand,,IND.15.7_1,Giridih,,Giridih,,,,Taluk,NA,NA,679,0,678,,,,,,,,,4.073209090622843,0.444371408948496
IND.15.8.1_1,IND,India,IND.15_1,Jharkhand,,IND.15.8_1,Godda,,Godda,,,,Taluk,NA,NA,680,5,679,BKI-8853,24.877562110000000,87.202199570000005,FCBK,Jharkhand,0,0,883,2.557733166931720,0.200265333433793
IND.15.9.1_1,IND,India,IND.15_1,Jharkhand,,IND.15.9_1,Gumla,,Gumla,,,,Taluk,NA,NA,681,0,680,,,,,,,,,4.895559261350346,0.472904016170128
IND.15.10.1_1,IND,India,IND.15_1,Jharkhand,,IND.15.10_1,Hazaribagh,,Hazaribag,,,,Taluk,NA,NA,682,0,681,,,,,,,,,5.079361266212008,0.427691219214254
IND.15.11.1_1,IND,India,IND.15_1,Jharkhand,,IND.15.11_1,Jamtara,,Jamtara,,,,Taluk,NA,NA,683,0,682,,,,,,,,,2.885561319754169,0.160110490204402
IND.15.12.1_1,IND,India,IND.15_1,Jharkhand,,IND.15.12_1,Khunti,,Khunti,,,,Taluk,NA,NA,684,0,683,,,,,,,,,3.374481072236915,0.244172222219796
IND.15.13.1_1,IND,India,IND.15_1,Jharkhand,,IND.15.13_1,Kodarma,,Kodarma,,,,Taluk,NA,NA,685,0,684,,,,,,,,,2.271893706206622,0.117810863071384
IND.15.14.1_1,IND,India,IND.15_1,Jharkhand,,IND.15.14_1,Latehar,,Latehar,,,,Taluk,NA,NA,686,0,685,,,,,,,,,4.406309094127469,0.377590638935718
IND.15.15.1_1,IND,India,IND.15_1,Jharkhand,,IND.15.15_1,Lohardaga,,Lohardaga,,,,Taluk,NA,NA,687,0,686,,,,,,,,,2.147713005919688,0.132561708231839
IND.15.16.1_1,IND,India,IND.15_1,Jharkhand,,IND.15.16_1,Pakur,,Pakaur,,,,Taluk,NA,NA,688,0,687,,,,,,,,,2.779514080009740,0.161762827113468
IND.15.17.1_1,IND,India,IND.15_1,Jharkhand,,IND.15.17_1,Palamu,,Daltenganj,,,,Taluk,NA,NA,689,4,688,BKI-11510,24.490284350000000,84.128818379999998,FCBK,Jharkhand,0,0,1918,4.073568564645027,0.395945793613247
IND.15.18.1_1,IND,India,IND.15_1,Jharkhand,,IND.15.18_1,Pashchimi Singhbhum,,Chaibasa,,,,Taluk,NA,NA,690,0,689,,,,,,,,,3.479178735802746,0.311698791495075
IND.15.18.2_1,IND,India,IND.15_1,Jharkhand,,IND.15.18_1,Pashchimi Singhbhum,,Chakradharpur,,,,Taluk,NA,NA,691,0,690,,,,,,,,,3.237352520091251,0.322537682476166
IND.15.19.1_1,IND,India,IND.15_1,Jharkhand,,IND.15.19_1,Purbi Singhbhum,,Jamshedpur,,,,Taluk,NA,NA,692,2,691,BKI-2750,22.248168079999999,86.799146129999997,FCBK,Jharkhand,0,0,0,3.830849022044230,0.314165760217591
IND.15.20.1_1,IND,India,IND.15_1,Jharkhand,,IND.15.20_1,Ramgarh,,Hazaribag,,,,Taluk,NA,NA,693,0,692,,,,,,,,,2.761051655716412,0.118925293929426
IND.15.21.1_1,IND,India,IND.15_1,Jharkhand,,IND.15.21_1,Ranchi,,Khunti,,,,Taluk,NA,NA,694,0,693,,,,,,,,,1.635926606974252,0.090844553511718
IND.15.21.2_1,IND,India,IND.15_1,Jharkhand,,IND.15.21_1,Ranchi,,Ranchi,,,,Taluk,NA,NA,695,0,694,,,,,,,,,4.555293224961506,0.340352755846529
IND.15.22.1_1,IND,India,IND.15_1,Jharkhand,,IND.15.22_1,Sahibganj,,Sahibganj,,,,Taluk,NA,NA,696,14,695,BKI-952,25.232277000000000,87.688152529999996,FCBK,Jharkhand,0,0,16709,2.575160266341702,0.196645254152010
IND.15.23.1_1,IND,India,IND.15_1,Jharkhand,,IND.15.23_1,Saraikela-kharsawan,,Saraikela,,,,Taluk,NA,NA,697,0,696,,,,,,,,,3.256945848787270,0.233440349805472
IND.15.24.1_1,IND,India,IND.15_1,Jharkhand,,IND.15.24_1,Simdega,,Simdega,,,,Taluk,NA,NA,698,0,697,,,,,,,,,3.577882133744232,0.332923272822759
IND.16.1.1_1,IND,India,IND.16_1,Karnataka,,IND.16.1_1,Bagalkot,,Badami,,,,Taluk,NA,NA,699,0,698,,,,,,,,,1.922144297806885,0.116478631402852
IND.16.1.2_1,IND,India,IND.16_1,Karnataka,,IND.16.1_1,Bagalkot,,Bagalkot,,,,Taluk,NA,NA,700,0,699,,,,,,,,,1.908423156324311,0.078623432148783
IND.16.1.3_1,IND,India,IND.16_1,Karnataka,,IND.16.1_1,Bagalkot,,Bilgi,,,,Taluk,NA,NA,701,0,700,,,,,,,,,1.753950986825220,0.065835187645621
IND.16.1.4_1,IND,India,IND.16_1,Karnataka,,IND.16.1_1,Bagalkot,,Hungund,,,,Taluk,NA,NA,702,0,701,,,,,,,,,2.374322189311029,0.114472184650425
IND.16.1.5_1,IND,India,IND.16_1,Karnataka,,IND.16.1_1,Bagalkot,,Jamkhandi,,,,Taluk,NA,NA,703,0,702,,,,,,,,,1.920989329894757,0.098075581699949
IND.16.1.6_1,IND,India,IND.16_1,Karnataka,,IND.16.1_1,Bagalkot,,Mudhol,,,,Taluk,NA,NA,704,0,703,,,,,,,,,1.519032408665994,0.080336938529907
IND.16.3.1_1,IND,India,IND.16_1,Karnataka,,IND.16.3_1,Bangalore,,Anekal,,,,Taluk,NA,NA,705,0,704,,,,,,,,,1.492242641567476,0.043731736894315
IND.16.3.2_1,IND,India,IND.16_1,Karnataka,,IND.16.3_1,Bangalore,,Bangalore,,,,Taluk,NA,NA,706,0,705,,,,,,,,,1.628695668539612,0.066224720552158
IND.16.3.3_1,IND,India,IND.16_1,Karnataka,,IND.16.3_1,Bangalore,,n.a. ( 2050),,,,Taluk,NA,NA,707,0,706,,,,,,,,,2.238275472092142,0.071560337663700
IND.16.2.1_1,IND,India,IND.16_1,Karnataka,,IND.16.2_1,Bangalore Rural,,Devanhalli,,,,Taluk,NA,NA,708,0,707,,,,,,,,,1.124608480131017,0.037341478197619
IND.16.2.2_1,IND,India,IND.16_1,Karnataka,,IND.16.2_1,Bangalore Rural,,Dod Ballapur,,,,Taluk,NA,NA,709,0,708,,,,,,,,,1.403125599211924,0.066534464403003
IND.16.2.3_1,IND,India,IND.16_1,Karnataka,,IND.16.2_1,Bangalore Rural,,Hoskote,,,,Taluk,NA,NA,710,0,709,,,,,,,,,1.444042613396592,0.045620163796488
IND.16.2.4_1,IND,India,IND.16_1,Karnataka,,IND.16.2_1,Bangalore Rural,,Nelamangala,,,,Taluk,NA,NA,711,0,710,,,,,,,,,1.334308540556474,0.042564325205029
IND.16.4.1_1,IND,India,IND.16_1,Karnataka,,IND.16.4_1,Belgaum,,Athni,,,,Taluk,NA,NA,712,0,711,,,,,,,,,2.757554853839912,0.167012288049374
IND.16.4.2_1,IND,India,IND.16_1,Karnataka,,IND.16.4_1,Belgaum,,Bail Hongal,,,,Taluk,NA,NA,713,0,712,,,,,,,,,1.895692813149410,0.094115999799032
IND.16.4.3_1,IND,India,IND.16_1,Karnataka,,IND.16.4_1,Belgaum,,Belgaum,,,,Taluk,NA,NA,714,0,713,,,,,,,,,1.857220446070135,0.085186609306770
IND.16.4.4_1,IND,India,IND.16_1,Karnataka,,IND.16.4_1,Belgaum,,Chikodi,,,,Taluk,NA,NA,715,0,714,,,,,,,,,2.904389479552387,0.106625295363657
IND.16.4.5_1,IND,India,IND.16_1,Karnataka,,IND.16.4_1,Belgaum,,Gokak,,,,Taluk,NA,NA,716,0,715,,,,,,,,,2.226085666496179,0.128801280498382
IND.16.4.6_1,IND,India,IND.16_1,Karnataka,,IND.16.4_1,Belgaum,,Hukeri,,,,Taluk,NA,NA,717,0,716,,,,,,,,,2.479793419796422,0.083420459414193
IND.16.4.7_1,IND,India,IND.16_1,Karnataka,,IND.16.4_1,Belgaum,,Khanapur,,,,Taluk,NA,NA,718,0,717,,,,,,,,,2.348871896868723,0.146274631021280
IND.16.4.8_1,IND,India,IND.16_1,Karnataka,,IND.16.4_1,Belgaum,,Ramdurg,,,,Taluk,NA,NA,719,0,718,,,,,,,,,1.941550418239918,0.102543961536398
IND.16.4.9_1,IND,India,IND.16_1,Karnataka,,IND.16.4_1,Belgaum,,Raybag,,,,Taluk,NA,NA,720,0,719,,,,,,,,,1.564872071354131,0.080635554784566
IND.16.4.10_1,IND,India,IND.16_1,Karnataka,,IND.16.4_1,Belgaum,,Saundatti,,,,Taluk,NA,NA,721,0,720,,,,,,,,,2.446109285933725,0.131901442875179
IND.16.5.1_1,IND,India,IND.16_1,Karnataka,,IND.16.5_1,Bellary,,Bellary,,,,Taluk,NA,NA,722,0,721,,,,,,,,,2.090115756209411,0.141702777251443
IND.16.5.2_1,IND,India,IND.16_1,Karnataka,,IND.16.5_1,Bellary,,Hagaribommanahalli,,,,Taluk,NA,NA,723,0,722,,,,,,,,,1.768633722325363,0.084998028351746
IND.16.5.3_1,IND,India,IND.16_1,Karnataka,,IND.16.5_1,Bellary,,Hospet,,,,Taluk,NA,NA,724,0,723,,,,,,,,,2.283395519669098,0.078040561974394
IND.16.5.4_1,IND,India,IND.16_1,Karnataka,,IND.16.5_1,Bellary,,Huvvinahadagalli,,,,Taluk,NA,NA,725,0,724,,,,,,,,,2.135365282889913,0.079654225067856
IND.16.5.5_1,IND,India,IND.16_1,Karnataka,,IND.16.5_1,Bellary,,Kudligi,,,,Taluk,NA,NA,726,0,725,,,,,,,,,2.099742359590311,0.133073558301316
IND.16.5.6_1,IND,India,IND.16_1,Karnataka,,IND.16.5_1,Bellary,,Sandur,,,,Taluk,NA,NA,727,0,726,,,,,,,,,2.117484109519257,0.104080475573716
IND.16.5.7_1,IND,India,IND.16_1,Karnataka,,IND.16.5_1,Bellary,,Siruguppa,,,,Taluk,NA,NA,728,0,727,,,,,,,,,1.840632390696220,0.086787586151545
IND.16.6.1_1,IND,India,IND.16_1,Karnataka,,IND.16.6_1,Bidar,,Aurad,,,,Taluk,NA,NA,729,0,728,,,,,,,,,2.128734905268076,0.106981785354497
IND.16.6.2_1,IND,India,IND.16_1,Karnataka,,IND.16.6_1,Bidar,,Basavakalyan,,,,Taluk,NA,NA,730,0,729,,,,,,,,,2.048518838081610,0.102530737090304
IND.16.6.3_1,IND,India,IND.16_1,Karnataka,,IND.16.6_1,Bidar,,Bhalki,,,,Taluk,NA,NA,731,0,730,,,,,,,,,2.064725472961797,0.094204029617274
IND.16.6.4_1,IND,India,IND.16_1,Karnataka,,IND.16.6_1,Bidar,,Bidar,,,,Taluk,NA,NA,732,0,731,,,,,,,,,1.767344343936097,0.076510740883125
IND.16.6.5_1,IND,India,IND.16_1,Karnataka,,IND.16.6_1,Bidar,,Homnabad,,,,Taluk,NA,NA,733,0,732,,,,,,,,,1.782048507869101,0.083190959189802
IND.16.7.1_1,IND,India,IND.16_1,Karnataka,,IND.16.7_1,Bijapur,,Basavana Bagevadi,,,,Taluk,NA,NA,734,0,733,,,,,,,,,2.207606661844861,0.166320278082247
IND.16.7.2_1,IND,India,IND.16_1,Karnataka,,IND.16.7_1,Bijapur,,Bijapur,,,,Taluk,NA,NA,735,0,734,,,,,,,,,3.233697673407852,0.224478240112542
IND.16.7.3_1,IND,India,IND.16_1,Karnataka,,IND.16.7_1,Bijapur,,Indi,,,,Taluk,NA,NA,736,0,735,,,,,,,,,2.542315403315550,0.189184911114803
IND.16.7.4_1,IND,India,IND.16_1,Karnataka,,IND.16.7_1,Bijapur,,Muddebihal,,,,Taluk,NA,NA,737,0,736,,,,,,,,,1.965753029936129,0.126291119294278
IND.16.7.5_1,IND,India,IND.16_1,Karnataka,,IND.16.7_1,Bijapur,,Sindgi,,,,Taluk,NA,NA,738,0,737,,,,,,,,,3.030444720099306,0.182435350852544
IND.16.8.1_1,IND,India,IND.16_1,Karnataka,,IND.16.8_1,Chamrajnagar,,Chamrajnagar,,,,Taluk,NA,NA,739,0,738,,,,,,,,,2.598377398088782,0.101551837350833
IND.16.8.2_1,IND,India,IND.16_1,Karnataka,,IND.16.8_1,Chamrajnagar,,Gundlupet,,,,Taluk,NA,NA,740,0,739,,,,,,,,,2.031911559571240,0.113319704896216
IND.16.8.3_1,IND,India,IND.16_1,Karnataka,,IND.16.8_1,Chamrajnagar,,Kollegal,,,,Taluk,NA,NA,741,0,740,,,,,,,,,2.810198471387406,0.231990822728456
IND.16.8.4_1,IND,India,IND.16_1,Karnataka,,IND.16.8_1,Chamrajnagar,,Yelandur,,,,Taluk,NA,NA,742,0,741,,,,,,,,,0.846978228130341,0.022347271717015
IND.16.9.1_1,IND,India,IND.16_1,Karnataka,,IND.16.9_1,Chikballapura,,Bagepalli,,,,Taluk,NA,NA,743,0,742,,,,,,,,,1.660796398660234,0.077774622836271
IND.16.9.2_1,IND,India,IND.16_1,Karnataka,,IND.16.9_1,Chikballapura,,Chik Ballapur,,,,Taluk,NA,NA,744,0,743,,,,,,,,,1.440296569754753,0.052923327479506
IND.16.9.3_1,IND,India,IND.16_1,Karnataka,,IND.16.9_1,Chikballapura,,Chintamani,,,,Taluk,NA,NA,745,0,744,,,,,,,,,1.698481001538116,0.074198303043642
IND.16.9.4_1,IND,India,IND.16_1,Karnataka,,IND.16.9_1,Chikballapura,,Gauribidanur,,,,Taluk,NA,NA,746,0,745,,,,,,,,,1.610788153284910,0.074214018625234
IND.16.9.5_1,IND,India,IND.16_1,Karnataka,,IND.16.9_1,Chikballapura,,Gudibanda,,,,Taluk,NA,NA,747,0,746,,,,,,,,,0.987203709570541,0.018787760006982
IND.16.9.6_1,IND,India,IND.16_1,Karnataka,,IND.16.9_1,Chikballapura,,Sidlaghatta,,,,Taluk,NA,NA,748,0,747,,,,,,,,,1.761978839124848,0.055296505448424
IND.16.10.1_1,IND,India,IND.16_1,Karnataka,,IND.16.10_1,Chikmagalur,,Chikmagalur,,,,Taluk,NA,NA,749,0,748,,,,,,,,,2.064941380193162,0.133058711666164
IND.16.10.2_1,IND,India,IND.16_1,Karnataka,,IND.16.10_1,Chikmagalur,,Kadur,,,,Taluk,NA,NA,750,0,749,,,,,,,,,2.082524229636955,0.118984649720073
IND.16.10.3_1,IND,India,IND.16_1,Karnataka,,IND.16.10_1,Chikmagalur,,Koppa,,,,Taluk,NA,NA,751,0,750,,,,,,,,,1.598132809257938,0.047198571152229
IND.16.10.4_1,IND,India,IND.16_1,Karnataka,,IND.16.10_1,Chikmagalur,,Mudigere,,,,Taluk,NA,NA,752,0,751,,,,,,,,,2.120408011494709,0.095615975544166
IND.16.10.5_1,IND,India,IND.16_1,Karnataka,,IND.16.10_1,Chikmagalur,,Narasimharajapura,,,,Taluk,NA,NA,753,0,752,,,,,,,,,2.087281600344794,0.066590635259708
IND.16.10.6_1,IND,India,IND.16_1,Karnataka,,IND.16.10_1,Chikmagalur,,Sringeri,,,,Taluk,NA,NA,754,0,753,,,,,,,,,1.015665099007104,0.036930087520992
IND.16.10.7_1,IND,India,IND.16_1,Karnataka,,IND.16.10_1,Chikmagalur,,Tarikere,,,,Taluk,NA,NA,755,0,754,,,,,,,,,2.159093901685478,0.101648247280081
IND.16.11.1_1,IND,India,IND.16_1,Karnataka,,IND.16.11_1,Chitradurga,,Challakere,,,,Taluk,NA,NA,756,0,755,,,,,,,,,2.476594317018158,0.173740552897182
IND.16.11.2_1,IND,India,IND.16_1,Karnataka,,IND.16.11_1,Chitradurga,,Chitradurga,,,,Taluk,NA,NA,757,0,756,,,,,,,,,1.843554936527328,0.115435879419941
IND.16.11.3_1,IND,India,IND.16_1,Karnataka,,IND.16.11_1,Chitradurga,,Hiriyur,,,,Taluk,NA,NA,758,0,757,,,,,,,,,2.273030604222896,0.142736089754055
IND.16.11.4_1,IND,India,IND.16_1,Karnataka,,IND.16.11_1,Chitradurga,,Holalkere,,,,Taluk,NA,NA,759,0,758,,,,,,,,,1.904761387924536,0.092108864473480
IND.16.11.5_1,IND,India,IND.16_1,Karnataka,,IND.16.11_1,Chitradurga,,Hosdurga,,,,Taluk,NA,NA,760,0,759,,,,,,,,,1.880561378206918,0.120017973209274
IND.16.11.6_1,IND,India,IND.16_1,Karnataka,,IND.16.11_1,Chitradurga,,Molakalmuru,,,,Taluk,NA,NA,761,0,760,,,,,,,,,1.624805922677905,0.061629697382622
IND.16.12.1_1,IND,India,IND.16_1,Karnataka,,IND.16.12_1,Dakshina Kannada,,Bantval,,,,Taluk,NA,NA,762,0,761,,,,,,,,,1.744708689786944,0.061741618982055
IND.16.12.2_1,IND,India,IND.16_1,Karnataka,,IND.16.12_1,Dakshina Kannada,,Beltangadi,,,,Taluk,NA,NA,763,0,762,,,,,,,,,1.990340544071981,0.114624393394143
IND.16.12.3_1,IND,India,IND.16_1,Karnataka,,IND.16.12_1,Dakshina Kannada,,Mangalore,,,,Taluk,NA,NA,764,0,763,,,,,,,,,1.606460744395002,0.047434503869407
IND.16.12.4_1,IND,India,IND.16_1,Karnataka,,IND.16.12_1,Dakshina Kannada,,Puttur,,,,Taluk,NA,NA,765,0,764,,,,,,,,,2.004165980354926,0.085100705429723
IND.16.12.5_1,IND,India,IND.16_1,Karnataka,,IND.16.12_1,Dakshina Kannada,,Sulya,,,,Taluk,NA,NA,766,0,765,,,,,,,,,1.736217133784523,0.070906016184181
IND.16.13.1_1,IND,India,IND.16_1,Karnataka,,IND.16.13_1,Davanagere,,Bhadravati,,,,Taluk,NA,NA,767,0,766,,,,,,,,,1.403090315329431,0.056791511466332
IND.16.13.2_1,IND,India,IND.16_1,Karnataka,,IND.16.13_1,Davanagere,,Channagiri,,,,Taluk,NA,NA,768,0,767,,,,,,,,,1.692093671007867,0.101324118796769
IND.16.13.3_1,IND,India,IND.16_1,Karnataka,,IND.16.13_1,Davanagere,,Davangere,,,,Taluk,NA,NA,769,0,768,,,,,,,,,1.525839073404022,0.080830222383470
IND.16.13.4_1,IND,India,IND.16_1,Karnataka,,IND.16.13_1,Davanagere,,Harihar,,,,Taluk,NA,NA,770,0,769,,,,,,,,,1.431767754647906,0.040408834113703
IND.16.13.5_1,IND,India,IND.16_1,Karnataka,,IND.16.13_1,Davanagere,,Harpanahalli,,,,Taluk,NA,NA,771,0,770,,,,,,,,,1.964337174030250,0.120339041152051
IND.16.13.6_1,IND,India,IND.16_1,Karnataka,,IND.16.13_1,Davanagere,,Honnali,,,,Taluk,NA,NA,772,0,771,,,,,,,,,1.655483390034884,0.072507919879816
IND.16.13.7_1,IND,India,IND.16_1,Karnataka,,IND.16.13_1,Davanagere,,Jagalur,,,,Taluk,NA,NA,773,0,772,,,,,,,,,1.470901540875530,0.081534055180606
IND.16.14.1_1,IND,India,IND.16_1,Karnataka,,IND.16.14_1,Dharwad,,Dharwad,,,,Taluk,NA,NA,774,0,773,,,,,,,,,1.791256556365372,0.093658558047474
IND.16.14.2_1,IND,India,IND.16_1,Karnataka,,IND.16.14_1,Dharwad,,Hubli,,,,Taluk,NA,NA,775,0,774,,,,,,,,,1.250020985360782,0.056531088162580
IND.16.14.3_1,IND,India,IND.16_1,Karnataka,,IND.16.14_1,Dharwad,,Kalghatgi,,,,Taluk,NA,NA,776,0,775,,,,,,,,,1.280591290685916,0.057691749475335
IND.16.14.4_1,IND,India,IND.16_1,Karnataka,,IND.16.14_1,Dharwad,,Kundgol,,,,Taluk,NA,NA,777,0,776,,,,,,,,,1.423352799802478,0.054578451619215
IND.16.14.5_1,IND,India,IND.16_1,Karnataka,,IND.16.14_1,Dharwad,,n.a. ( 1897),,,,Taluk,NA,NA,778,0,777,,,,,,,,,0.325518863880885,0.005258860230735
IND.16.14.6_1,IND,India,IND.16_1,Karnataka,,IND.16.14_1,Dharwad,,Navalgund,,,,Taluk,NA,NA,779,0,778,,,,,,,,,1.839797911915507,0.090977610099081
IND.16.15.1_1,IND,India,IND.16_1,Karnataka,,IND.16.15_1,Gadag,,Gadag,,,,Taluk,NA,NA,780,0,779,,,,,,,,,1.808161667602233,0.091590235932757
IND.16.15.2_1,IND,India,IND.16_1,Karnataka,,IND.16.15_1,Gadag,,Mundargi,,,,Taluk,NA,NA,781,0,780,,,,,,,,,1.519709436147525,0.074034560572938
IND.16.15.3_1,IND,India,IND.16_1,Karnataka,,IND.16.15_1,Gadag,,Nargund,,,,Taluk,NA,NA,782,0,781,,,,,,,,,1.260053373933562,0.036649860476859
IND.16.15.4_1,IND,India,IND.16_1,Karnataka,,IND.16.15_1,Gadag,,Ron,,,,Taluk,NA,NA,783,0,782,,,,,,,,,2.180585988385895,0.108221380588284
IND.16.15.5_1,IND,India,IND.16_1,Karnataka,,IND.16.15_1,Gadag,,Shirhatti,,,,Taluk,NA,NA,784,0,783,,,,,,,,,1.768160218146979,0.079419096589640
IND.16.16.1_1,IND,India,IND.16_1,Karnataka,,IND.16.16_1,Gulbarga,,Afzalpur,,,,Taluk,NA,NA,785,0,784,,,,,,,,,2.631993104982222,0.110686893367135
IND.16.16.2_1,IND,India,IND.16_1,Karnataka,,IND.16.16_1,Gulbarga,,Aland,,,,Taluk,NA,NA,786,0,785,,,,,,,,,2.281306220472950,0.148334236035665
IND.16.16.3_1,IND,India,IND.16_1,Karnataka,,IND.16.16_1,Gulbarga,,Chincholi,,,,Taluk,NA,NA,787,0,786,,,,,,,,,2.466339975915867,0.131888053589937
IND.16.16.4_1,IND,India,IND.16_1,Karnataka,,IND.16.16_1,Gulbarga,,Chitapur,,,,Taluk,NA,NA,788,0,787,,,,,,,,,3.204668376710794,0.149343482243837
IND.16.16.5_1,IND,India,IND.16_1,Karnataka,,IND.16.16_1,Gulbarga,,Gulbarga,,,,Taluk,NA,NA,789,0,788,,,,,,,,,3.014368319160647,0.148533677573678
IND.16.16.6_1,IND,India,IND.16_1,Karnataka,,IND.16.16_1,Gulbarga,,Jevargi,,,,Taluk,NA,NA,790,0,789,,,,,,,,,3.038461611986669,0.155904445764939
IND.16.16.7_1,IND,India,IND.16_1,Karnataka,,IND.16.16_1,Gulbarga,,Seram,,,,Taluk,NA,NA,791,0,790,,,,,,,,,1.627676802878438,0.086848747045861
IND.16.17.1_1,IND,India,IND.16_1,Karnataka,,IND.16.17_1,Hassan,,Alur,,,,Taluk,NA,NA,792,0,791,,,,,,,,,1.181248154261398,0.035356552803485
IND.16.17.2_1,IND,India,IND.16_1,Karnataka,,IND.16.17_1,Hassan,,Arkalgud,,,,Taluk,NA,NA,793,0,792,,,,,,,,,1.271258939428191,0.056175253773027
IND.16.17.3_1,IND,India,IND.16_1,Karnataka,,IND.16.17_1,Hassan,,Arsikere,,,,Taluk,NA,NA,794,0,793,,,,,,,,,2.071838206175712,0.105639447907619
IND.16.17.4_1,IND,India,IND.16_1,Karnataka,,IND.16.17_1,Hassan,,Belur,,,,Taluk,NA,NA,795,0,794,,,,,,,,,1.597301559185308,0.069907322224193
IND.16.17.5_1,IND,India,IND.16_1,Karnataka,,IND.16.17_1,Hassan,,Channarayapatna,,,,Taluk,NA,NA,796,0,795,,,,,,,,,1.685815309697530,0.086154253785151
IND.16.17.6_1,IND,India,IND.16_1,Karnataka,,IND.16.17_1,Hassan,,Hassan,,,,Taluk,NA,NA,797,0,796,,,,,,,,,1.848580380740390,0.077720197644120
IND.16.17.7_1,IND,India,IND.16_1,Karnataka,,IND.16.17_1,Hassan,,Holenarsipur,,,,Taluk,NA,NA,798,0,797,,,,,,,,,1.433988304770965,0.049548977299279
IND.16.17.8_1,IND,India,IND.16_1,Karnataka,,IND.16.17_1,Hassan,,Sakleshpur,,,,Taluk,NA,NA,799,0,798,,,,,,,,,1.660631212553889,0.085298282911307
IND.16.18.1_1,IND,India,IND.16_1,Karnataka,,IND.16.18_1,Haveri,,Byadgi,,,,Taluk,NA,NA,800,0,799,,,,,,,,,1.151331936126117,0.036194709483173
IND.16.18.2_1,IND,India,IND.16_1,Karnataka,,IND.16.18_1,Haveri,,Hangal,,,,Taluk,NA,NA,801,0,800,,,,,,,,,1.508483184130452,0.063977215148435
IND.16.18.3_1,IND,India,IND.16_1,Karnataka,,IND.16.18_1,Haveri,,Haveri,,,,Taluk,NA,NA,802,0,801,,,,,,,,,1.631005789225749,0.066757046574175
IND.16.18.4_1,IND,India,IND.16_1,Karnataka,,IND.16.18_1,Haveri,,Hirekerur,,,,Taluk,NA,NA,803,0,802,,,,,,,,,1.681825807079207,0.066779819676804
IND.16.18.5_1,IND,India,IND.16_1,Karnataka,,IND.16.18_1,Haveri,,Ranibennur,,,,Taluk,NA,NA,804,0,803,,,,,,,,,1.555727517803617,0.075008789456891
IND.16.18.6_1,IND,India,IND.16_1,Karnataka,,IND.16.18_1,Haveri,,Savanur,,,,Taluk,NA,NA,805,0,804,,,,,,,,,1.185041851004635,0.044768457834117
IND.16.18.7_1,IND,India,IND.16_1,Karnataka,,IND.16.18_1,Haveri,,Shiggaon,,,,Taluk,NA,NA,806,0,805,,,,,,,,,1.437285367546112,0.048888135590975
IND.16.19.1_1,IND,India,IND.16_1,Karnataka,,IND.16.19_1,Kodagu,,Madikeri,,,,Taluk,NA,NA,807,0,806,,,,,,,,,2.112666989549535,0.119268183709476
IND.16.19.2_1,IND,India,IND.16_1,Karnataka,,IND.16.19_1,Kodagu,,Somvarpet,,,,Taluk,NA,NA,808,0,807,,,,,,,,,2.093529699317663,0.083823296819155
IND.16.19.3_1,IND,India,IND.16_1,Karnataka,,IND.16.19_1,Kodagu,,Virarajendrapet,,,,Taluk,NA,NA,809,0,808,,,,,,,,,1.825928906336795,0.137299322255813
IND.16.20.1_1,IND,India,IND.16_1,Karnataka,,IND.16.20_1,Kolar,,Bangarapet,,,,Taluk,NA,NA,810,0,809,,,,,,,,,1.766932558403082,0.072101289755437
IND.16.20.2_1,IND,India,IND.16_1,Karnataka,,IND.16.20_1,Kolar,,Kolar,,,,Taluk,NA,NA,811,0,810,,,,,,,,,1.651249542392488,0.065939998623784
IND.16.20.3_1,IND,India,IND.16_1,Karnataka,,IND.16.20_1,Kolar,,Malur,,,,Taluk,NA,NA,812,0,811,,,,,,,,,1.564232416367673,0.053531363571003
IND.16.20.4_1,IND,India,IND.16_1,Karnataka,,IND.16.20_1,Kolar,,Mulbagal,,,,Taluk,NA,NA,813,0,812,,,,,,,,,1.392103820232901,0.067904414593269
IND.16.20.5_1,IND,India,IND.16_1,Karnataka,,IND.16.20_1,Kolar,,Srinivaspur,,,,Taluk,NA,NA,814,0,813,,,,,,,,,1.702554752610253,0.071613748404203
IND.16.21.1_1,IND,India,IND.16_1,Karnataka,,IND.16.21_1,Koppal,,Gangawati,,,,Taluk,NA,NA,815,0,814,,,,,,,,,1.719160544918923,0.112162848036935
IND.16.21.2_1,IND,India,IND.16_1,Karnataka,,IND.16.21_1,Koppal,,Koppal,,,,Taluk,NA,NA,816,0,815,,,,,,,,,2.078657704621531,0.115145880832076
IND.16.21.3_1,IND,India,IND.16_1,Karnataka,,IND.16.21_1,Koppal,,Kushtagi,,,,Taluk,NA,NA,817,0,816,,,,,,,,,2.679984532278040,0.113987069262617
IND.16.21.4_1,IND,India,IND.16_1,Karnataka,,IND.16.21_1,Koppal,,Yelbarga,,,,Taluk,NA,NA,818,0,817,,,,,,,,,2.311134972485589,0.126790062706879
IND.16.22.1_1,IND,India,IND.16_1,Karnataka,,IND.16.22_1,Mandya,,Krishnarajpet,,,,Taluk,NA,NA,819,0,818,,,,,,,,,1.621783055080721,0.074145588822638
