source_id,source_name,source_type,iso3_country,sector,subsector,start_time,end_time,gas,emissions_quantity,temporal_granularity,emissions_factor,emissions_factor_units,other1,other1_def,other2,other2_def,other3,other3_def,other4,other4_def,other5,other5_def,other6,other6_def,other7,other7_def,other8,other8_def,other9,other9_def,other10,other10_def,created_date,modified_date
25493983,AfiesereEriemu,Oil,NGA,fossil-fuel-operations,oil-and-gas-production-and-transport,2021-01-01 00:00:00,2021-12-31 00:00:00,ch4,3320.0841319521764,annual,0.0011260931527065,T of CH4 per T of product produced,0,extraction_method,212174.61872421933,T of CO2e in 100yr GWP for production processes,387143.052478099,T of CO2e in 20yr GWP for production processes,20888.90793171861,T of CO2e in 100yr GWP for transport,20888.90793171861,T of CO2e in 20yr GWP for transport,,,,,,,,,,,2023-11-02 00:00:00,2023-11-09 22:38:06.759945
25493983,AfiesereEriemu,Oil,NGA,fossil-fuel-operations,oil-and-gas-production-and-transport,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,134125.0195237631,annual,0.0454919996269883,T of CO2 per T of product produced,0,extraction_method,212174.61872421933,T of CO2e in 100yr GWP for production processes,387143.052478099,T of CO2e in 20yr GWP for production processes,20888.90793171861,T of CO2e in 100yr GWP for transport,20888.90793171861,T of CO2e in 20yr GWP for transport,,,,,,,,,,,2023-11-02 00:00:00,2023-11-09 22:38:06.759945
25493983,AfiesereEriemu,Oil,NGA,fossil-fuel-operations,oil-and-gas-production-and-transport,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,233063.52665593795,annual,,,0,extraction_method,212174.61872421933,T of CO2e in 100yr GWP for production processes,387143.052478099,T of CO2e in 20yr GWP for production processes,20888.90793171861,T of CO2e in 100yr GWP for transport,20888.90793171861,T of CO2e in 20yr GWP for transport,,,,,,,,,,,2023-11-02 00:00:00,2023-11-09 22:38:06.759945
25493983,AfiesereEriemu,Oil,NGA,fossil-fuel-operations,oil-and-gas-production-and-transport,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_20yr,408031.9604098176,annual,,,0,extraction_method,212174.61872421933,T of CO2e in 100yr GWP for production processes,387143.052478099,T of CO2e in 20yr GWP for production processes,20888.90793171861,T of CO2e in 100yr GWP for transport,20888.90793171861,T of CO2e in 20yr GWP for transport,,,,,,,,,,,2023-11-02 00:00:00,2023-11-09 22:38:06.759945
25493983,AfiesereEriemu,Oil,NGA,fossil-fuel-operations,oil-and-gas-production-and-transport,2021-01-01 00:00:00,2021-12-31 00:00:00,n2o,,annual,,field_not_modeled,0,extraction_method,212174.61872421933,T of CO2e in 100yr GWP for production processes,387143.052478099,T of CO2e in 20yr GWP for production processes,20888.90793171861,T of CO2e in 100yr GWP for transport,20888.90793171861,T of CO2e in 20yr GWP for transport,,,,,,,,,,,2023-11-02 00:00:00,2024-03-11 17:16:33.332628
25493983,AfiesereEriemu,Oil,NGA,fossil-fuel-operations,oil-and-gas-production-and-transport,2022-01-01 00:00:00,2022-12-31 00:00:00,ch4,4438.990510558071,annual,0.0014573047023006,T of CH4 per T of product produced,0,extraction_method,263787.10008566274,T of CO2e in 100yr GWP for production processes,497721.8999920731,T of CO2e in 20yr GWP for production processes,22194.15129251236,T of CO2e in 100yr GWP for transport,22194.15129251236,T of CO2e in 20yr GWP for transport,,,,,,,,,,,2023-11-02 00:00:00,2023-11-09 22:38:06.759945
25493983,AfiesereEriemu,Oil,NGA,fossil-fuel-operations,oil-and-gas-production-and-transport,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,153699.33416354458,annual,0.0504589414832632,T of CO2 per T of product produced,0,extraction_method,263787.10008566274,T of CO2e in 100yr GWP for production processes,497721.8999920731,T of CO2e in 20yr GWP for production processes,22194.15129251236,T of CO2e in 100yr GWP for transport,22194.15129251236,T of CO2e in 20yr GWP for transport,,,,,,,,,,,2023-11-02 00:00:00,2023-11-09 22:38:06.759945
25493983,AfiesereEriemu,Oil,NGA,fossil-fuel-operations,oil-and-gas-production-and-transport,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,285981.2513781751,annual,,,0,extraction_method,263787.10008566274,T of CO2e in 100yr GWP for production processes,497721.8999920731,T of CO2e in 20yr GWP for production processes,22194.15129251236,T of CO2e in 100yr GWP for transport,22194.15129251236,T of CO2e in 20yr GWP for transport,,,,,,,,,,,2023-11-02 00:00:00,2023-11-09 22:38:06.759945
25493983,AfiesereEriemu,Oil,NGA,fossil-fuel-operations,oil-and-gas-production-and-transport,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_20yr,519916.05128458544,annual,,,0,extraction_method,263787.10008566274,T of CO2e in 100yr GWP for production processes,497721.8999920731,T of CO2e in 20yr GWP for production processes,22194.15129251236,T of CO2e in 100yr GWP for transport,22194.15129251236,T of CO2e in 20yr GWP for transport,,,,,,,,,,,2023-11-02 00:00:00,2023-11-09 22:38:06.759945
25493983,AfiesereEriemu,Oil,NGA,fossil-fuel-operations,oil-and-gas-production-and-transport,2022-01-01 00:00:00,2022-12-31 00:00:00,n2o,,annual,,field_not_modeled,0,extraction_method,263787.10008566274,T of CO2e in 100yr GWP for production processes,497721.8999920731,T of CO2e in 20yr GWP for production processes,22194.15129251236,T of CO2e in 100yr GWP for transport,22194.15129251236,T of CO2e in 20yr GWP for transport,,,,,,,,,,,2023-11-02 00:00:00,2024-03-11 17:16:33.332628
25493984,Agbami,Oil,NGA,fossil-fuel-operations,oil-and-gas-production-and-transport,2015-01-01 00:00:00,2015-12-31 00:00:00,ch4,70728.01978860017,annual,0.0008474291960868,T of CH4 per T of product produced,0,extraction_method,4816843.29949126,T of CO2e in 100yr GWP for production processes,8544209.942350488,T of CO2e in 20yr GWP for production processes,561940.3649899658,T of CO2e in 100yr GWP for transport,561940.3649899658,T of CO2e in 20yr GWP for transport,,,,,,,,,,,2023-11-02 00:00:00,2023-11-09 22:38:06.759945
25493984,Agbami,Oil,NGA,fossil-fuel-operations,oil-and-gas-production-and-transport,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,3271088.6747809406,annual,0.0391926149535061,T of CO2 per T of product produced,0,extraction_method,4816843.29949126,T of CO2e in 100yr GWP for production processes,8544209.942350488,T of CO2e in 20yr GWP for production processes,561940.3649899658,T of CO2e in 100yr GWP for transport,561940.3649899658,T of CO2e in 20yr GWP for transport,,,,,,,,,,,2023-11-02 00:00:00,2023-11-09 22:38:06.759945
25493984,Agbami,Oil,NGA,fossil-fuel-operations,oil-and-gas-production-and-transport,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,5378783.664481226,annual,,,0,extraction_method,4816843.29949126,T of CO2e in 100yr GWP for production processes,8544209.942350488,T of CO2e in 20yr GWP for production processes,561940.3649899658,T of CO2e in 100yr GWP for transport,561940.3649899658,T of CO2e in 20yr GWP for transport,,,,,,,,,,,2023-11-02 00:00:00,2023-11-09 22:38:06.759945
